ID,date_time,latitude,longitude,b,t
1009-2013,5/23/2013 8:39,52.9244573,5.4333249,-1,5/23/2013 8:39
1009-2013,5/23/2013 9:39,52.9244315,5.4333701,-1,5/23/2013 9:39
1009-2013,5/23/2013 10:41,52.920761,5.4618107,-1,5/23/2013 10:41
1009-2013,5/23/2013 11:41,52.9441729,5.4846595,-1,5/23/2013 11:41
1009-2013,5/23/2013 12:42,52.926957,5.4582649,-1,5/23/2013 12:42
1009-2013,5/23/2013 13:42,52.9220158,5.4435613,-1,5/23/2013 13:42
1009-2013,5/23/2013 14:45,52.9255508,5.4408781,-1,5/23/2013 14:45
1009-2013,5/23/2013 15:46,52.9255463,5.4408746,-1,5/23/2013 15:46
1009-2013,5/23/2013 16:48,52.9157047,5.4393103,-1,5/23/2013 16:48
1009-2013,5/23/2013 17:48,52.9444886,5.4973726,-1,5/23/2013 17:48
1009-2013,5/23/2013 18:49,52.9444956,5.497394,-1,5/23/2013 18:49
1009-2013,5/23/2013 19:49,52.9444211,5.49745,-1,5/23/2013 19:49
1009-2013,5/23/2013 20:49,52.9444532,5.4973769,-1,5/23/2013 20:49
1009-2013,5/23/2013 21:49,52.9444637,5.4974299,-1,5/23/2013 21:49
1009-2013,5/23/2013 22:50,52.9445217,5.4973474,-1,5/23/2013 22:50
1009-2013,5/23/2013 23:50,52.9444761,5.4973492,-1,5/23/2013 23:50
1009-2013,5/24/2013 0:50,52.9444852,5.4973501,-1,5/24/2013 0:50
1009-2013,5/24/2013 1:50,52.9443112,5.4971016,-1,5/24/2013 1:50
1009-2013,5/24/2013 2:51,52.944531,5.4972222,-1,5/24/2013 2:51
1009-2013,5/24/2013 3:51,52.9446182,5.4970944,-1,5/24/2013 3:51
1009-2013,5/24/2013 4:52,52.9250129,5.4440776,-1,5/24/2013 4:52
1009-2013,5/24/2013 5:52,52.925009,5.4440918,-1,5/24/2013 5:52
1009-2013,5/24/2013 6:52,52.9250069,5.4440488,-1,5/24/2013 6:52
1009-2013,5/24/2013 7:53,52.9253369,5.4299005,1,5/24/2013 7:53
1009-2013,5/24/2013 8:54,52.9253444,5.4296936,1,5/24/2013 8:54
1009-2013,5/24/2013 9:54,52.9251043,5.4297262,1,5/24/2013 9:54
1009-2013,5/24/2013 10:54,52.9252089,5.4296562,1,5/24/2013 10:54
1009-2013,5/24/2013 11:54,52.9251911,5.4295914,1,5/24/2013 11:54
1009-2013,5/24/2013 12:55,52.9252036,5.429638,1,5/24/2013 12:55
1009-2013,5/24/2013 13:55,52.9252219,5.4296494,1,5/24/2013 13:55
1009-2013,5/24/2013 14:55,52.9251731,5.429841,1,5/24/2013 14:55
1009-2013,5/24/2013 17:59,52.9251677,5.4294292,1,5/24/2013 17:59
1009-2013,5/24/2013 19:00,52.9257636,5.4293723,1,5/24/2013 19:00
1009-2013,5/24/2013 20:00,52.9258295,5.4305228,-1,5/24/2013 20:00
1009-2013,5/24/2013 21:02,52.9257297,5.4301591,-1,5/24/2013 21:02
1009-2013,5/24/2013 22:02,52.9255622,5.4299636,-1,5/24/2013 22:02
1009-2013,5/24/2013 23:02,52.9256969,5.4301947,-1,5/24/2013 23:02
1009-2013,5/25/2013 0:03,52.9257088,5.4300969,1,5/25/2013 0:03
1009-2013,5/25/2013 1:03,52.9257797,5.4303171,1,5/25/2013 1:03
1009-2013,5/25/2013 2:04,52.925821,5.4305766,1,5/25/2013 2:04
1009-2013,5/25/2013 3:04,52.9247939,5.4293963,1,5/25/2013 3:04
1009-2013,5/25/2013 4:04,52.9253059,5.4295047,1,5/25/2013 4:04
1009-2013,5/25/2013 5:04,52.9252216,5.4296057,1,5/25/2013 5:04
1009-2013,5/25/2013 6:04,52.9252485,5.4296213,1,5/25/2013 6:04
1009-2013,5/25/2013 7:05,52.9253076,5.4298061,1,5/25/2013 7:05
1009-2013,5/25/2013 8:05,52.9253751,5.4295302,1,5/25/2013 8:05
1009-2013,5/25/2013 8:43,52.9253905,5.4296155,1,5/25/2013 8:43
1009-2013,5/25/2013 9:41,52.9256097,5.4294665,1,5/25/2013 9:41
1009-2013,5/25/2013 10:12,52.9255577,5.4295309,1,5/25/2013 10:12
1009-2013,5/25/2013 10:42,52.9254458,5.4296691,1,5/25/2013 10:42
1009-2013,5/25/2013 11:14,52.925603,5.4293516,1,5/25/2013 11:14
1009-2013,5/25/2013 11:29,52.9256041,5.429404,1,5/25/2013 11:29
1009-2013,5/25/2013 11:43,52.9256757,5.4293692,1,5/25/2013 11:43
1009-2013,5/25/2013 12:14,52.9254231,5.429509,1,5/25/2013 12:14
1009-2013,5/25/2013 12:29,52.9254189,5.4295544,1,5/25/2013 12:29
1009-2013,5/25/2013 12:45,52.9255914,5.4294859,1,5/25/2013 12:45
1009-2013,5/25/2013 13:14,52.9255132,5.4294362,1,5/25/2013 13:14
1009-2013,5/25/2013 13:30,52.9255283,5.4294631,1,5/25/2013 13:30
1009-2013,5/25/2013 13:45,52.9255911,5.4293045,1,5/25/2013 13:45
