ID,date_time,latitude,longitude,b,t
2011-2013,4/16/2013 16:18,52.9222108,5.4353042,-1,4/16/2013 16:18
2011-2013,4/16/2013 16:23,52.9133801,5.4484536,-1,4/16/2013 16:23
2011-2013,4/16/2013 16:27,52.935963,5.4765061,-1,4/16/2013 16:27
2011-2013,4/16/2013 16:32,52.9444856,5.4976587,-1,4/16/2013 16:32
2011-2013,4/16/2013 16:37,52.9444797,5.49772,-1,4/16/2013 16:37
2011-2013,4/16/2013 16:42,52.9444401,5.4976459,-1,4/16/2013 16:42
2011-2013,4/16/2013 16:47,52.9443825,5.4975282,-1,4/16/2013 16:47
2011-2013,4/16/2013 16:52,52.9443853,5.4975532,-1,4/16/2013 16:52
2011-2013,4/16/2013 16:57,52.9443608,5.4975359,-1,4/16/2013 16:57
2011-2013,4/16/2013 17:02,52.9444078,5.4975398,-1,4/16/2013 17:02
2011-2013,4/16/2013 17:06,52.9444477,5.4976001,-1,4/16/2013 17:06
2011-2013,4/16/2013 17:11,52.9444143,5.497561,-1,4/16/2013 17:11
2011-2013,4/16/2013 17:16,52.9443727,5.4975661,-1,4/16/2013 17:16
2011-2013,4/16/2013 17:21,52.9395514,5.4825259,-1,4/16/2013 17:21
2011-2013,4/16/2013 17:26,52.9283563,5.4534369,-1,4/16/2013 17:26
2011-2013,4/16/2013 17:30,52.924967,5.4440297,-1,4/16/2013 17:30
2011-2013,4/16/2013 17:35,52.9249932,5.4439927,-1,4/16/2013 17:35
2011-2013,4/16/2013 17:40,52.9250109,5.4440086,-1,4/16/2013 17:40
2011-2013,4/16/2013 22:49,53.0168704,5.4106701,-1,4/16/2013 22:49
2011-2013,4/17/2013 0:30,53.0167467,5.410544,-1,4/17/2013 0:30
2011-2013,4/17/2013 2:11,53.0167328,5.4105132,-1,4/17/2013 2:11
2011-2013,4/17/2013 3:53,53.0167116,5.4106409,-1,4/17/2013 3:53
2011-2013,4/17/2013 5:34,53.0166768,5.4105774,-1,4/17/2013 5:34
2011-2013,4/17/2013 7:33,53.1233172,5.6478438,-1,4/17/2013 7:33
2011-2013,4/17/2013 7:38,53.1233896,5.6478,-1,4/17/2013 7:38
2011-2013,4/17/2013 7:43,53.1235403,5.6479467,-1,4/17/2013 7:43
2011-2013,4/17/2013 7:48,53.123428,5.6478384,-1,4/17/2013 7:48
2011-2013,4/17/2013 7:53,53.1235345,5.6478935,-1,4/17/2013 7:53
2011-2013,4/17/2013 7:58,53.123401,5.6478084,-1,4/17/2013 7:58
2011-2013,4/17/2013 8:01,53.1234457,5.6479964,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1234929,5.6480079,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1234684,5.6480134,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1233904,5.6479679,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1233217,5.6479283,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232573,5.6478865,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232201,5.6478566,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1231925,5.6478322,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1231966,5.647825,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.123217,5.6478297,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232361,5.6478375,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232561,5.6478453,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232625,5.6478472,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232592,5.647844,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232477,5.6478365,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232456,5.6478357,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232495,5.647837,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232535,5.6478383,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:01,53.1232637,5.6478421,-1,4/17/2013 8:01
2011-2013,4/17/2013 8:02,53.1232754,5.6478452,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233035,5.6478564,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233306,5.6478686,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.123351,5.6478746,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233538,5.6478707,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233838,5.647883,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233796,5.64787,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233692,5.6478528,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233464,5.6478293,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233351,5.6478138,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233131,5.6477947,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233117,5.6477887,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.123311,5.6477855,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1233061,5.6477827,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1232548,5.6477592,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1232456,5.6477563,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1232213,5.6477457,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1231805,5.6477251,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1231346,5.6477029,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:02,53.1230938,5.6476834,-1,4/17/2013 8:02
2011-2013,4/17/2013 8:03,53.1230938,5.647683,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1230663,5.6476693,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1230748,5.6476677,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.123078,5.6476701,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1231394,5.6477023,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1231972,5.6477405,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1233231,5.6478088,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1234984,5.6479122,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1235895,5.6479863,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1237222,5.6480698,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1237591,5.6481124,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1237022,5.6481034,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1237961,5.648164,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.123828,5.648201,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:03,53.1238031,5.6482377,-1,4/17/2013 8:03
2011-2013,4/17/2013 8:04,53.1234218,5.6475911,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1234896,5.6477246,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235447,5.6478036,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235308,5.6478346,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235777,5.6478906,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235789,5.6479201,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235964,5.6479668,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1236165,5.6480038,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1236313,5.6480234,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235753,5.6480079,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235649,5.648018,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235507,5.6480254,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1235127,5.648018,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1234606,5.648007,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1234391,5.6479993,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1234168,5.6479918,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.123377,5.6479709,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1233556,5.6479614,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1234054,5.6479955,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:04,53.1234209,5.6480089,-1,4/17/2013 8:04
2011-2013,4/17/2013 8:05,53.1234366,5.6480198,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.12346,5.6480368,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1234989,5.6480619,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235264,5.6480814,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235466,5.6480965,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235653,5.6481062,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235809,5.6481127,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235751,5.6481044,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235472,5.6480826,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235361,5.6480665,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235339,5.6480534,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.123532,5.6480409,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235343,5.6480299,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235388,5.6480172,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235408,5.6480076,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235398,5.6479974,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235398,5.6479842,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235382,5.6479733,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235354,5.6479653,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:05,53.1235378,5.6479591,-1,4/17/2013 8:05
2011-2013,4/17/2013 8:06,53.1235416,5.6479537,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235487,5.6479459,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235531,5.6479384,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235492,5.6479284,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.123545,5.6479226,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235355,5.6479164,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235216,5.6479088,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235136,5.6479032,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235146,5.6478955,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235234,5.6478891,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235332,5.6478869,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235407,5.6478857,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:06,53.1235493,5.6478838,-1,4/17/2013 8:06
2011-2013,4/17/2013 8:07,53.1235635,5.6478448,-1,4/17/2013 8:07
2011-2013,4/17/2013 8:07,53.1235704,5.6479228,-1,4/17/2013 8:07
