ID,date_time,latitude,longitude,b,t
2017-2013,5/13/2013 16:06,52.9204053,5.4395503,-1,05/13/2013 16:06:21
2017-2013,5/13/2013 17:07,52.9299087,5.4385865,-1,05/13/2013 17:07:12
2017-2013,5/13/2013 18:07,52.9205537,5.4395167,-1,05/13/2013 18:07:50
2017-2013,5/13/2013 19:08,52.920644,5.4393204,-1,05/13/2013 19:08:39
2017-2013,5/13/2013 20:08,52.9208103,5.4387449,-1,05/13/2013 20:08:55
2017-2013,5/13/2013 21:12,52.9304197,5.4378289,-1,05/13/2013 21:12:03
2017-2013,5/13/2013 21:25,52.9302073,5.4377498,-1,05/13/2013 21:25:56
2017-2013,5/13/2013 21:36,52.930291,5.4379136,-1,05/13/2013 21:36:38
2017-2013,5/13/2013 21:46,52.9302183,5.437858,-1,05/13/2013 21:46:46
2017-2013,5/13/2013 21:58,52.9302198,5.4378021,-1,05/13/2013 21:58:39
2017-2013,5/13/2013 22:08,52.9302307,5.4378257,-1,05/13/2013 22:08:36
2017-2013,5/13/2013 22:18,52.9302225,5.4378105,-1,05/13/2013 22:18:44
2017-2013,5/13/2013 22:29,52.9301465,5.4376916,-1,05/13/2013 22:29:39
2017-2013,5/13/2013 22:40,52.9301124,5.4376965,-1,05/13/2013 22:40:36
2017-2013,5/13/2013 22:51,52.9299613,5.4378787,-1,05/13/2013 22:51:16
2017-2013,5/13/2013 23:01,52.9300251,5.4377825,-1,05/13/2013 23:01:55
2017-2013,5/13/2013 23:12,52.9300562,5.4378844,-1,05/13/2013 23:12:19
2017-2013,5/13/2013 23:22,52.9300436,5.4379961,-1,05/13/2013 23:22:43
2017-2013,5/13/2013 23:32,52.9301601,5.438024,-1,05/13/2013 23:32:52
2017-2013,5/13/2013 23:43,52.9301409,5.4379039,-1,05/13/2013 23:43:15
2017-2013,5/13/2013 23:53,52.9301351,5.4378774,-1,05/13/2013 23:53:39
2017-2013,5/14/2013 0:04,52.9300899,5.4377986,-1,05/14/2013 00:04:33
2017-2013,5/14/2013 0:14,52.9301431,5.4379399,-1,05/14/2013 00:14:59
2017-2013,5/14/2013 0:25,52.9301552,5.4379461,-1,05/14/2013 00:25:24
2017-2013,5/14/2013 0:35,52.9302719,5.4378521,-1,05/14/2013 00:35:48
2017-2013,5/14/2013 0:46,52.9302061,5.4377625,-1,05/14/2013 00:46:12
2017-2013,5/14/2013 0:56,52.9301903,5.4377606,-1,05/14/2013 00:56:19
2017-2013,5/14/2013 1:06,52.930146,5.4378482,-1,05/14/2013 01:06:27
2017-2013,5/14/2013 1:16,52.9301379,5.4379348,-1,05/14/2013 01:16:52
2017-2013,5/14/2013 1:26,52.9301762,5.4379006,-1,05/14/2013 01:26:58
2017-2013,5/14/2013 1:37,52.9301339,5.4376046,-1,05/14/2013 01:37:08
2017-2013,5/14/2013 1:47,52.9300305,5.4380451,-1,05/14/2013 01:47:32
2017-2013,5/14/2013 1:57,52.9298741,5.4381793,2,05/14/2013 01:57:58
2017-2013,5/14/2013 2:08,52.9297757,5.4382244,2,05/14/2013 02:08:31
2017-2013,5/14/2013 2:18,52.9296549,5.4382884,2,05/14/2013 02:18:54
2017-2013,5/14/2013 2:29,52.9296253,5.438333,2,05/14/2013 02:29:02
2017-2013,5/14/2013 2:39,52.9295889,5.4382938,2,05/14/2013 02:39:40
2017-2013,5/14/2013 2:49,52.9298608,5.438139,2,05/14/2013 02:49:55
2017-2013,5/14/2013 3:00,52.9298909,5.4380914,-1,05/14/2013 03:00:02
2017-2013,5/14/2013 3:10,52.9298836,5.4381008,-1,05/14/2013 03:10:26
2017-2013,5/14/2013 3:20,52.9298579,5.4380963,-1,05/14/2013 03:20:50
2017-2013,5/14/2013 3:30,52.9298138,5.43836,-1,05/14/2013 03:30:57
2017-2013,5/14/2013 3:41,52.9299261,5.4384405,-1,05/14/2013 03:41:22
2017-2013,5/14/2013 3:52,52.9299565,5.438647,-1,05/14/2013 03:52:18
2017-2013,5/14/2013 4:02,52.9299597,5.4386571,-1,05/14/2013 04:02:42
2017-2013,5/14/2013 4:22,52.9204718,5.4393614,-1,05/14/2013 04:22:58
2017-2013,5/14/2013 4:33,52.9202894,5.4393925,-1,05/14/2013 04:33:29
2017-2013,5/14/2013 4:43,52.9203152,5.4395634,-1,05/14/2013 04:43:29
2017-2013,5/14/2013 4:53,52.9203404,5.4394333,-1,05/14/2013 04:53:40
2017-2013,5/14/2013 5:03,52.9201745,5.4394478,-1,05/14/2013 05:03:45
2017-2013,5/14/2013 5:13,52.9201638,5.4392937,-1,05/14/2013 05:13:55
2017-2013,5/14/2013 5:24,52.9200705,5.4395246,-1,05/14/2013 05:24:04
2017-2013,5/14/2013 5:34,52.9193905,5.439902,-1,05/14/2013 05:34:27
2017-2013,5/14/2013 5:44,52.9193846,5.439878,-1,05/14/2013 05:44:35
2017-2013,5/14/2013 5:54,52.920172,5.4394327,-1,05/14/2013 05:54:41
2017-2013,5/14/2013 6:05,52.9201434,5.4394534,-1,05/14/2013 06:05:09
2017-2013,5/14/2013 6:15,52.9201281,5.4392447,-1,05/14/2013 06:15:13
2017-2013,5/14/2013 6:25,52.9200858,5.4392266,-1,05/14/2013 06:25:23
2017-2013,5/14/2013 6:35,52.9200957,5.4392399,-1,05/14/2013 06:35:28
2017-2013,5/14/2013 6:45,52.9200526,5.4391488,-1,05/14/2013 06:45:49
2017-2013,5/14/2013 6:55,52.9200456,5.4391449,-1,05/14/2013 06:55:54
2017-2013,5/14/2013 7:06,52.9200592,5.4391516,-1,05/14/2013 07:06:05
2017-2013,5/14/2013 7:16,52.9200755,5.4391086,-1,05/14/2013 07:16:16
2017-2013,5/14/2013 7:26,52.9201733,5.4391319,-1,05/14/2013 07:26:24
2017-2013,5/14/2013 7:36,52.9204454,5.4394965,-1,05/14/2013 07:36:32
2017-2013,5/14/2013 7:46,52.9208628,5.439486,-1,05/14/2013 07:46:40
2017-2013,5/14/2013 7:56,52.9207072,5.4380774,-1,05/14/2013 07:56:48
2017-2013,5/14/2013 8:06,52.9203112,5.4393285,-1,05/14/2013 08:06:55
2017-2013,5/14/2013 8:17,52.9203544,5.4394294,-1,05/14/2013 08:17:04
2017-2013,5/14/2013 8:27,52.920322,5.439568,-1,05/14/2013 08:27:12
2017-2013,5/14/2013 8:37,52.9203935,5.4394995,-1,05/14/2013 08:37:20
2017-2013,5/14/2013 8:47,52.9202382,5.4394566,-1,05/14/2013 08:47:28
2017-2013,5/14/2013 8:57,52.9203023,5.4393841,-1,05/14/2013 08:57:54
2017-2013,5/14/2013 9:08,52.9203162,5.4393589,-1,05/14/2013 09:08:00
2017-2013,5/14/2013 9:18,52.9202967,5.4393762,-1,05/14/2013 09:18:08
2017-2013,5/14/2013 9:28,52.9196989,5.439519,-1,05/14/2013 09:28:39
2017-2013,5/14/2013 9:39,52.9194307,5.4393091,-1,05/14/2013 09:39:27
2017-2013,5/14/2013 9:51,52.9204384,5.4394175,-1,05/14/2013 09:51:13
2017-2013,5/14/2013 10:01,52.9204209,5.439442,-1,05/14/2013 10:01:18
2017-2013,5/14/2013 10:11,52.920427,5.4393764,-1,05/14/2013 10:11:27
2017-2013,5/14/2013 10:21,52.9203041,5.4392718,-1,05/14/2013 10:21:34
2017-2013,5/14/2013 10:31,52.9203953,5.4395551,-1,05/14/2013 10:31:44
2017-2013,5/14/2013 10:41,52.920357,5.4394012,-1,05/14/2013 10:41:53
2017-2013,5/14/2013 10:51,52.9197779,5.4395234,-1,05/14/2013 10:51:58
2017-2013,5/14/2013 11:02,52.9198599,5.4392337,-1,05/14/2013 11:02:06
2017-2013,5/14/2013 11:12,52.9198827,5.439323,-1,05/14/2013 11:12:14
2017-2013,5/14/2013 11:22,52.9198856,5.4392892,-1,05/14/2013 11:22:33
2017-2013,5/14/2013 11:33,52.9196805,5.4395414,1,05/14/2013 11:33:07
2017-2013,5/14/2013 11:43,52.9196886,5.4395806,1,05/14/2013 11:43:10
2017-2013,5/14/2013 11:53,52.9196959,5.4395433,1,05/14/2013 11:53:18
2017-2013,5/14/2013 12:03,52.919695,5.439597,1,05/14/2013 12:03:27
2017-2013,5/14/2013 12:13,52.9196808,5.4396003,1,05/14/2013 12:13:36
2017-2013,5/14/2013 12:23,52.9197021,5.4395889,1,05/14/2013 12:23:41
2017-2013,5/14/2013 12:34,52.9198088,5.4392148,1,05/14/2013 12:34:23
2017-2013,5/14/2013 12:44,52.9196846,5.4395981,1,05/14/2013 12:44:29
2017-2013,5/14/2013 12:54,52.9196777,5.439595,1,05/14/2013 12:54:37
2017-2013,5/14/2013 13:05,52.9196955,5.439619,1,05/14/2013 13:05:02
2017-2013,5/14/2013 13:15,52.919694,5.4395357,1,05/14/2013 13:15:11
2017-2013,5/14/2013 13:25,52.9197096,5.4395258,1,05/14/2013 13:25:18
2017-2013,5/14/2013 13:35,52.9197022,5.4395931,1,05/14/2013 13:35:27
2017-2013,5/14/2013 13:45,52.919716,5.4395867,1,05/14/2013 13:45:34
2017-2013,5/14/2013 13:55,52.9199952,5.4396816,1,05/14/2013 13:55:42
2017-2013,5/14/2013 14:06,52.9196772,5.4395634,1,05/14/2013 14:06:08
2017-2013,5/14/2013 14:16,52.9196507,5.439541,1,05/14/2013 14:16:14
2017-2013,5/14/2013 14:26,52.9197007,5.4395618,1,05/14/2013 14:26:38
2017-2013,5/14/2013 14:36,52.919671,5.4395546,1,05/14/2013 14:36:46
2017-2013,5/14/2013 14:47,52.9195741,5.4395636,1,05/14/2013 14:47:10
2017-2013,5/14/2013 14:57,52.919686,5.4395596,1,05/14/2013 14:57:38
2017-2013,5/14/2013 15:07,52.9196561,5.4395296,1,05/14/2013 15:07:41
2017-2013,5/14/2013 15:17,52.9196654,5.4395406,1,05/14/2013 15:17:59
2017-2013,5/14/2013 15:28,52.919688,5.4395448,1,05/14/2013 15:28:27
2017-2013,5/14/2013 15:38,52.9196855,5.4395613,1,05/14/2013 15:38:37
2017-2013,5/14/2013 15:48,52.9197306,5.439619,1,05/14/2013 15:48:45
2017-2013,5/14/2013 15:58,52.9196975,5.4395608,1,05/14/2013 15:58:54
2017-2013,5/14/2013 16:09,52.9198012,5.439614,1,05/14/2013 16:09:03
2017-2013,5/14/2013 16:19,52.9197214,5.4395539,1,05/14/2013 16:19:11
2017-2013,5/14/2013 16:29,52.9196932,5.4395144,1,05/14/2013 16:29:35
2017-2013,5/14/2013 16:39,52.9196841,5.4394855,1,05/14/2013 16:39:40
2017-2013,5/14/2013 16:49,52.9197549,5.439556,-1,05/14/2013 16:49:48
2017-2013,5/14/2013 17:00,52.9197378,5.4395453,-1,05/14/2013 17:00:02
2017-2013,5/14/2013 17:10,52.9197537,5.4395242,-1,05/14/2013 17:10:05
2017-2013,5/14/2013 17:20,52.919627,5.4396483,-1,05/14/2013 17:20:14
2017-2013,5/14/2013 17:30,52.9203367,5.4397883,-1,05/14/2013 17:30:39
2017-2013,5/14/2013 17:40,52.9202834,5.4386942,-1,05/14/2013 17:40:43
2017-2013,5/14/2013 17:50,52.9202617,5.4386494,-1,05/14/2013 17:50:53
2017-2013,5/14/2013 18:01,52.9202416,5.4386933,-1,05/14/2013 18:01:32
2017-2013,5/14/2013 18:11,52.9202348,5.4386171,-1,05/14/2013 18:11:55
2017-2013,5/14/2013 18:22,52.9202049,5.438579,-1,05/14/2013 18:22:03
2017-2013,5/14/2013 18:32,52.920246,5.4386084,-1,05/14/2013 18:32:11
2017-2013,5/14/2013 18:42,52.9202194,5.4385771,-1,05/14/2013 18:42:19
2017-2013,5/14/2013 18:52,52.9202332,5.4385904,-1,05/14/2013 18:52:27
2017-2013,5/14/2013 19:02,52.920277,5.4385791,-1,05/14/2013 19:02:35
2017-2013,5/14/2013 19:12,52.9202374,5.4386083,-1,05/14/2013 19:12:44
2017-2013,5/14/2013 19:22,52.9203423,5.4386467,-1,05/14/2013 19:22:52
2017-2013,5/14/2013 19:32,52.9202669,5.4385657,-1,05/14/2013 19:32:58
2017-2013,5/14/2013 19:43,52.9202709,5.4385755,-1,05/14/2013 19:43:07
2017-2013,5/14/2013 19:53,52.920293,5.4385775,-1,05/14/2013 19:53:54
2017-2013,5/14/2013 20:03,52.9214129,5.4403487,-1,05/14/2013 20:03:55
2017-2013,5/14/2013 20:14,52.9244297,5.4377202,-1,05/14/2013 20:14:05
2017-2013,5/14/2013 20:24,52.9244887,5.4376628,-1,05/14/2013 20:24:38
2017-2013,5/14/2013 20:34,52.9305791,5.4381325,-1,05/14/2013 20:34:50
2017-2013,5/14/2013 20:44,52.9305977,5.4381434,-1,05/14/2013 20:44:59
2017-2013,5/14/2013 20:55,52.9306049,5.4381774,-1,05/14/2013 20:55:08
2017-2013,5/14/2013 21:06,52.9305855,5.4381577,-1,05/14/2013 21:06:18
2017-2013,5/14/2013 21:19,52.9306826,5.4382046,-1,05/14/2013 21:19:10
2017-2013,5/14/2013 21:29,52.9305591,5.4381241,-1,05/14/2013 21:29:31
2017-2013,5/14/2013 21:39,52.9304059,5.4380518,-1,05/14/2013 21:39:39
2017-2013,5/14/2013 21:49,52.9307961,5.439773,2,05/14/2013 21:49:47
2017-2013,5/14/2013 22:05,52.9307188,5.4397139,2,05/14/2013 22:05:42
2017-2013,5/14/2013 22:16,52.930649,5.4396565,2,05/14/2013 22:16:39
2017-2013,5/14/2013 22:27,52.9307215,5.4396979,2,05/14/2013 22:27:09
2017-2013,5/14/2013 22:37,52.9307741,5.4396174,2,05/14/2013 22:37:29
2017-2013,5/14/2013 22:47,52.930733,5.439529,2,05/14/2013 22:47:38
2017-2013,5/14/2013 22:57,52.9299712,5.4379489,-1,05/14/2013 22:57:45
2017-2013,5/14/2013 23:08,52.9300243,5.4379637,-1,05/14/2013 23:08:09
2017-2013,5/14/2013 23:18,52.9299796,5.4379586,-1,05/14/2013 23:18:33
2017-2013,5/14/2013 23:28,52.9300002,5.4379599,-1,05/14/2013 23:28:57
2017-2013,5/14/2013 23:39,52.9300267,5.4379878,-1,05/14/2013 23:39:22
2017-2013,5/14/2013 23:49,52.9299835,5.4380312,-1,05/14/2013 23:49:46
2017-2013,5/15/2013 0:00,52.9300377,5.4381128,-1,05/15/2013 00:00:56
2017-2013,5/15/2013 0:11,52.9301477,5.4380351,-1,05/15/2013 00:11:36
2017-2013,5/15/2013 0:22,52.930182,5.4380199,-1,05/15/2013 00:22:01
2017-2013,5/15/2013 0:32,52.9300681,5.4379087,-1,05/15/2013 00:32:35
