ID,date_time,latitude,longitude,b,t
2016-2013,3/28/2013 7:50,52.9446333,5.4894841,-1,3/28/2013 7:50
2016-2013,3/28/2013 9:37,52.9244871,5.4334154,-1,3/28/2013 9:37
2016-2013,3/28/2013 10:37,52.9245241,5.4334007,-1,3/28/2013 10:37
2016-2013,3/28/2013 13:09,52.944403,5.4974608,-1,3/28/2013 13:09
2016-2013,3/28/2013 15:13,52.9240113,5.4338404,-1,3/28/2013 15:13
2016-2013,3/28/2013 16:13,52.9245813,5.4334524,-1,3/28/2013 16:13
2016-2013,3/28/2013 17:13,52.9248845,5.444001,-1,3/28/2013 17:13
2016-2013,3/28/2013 21:25,52.9443174,5.4975539,-1,3/28/2013 21:25
2016-2013,3/28/2013 23:31,52.9443932,5.4975296,-1,3/28/2013 23:31
2016-2013,3/29/2013 1:37,52.9444854,5.4975329,-1,3/29/2013 1:37
2016-2013,3/29/2013 2:38,52.9445076,5.4979451,-1,3/29/2013 2:38
2016-2013,3/29/2013 4:41,52.9442651,5.4972668,-1,3/29/2013 4:41
2016-2013,3/29/2013 5:43,52.9444564,5.497567,-1,3/29/2013 5:43
2016-2013,3/29/2013 6:44,52.9444432,5.4976433,-1,3/29/2013 6:44
2016-2013,3/29/2013 7:45,52.9445005,5.4976254,-1,3/29/2013 7:45
2016-2013,3/29/2013 8:46,52.9442787,5.497457,-1,3/29/2013 8:46
2016-2013,3/29/2013 9:46,52.9443618,5.4974379,-1,3/29/2013 9:46
2016-2013,3/29/2013 10:47,52.9443759,5.4976024,-1,3/29/2013 10:47
2016-2013,3/29/2013 11:47,52.9443646,5.4974141,-1,3/29/2013 11:47
2016-2013,3/29/2013 12:48,52.9262403,5.4570653,-1,3/29/2013 12:48
2016-2013,3/29/2013 13:48,52.9244973,5.4335455,-1,3/29/2013 13:48
2016-2013,3/29/2013 14:51,52.9244948,5.4334907,-1,3/29/2013 14:51
2016-2013,3/29/2013 15:51,52.9244942,5.4334511,-1,3/29/2013 15:51
2016-2013,3/29/2013 16:51,52.924554,5.4335494,-1,3/29/2013 16:51
2016-2013,3/29/2013 17:53,52.9443103,5.4973534,-1,3/29/2013 17:53
2016-2013,4/27/2013 14:15,52.9216712,5.4273803,-1,4/27/2013 14:15
2016-2013,4/27/2013 15:15,52.9218069,5.427366,-1,4/27/2013 15:15
2016-2013,4/27/2013 16:15,52.9220834,5.4268253,-1,4/27/2013 16:15
2016-2013,4/27/2013 17:16,52.9221514,5.4269096,-1,4/27/2013 17:16
2016-2013,4/27/2013 18:18,52.9222319,5.4263333,-1,4/27/2013 18:18
2016-2013,4/27/2013 19:21,52.9223381,5.4270107,-1,4/27/2013 19:21
2016-2013,4/27/2013 20:21,52.921736,5.4270152,-1,4/27/2013 20:21
2016-2013,4/27/2013 22:25,52.9217303,5.4270283,-1,4/27/2013 22:25
2016-2013,4/27/2013 23:25,52.9217539,5.4269773,-1,4/27/2013 23:25
2016-2013,4/28/2013 0:26,52.9213014,5.4277401,-1,4/28/2013 0:26
2016-2013,4/28/2013 1:28,52.9221015,5.427129,-1,4/28/2013 1:28
2016-2013,4/28/2013 2:29,52.9233804,5.4276963,-1,4/28/2013 2:29
2016-2013,4/28/2013 3:29,52.9223479,5.426855,-1,4/28/2013 3:29
2016-2013,4/28/2013 4:30,52.9214808,5.4272381,-1,4/28/2013 4:30
2016-2013,4/28/2013 5:31,52.9216605,5.4274381,-1,4/28/2013 5:31
2016-2013,4/28/2013 6:31,52.9216451,5.4274784,-1,4/28/2013 6:31
2016-2013,4/28/2013 7:31,52.9217651,5.4274098,-1,4/28/2013 7:31
2016-2013,4/28/2013 8:31,52.9216935,5.4273088,-1,4/28/2013 8:31
2016-2013,4/28/2013 9:31,52.9215791,5.4274418,-1,4/28/2013 9:31
2016-2013,4/28/2013 10:32,52.9217457,5.4269695,-1,4/28/2013 10:32
2016-2013,4/28/2013 11:32,52.9218077,5.4269733,-1,4/28/2013 11:32
2016-2013,4/28/2013 12:33,52.9217271,5.4269774,-1,4/28/2013 12:33
2016-2013,4/28/2013 13:18,52.9214598,5.4273877,-1,4/28/2013 13:18
2016-2013,4/28/2013 13:33,52.9217547,5.4270156,-1,4/28/2013 13:33
2016-2013,4/28/2013 13:48,52.9217554,5.4275149,-1,4/28/2013 13:48
2016-2013,4/28/2013 14:05,52.9215976,5.4269928,-1,4/28/2013 14:05
2016-2013,4/28/2013 14:20,52.92149,5.4270486,-1,4/28/2013 14:20
2016-2013,4/28/2013 14:35,52.9215454,5.4271315,-1,4/28/2013 14:35
2016-2013,4/28/2013 14:50,52.9221758,5.4346759,-1,4/28/2013 14:50
2016-2013,4/28/2013 14:55,52.9214251,5.434517,-1,4/28/2013 14:55
2016-2013,4/28/2013 15:00,52.9214633,5.4345149,-1,4/28/2013 15:00
2016-2013,4/28/2013 15:05,52.9214248,5.4345079,-1,4/28/2013 15:05
2016-2013,4/28/2013 15:09,52.9214387,5.4345211,-1,4/28/2013 15:09
2016-2013,4/28/2013 15:15,52.9216057,5.4344896,-1,4/28/2013 15:15
2016-2013,4/28/2013 15:19,52.921404,5.4344728,-1,4/28/2013 15:19
2016-2013,4/28/2013 15:24,52.9214512,5.4344758,-1,4/28/2013 15:24
2016-2013,4/28/2013 15:29,52.9214369,5.4344774,-1,4/28/2013 15:29
2016-2013,4/28/2013 15:34,52.9214321,5.4344328,-1,4/28/2013 15:34
2016-2013,4/28/2013 15:39,52.9214799,5.4344155,-1,4/28/2013 15:39
2016-2013,4/28/2013 15:44,52.921706,5.4273902,-1,4/28/2013 15:44
2016-2013,4/28/2013 15:59,52.9215015,5.4271563,-1,4/28/2013 15:59
2016-2013,4/28/2013 16:14,52.9215184,5.4271206,-1,4/28/2013 16:14
2016-2013,4/28/2013 16:30,52.9215434,5.4272037,-1,4/28/2013 16:30
2016-2013,4/28/2013 16:45,52.9217189,5.4269562,-1,4/28/2013 16:45
2016-2013,4/28/2013 17:00,52.9217098,5.4269955,-1,4/28/2013 17:00
2016-2013,4/28/2013 17:15,52.9217126,5.4270101,-1,4/28/2013 17:15
2016-2013,4/28/2013 17:30,52.9217119,5.4269988,-1,4/28/2013 17:30
2016-2013,4/28/2013 17:45,52.9217287,5.4269934,-1,4/28/2013 17:45
2016-2013,4/28/2013 18:00,52.9217323,5.4270344,-1,4/28/2013 18:00
2016-2013,4/28/2013 18:15,52.9216157,5.426869,-1,4/28/2013 18:15
2016-2013,4/28/2013 18:30,52.922206,5.4265357,-1,4/28/2013 18:30
2016-2013,4/28/2013 18:45,52.9223724,5.4265826,-1,4/28/2013 18:45
2016-2013,4/28/2013 19:03,52.9223338,5.4265078,-1,4/28/2013 19:03
2016-2013,4/28/2013 19:19,52.9223433,5.4265614,-1,4/28/2013 19:19
2016-2013,4/28/2013 19:34,52.9223178,5.4264278,-1,4/28/2013 19:34
2016-2013,4/28/2013 19:49,52.9221543,5.4270254,-1,4/28/2013 19:49
2016-2013,4/28/2013 20:04,52.9220263,5.4273435,-1,4/28/2013 20:04
2016-2013,4/28/2013 20:19,52.9223018,5.4271649,-1,4/28/2013 20:19
2016-2013,4/28/2013 20:35,52.9218377,5.427373,-1,4/28/2013 20:35
2016-2013,4/28/2013 20:50,52.9214222,5.4273457,-1,4/28/2013 20:50
2016-2013,4/28/2013 21:05,52.9213241,5.4269322,-1,4/28/2013 21:05
2016-2013,4/28/2013 21:20,52.9212564,5.4267182,-1,4/28/2013 21:20
2016-2013,4/28/2013 21:35,52.9212922,5.4265868,-1,4/28/2013 21:35
2016-2013,4/28/2013 21:50,52.9214299,5.4273179,-1,4/28/2013 21:50
2016-2013,4/28/2013 22:05,52.9212116,5.4265433,-1,4/28/2013 22:05
2016-2013,4/28/2013 22:21,52.9212136,5.4265916,-1,4/28/2013 22:21
2016-2013,4/28/2013 22:36,52.9212209,5.4264378,-1,4/28/2013 22:36
2016-2013,4/28/2013 22:51,52.921344,5.4266652,-1,4/28/2013 22:51
2016-2013,4/28/2013 23:06,52.9212604,5.4264303,-1,4/28/2013 23:06
2016-2013,4/28/2013 23:21,52.9221006,5.4272633,-1,4/28/2013 23:21
2016-2013,4/28/2013 23:36,52.9221892,5.427061,-1,4/28/2013 23:36
2016-2013,4/28/2013 23:52,52.9221064,5.4270251,-1,4/28/2013 23:52
2016-2013,4/29/2013 0:07,52.9219924,5.4269812,-1,4/29/2013 0:07
2016-2013,4/29/2013 0:22,52.9217384,5.4270076,-1,4/29/2013 0:22
2016-2013,4/29/2013 0:37,52.9217184,5.4270095,-1,4/29/2013 0:37
2016-2013,4/29/2013 0:52,52.9216838,5.4270289,-1,4/29/2013 0:52
