ID,date_time,latitude,longitude,b,t
2010-2013,5/16/2013 13:25,52.9455278,5.4951907,-1,5/16/2013 13:25
2010-2013,5/16/2013 14:26,52.9444946,5.4972831,-1,5/16/2013 14:26
2010-2013,5/16/2013 15:26,52.9448712,5.4973304,-1,5/16/2013 15:26
2010-2013,5/16/2013 16:26,52.944456,5.4974056,-1,5/16/2013 16:26
2010-2013,5/16/2013 17:27,52.9445038,5.4973909,-1,5/16/2013 17:27
2010-2013,5/16/2013 18:27,52.9446158,5.4972814,-1,5/16/2013 18:27
2010-2013,5/16/2013 19:27,52.9439334,5.4849725,-1,5/16/2013 19:27
2010-2013,5/16/2013 20:29,52.9445045,5.497358,-1,5/16/2013 20:29
2010-2013,5/16/2013 21:29,52.9442846,5.4972353,-1,5/16/2013 21:29
2010-2013,5/16/2013 22:29,52.9443238,5.497512,-1,5/16/2013 22:29
2010-2013,5/16/2013 23:30,52.944549,5.4973711,-1,5/16/2013 23:30
2010-2013,5/17/2013 0:30,52.9444324,5.497373,-1,5/17/2013 0:30
2010-2013,5/17/2013 1:30,52.9444741,5.4973064,-1,5/17/2013 1:30
2010-2013,5/17/2013 2:32,52.9445289,5.4972429,-1,5/17/2013 2:32
2010-2013,5/17/2013 3:32,52.9432053,5.4855042,-1,5/17/2013 3:32
2010-2013,5/17/2013 4:32,52.9250149,5.4440927,-1,5/17/2013 4:32
2010-2013,5/17/2013 5:33,52.9431763,5.4856099,-1,5/17/2013 5:33
2010-2013,5/17/2013 6:33,52.9222007,5.4249955,-1,5/17/2013 6:33
2010-2013,5/17/2013 7:33,52.9221183,5.4249674,-1,5/17/2013 7:33
2010-2013,5/17/2013 8:34,52.9222148,5.4249539,-1,5/17/2013 8:34
2010-2013,5/17/2013 9:34,52.9250248,5.4441043,-1,5/17/2013 9:34
2010-2013,5/17/2013 10:34,52.9251252,5.4438283,-1,5/17/2013 10:34
2010-2013,5/17/2013 11:34,52.9445052,5.4973023,-1,5/17/2013 11:34
2010-2013,5/17/2013 12:35,52.9439968,5.4849277,-1,5/17/2013 12:35
2010-2013,5/17/2013 13:35,52.9194175,5.4407892,-1,5/17/2013 13:35
2010-2013,5/17/2013 14:35,52.921395,5.4359951,-1,5/17/2013 14:35
2010-2013,5/17/2013 15:36,52.9221703,5.4249812,-1,5/17/2013 15:36
2010-2013,5/17/2013 16:36,52.9244183,5.4334508,-1,5/17/2013 16:36
2010-2013,5/17/2013 17:37,52.9244726,5.4334342,-1,5/17/2013 17:37
2010-2013,5/17/2013 18:38,52.9442908,5.4971062,-1,5/17/2013 18:38
2010-2013,5/17/2013 19:39,52.9444536,5.4973477,-1,5/17/2013 19:39
2010-2013,5/17/2013 21:40,52.9444713,5.4973942,-1,5/17/2013 21:40
2010-2013,5/17/2013 22:41,52.9444839,5.4973352,-1,5/17/2013 22:41
2010-2013,5/17/2013 23:41,52.9444729,5.4972643,-1,5/17/2013 23:41
2010-2013,5/18/2013 0:42,52.9445019,5.4973149,-1,5/18/2013 0:42
2010-2013,5/18/2013 2:44,52.9446162,5.4982082,-1,5/18/2013 2:44
2010-2013,5/18/2013 5:46,52.9430163,5.4855184,-1,5/18/2013 5:46
2010-2013,5/18/2013 6:46,52.9430855,5.4856548,-1,5/18/2013 6:46
2010-2013,5/18/2013 7:49,52.9198849,5.4257892,-1,5/18/2013 7:49
2010-2013,5/18/2013 9:07,52.9257804,5.4355862,-1,5/18/2013 9:07
2010-2013,5/18/2013 10:08,52.927264,5.4363738,-1,5/18/2013 10:08
2010-2013,5/18/2013 11:09,52.9245065,5.4320778,-1,5/18/2013 11:09
2010-2013,5/18/2013 12:12,\N,\N,-1,5/18/2013 12:12
