ID,date_time,latitude,longitude,b,t
1001-2012,5/11/2012 7:32,52.9237019,5.4307805,-1,5/11/2012 7:32
1001-2012,5/11/2012 7:47,52.9237168,5.4307872,-1,5/11/2012 7:47
1001-2012,5/11/2012 8:17,52.9225568,5.4349902,-1,5/11/2012 8:17
1001-2012,5/11/2012 8:32,52.9201272,5.4341653,-1,5/11/2012 8:32
1001-2012,5/11/2012 8:47,52.9201267,5.4341291,-1,5/11/2012 8:47
1001-2012,5/11/2012 9:02,52.9216955,5.4349181,-1,5/11/2012 9:02
1001-2012,5/11/2012 9:17,52.9213611,5.4329005,-1,5/11/2012 9:17
1001-2012,5/11/2012 9:32,52.9211834,5.4329905,-1,5/11/2012 9:32
1001-2012,5/11/2012 9:47,52.9209574,5.4325886,-1,5/11/2012 9:47
1001-2012,5/11/2012 10:03,52.9207722,5.4339441,-1,5/11/2012 10:03
1001-2012,5/11/2012 10:18,52.9209109,5.4341557,-1,5/11/2012 10:18
1001-2012,5/11/2012 10:33,52.9209585,5.433898,-1,5/11/2012 10:33
1001-2012,5/11/2012 10:48,52.9210939,5.4335914,-1,5/11/2012 10:48
1001-2012,5/11/2012 11:03,52.9211244,5.4335606,-1,5/11/2012 11:03
1001-2012,5/11/2012 11:18,52.921155,5.433365,-1,5/11/2012 11:18
1001-2012,5/11/2012 11:33,52.9210871,5.4334818,-1,5/11/2012 11:33
1001-2012,5/11/2012 11:48,52.9211747,5.4336551,-1,5/11/2012 11:48
1001-2012,5/11/2012 12:03,52.9211024,5.43372,-1,5/11/2012 12:03
1001-2012,5/11/2012 12:18,52.9209847,5.4338174,-1,5/11/2012 12:18
1001-2012,5/11/2012 12:34,52.9210775,5.4337497,-1,5/11/2012 12:34
1001-2012,5/11/2012 12:49,52.9211314,5.4337395,-1,5/11/2012 12:49
1001-2012,5/11/2012 13:04,52.9210663,5.433262,-1,5/11/2012 13:04
1001-2012,5/11/2012 13:19,52.9210746,5.4333985,-1,5/11/2012 13:19
1001-2012,5/11/2012 13:34,52.9206585,5.4338173,-1,5/11/2012 13:34
1001-2012,5/11/2012 13:48,52.9208285,5.4339508,-1,5/11/2012 13:48
1001-2012,5/11/2012 14:03,52.9209075,5.433835,-1,5/11/2012 14:03
1001-2012,5/11/2012 14:19,52.9209105,5.4338423,-1,5/11/2012 14:19
1001-2012,5/11/2012 14:34,52.9209065,5.4338491,-1,5/11/2012 14:34
1001-2012,5/11/2012 14:48,52.9211401,5.4332314,-1,5/11/2012 14:48
1001-2012,5/11/2012 15:03,52.920588,5.4333254,-1,5/11/2012 15:03
1001-2012,5/11/2012 15:18,52.9208518,5.4333656,-1,5/11/2012 15:18
1001-2012,5/11/2012 15:34,52.9208919,5.433383,-1,5/11/2012 15:34
1001-2012,5/11/2012 15:48,52.9205312,5.4332626,-1,5/11/2012 15:48
1001-2012,5/11/2012 16:04,52.9205795,5.433186,-1,5/11/2012 16:04
1001-2012,5/11/2012 16:19,52.9205614,5.4331947,-1,5/11/2012 16:19
1001-2012,5/11/2012 16:34,52.920599,5.4333145,-1,5/11/2012 16:34
1001-2012,5/11/2012 16:49,52.9210198,5.433577,-1,5/11/2012 16:49
1001-2012,5/11/2012 17:04,52.920861,5.43348,-1,5/11/2012 17:04
1001-2012,5/11/2012 17:19,52.9205661,5.4332235,-1,5/11/2012 17:19
1001-2012,5/11/2012 17:34,52.92083,5.4336692,-1,5/11/2012 17:34
1001-2012,5/11/2012 17:49,52.9209329,5.4334207,-1,5/11/2012 17:49
1001-2012,5/11/2012 18:19,52.9210011,5.433881,-1,5/11/2012 18:19
1001-2012,5/11/2012 18:50,52.9206177,5.4336031,-1,5/11/2012 18:50
1001-2012,5/11/2012 19:20,52.9205447,5.4330726,-1,5/11/2012 19:20
1001-2012,5/11/2012 19:50,52.9206552,5.4329125,-1,5/11/2012 19:50
1001-2012,5/11/2012 20:20,52.920881,5.4332474,-1,5/11/2012 20:20
1001-2012,5/11/2012 20:50,52.9307454,5.4395176,-1,5/11/2012 20:50
1001-2012,5/11/2012 21:20,52.9307719,5.439929,-1,5/11/2012 21:20
1001-2012,5/11/2012 21:50,52.9307393,5.4398451,-1,5/11/2012 21:50
1001-2012,5/11/2012 22:21,52.930768,5.4398373,-1,5/11/2012 22:21
1001-2012,5/11/2012 22:51,52.9307134,5.4395494,-1,5/11/2012 22:51
1001-2012,5/11/2012 23:21,52.9307112,5.4395079,-1,5/11/2012 23:21
1001-2012,5/11/2012 23:51,52.9307121,5.439566,-1,5/11/2012 23:51
1001-2012,5/12/2012 0:21,52.930708,5.4394983,1,5/12/2012 0:21
1001-2012,5/12/2012 0:51,52.9307519,5.4394659,1,5/12/2012 0:51
1001-2012,5/12/2012 1:22,52.9307235,5.4394279,1,5/12/2012 1:22
1001-2012,5/12/2012 1:52,52.9307332,5.4394404,1,5/12/2012 1:52
1001-2012,5/12/2012 2:22,52.9207978,5.4346512,1,5/12/2012 2:22
1001-2012,5/12/2012 2:52,52.9208619,5.4338172,1,5/12/2012 2:52
1001-2012,5/12/2012 3:21,52.9208853,5.4337451,1,5/12/2012 3:21
1001-2012,5/12/2012 3:52,52.9209135,5.4338006,1,5/12/2012 3:52
1001-2012,5/12/2012 4:22,52.9209151,5.4337872,1,5/12/2012 4:22
1001-2012,5/12/2012 4:52,52.9209123,5.4337981,1,5/12/2012 4:52
1001-2012,5/12/2012 5:07,52.9209288,5.4337507,1,5/12/2012 5:07
1001-2012,5/12/2012 5:22,52.9209219,5.4337529,1,5/12/2012 5:22
1001-2012,5/12/2012 5:37,52.920918,5.4338013,1,5/12/2012 5:37
1001-2012,5/12/2012 5:52,52.9209329,5.433744,1,5/12/2012 5:52
1001-2012,5/12/2012 6:22,52.9209199,5.4337857,1,5/12/2012 6:22
1001-2012,5/12/2012 6:37,52.920918,5.433776,1,5/12/2012 6:37
1001-2012,5/12/2012 6:52,52.9209291,5.4337686,1,5/12/2012 6:52
1001-2012,5/12/2012 7:07,52.9208893,5.4337866,1,5/12/2012 7:07
1001-2012,5/12/2012 7:23,52.9209038,5.4337333,1,5/12/2012 7:23
1001-2012,5/12/2012 7:38,52.9208649,5.4339012,1,5/12/2012 7:38
1001-2012,5/12/2012 7:53,52.9208828,5.4338038,1,5/12/2012 7:53
1001-2012,5/12/2012 8:08,52.9208437,5.4336826,1,5/12/2012 8:08
1001-2012,5/12/2012 8:23,52.9207766,5.4335054,1,5/12/2012 8:23
1001-2012,5/12/2012 8:38,52.9208278,5.4334139,1,5/12/2012 8:38
1001-2012,5/12/2012 8:53,52.9210184,5.433693,1,5/12/2012 8:53
1001-2012,5/12/2012 9:08,52.9208986,5.4336458,1,5/12/2012 9:08
1001-2012,5/12/2012 9:23,52.9209458,5.4337207,1,5/12/2012 9:23
1001-2012,5/12/2012 9:38,52.9210019,5.4336343,1,5/12/2012 9:38
1001-2012,5/12/2012 9:53,52.9209213,5.4337047,1,5/12/2012 9:53
1001-2012,5/12/2012 10:09,52.9209285,5.4337869,1,5/12/2012 10:09
1001-2012,5/12/2012 10:24,52.9209297,5.4337913,1,5/12/2012 10:24
1001-2012,5/12/2012 10:38,52.9208968,5.4338012,1,5/12/2012 10:38
1001-2012,5/12/2012 10:53,52.9209112,5.4337627,1,5/12/2012 10:53
1001-2012,5/12/2012 11:08,52.9208721,5.4338025,1,5/12/2012 11:08
1001-2012,5/12/2012 11:23,52.9208853,5.4338099,1,5/12/2012 11:23
1001-2012,5/12/2012 11:38,52.9205068,5.4332844,1,5/12/2012 11:38
1001-2012,5/12/2012 11:53,52.9204239,5.4335458,1,5/12/2012 11:53
1001-2012,5/12/2012 12:08,52.9205047,5.4333682,1,5/12/2012 12:08
1001-2012,5/12/2012 12:23,52.9204559,5.433543,1,5/12/2012 12:23
1001-2012,5/12/2012 12:39,52.9205472,5.4332668,1,5/12/2012 12:39
1001-2012,5/12/2012 12:54,52.9206073,5.4331735,1,5/12/2012 12:54
1001-2012,5/12/2012 13:09,52.9206099,5.43317,1,5/12/2012 13:09
1001-2012,5/12/2012 13:24,52.920698,5.4332329,1,5/12/2012 13:24
1001-2012,5/12/2012 13:39,52.9208303,5.4334076,1,5/12/2012 13:39
1001-2012,5/12/2012 13:54,52.9208088,5.4334386,1,5/12/2012 13:54
1001-2012,5/12/2012 14:09,52.9208299,5.4334987,1,5/12/2012 14:09
1001-2012,5/12/2012 14:24,52.9209295,5.4337867,-1,5/12/2012 14:24
1001-2012,5/12/2012 14:39,52.9209386,5.4337933,-1,5/12/2012 14:39
1001-2012,5/12/2012 14:54,52.9209334,5.4337933,-1,5/12/2012 14:54
1001-2012,5/12/2012 15:09,52.9209257,5.4338066,-1,5/12/2012 15:09
1001-2012,5/12/2012 15:24,52.9209039,5.4338203,-1,5/12/2012 15:24
1001-2012,5/12/2012 15:39,52.9209378,5.4337611,-1,5/12/2012 15:39
1001-2012,5/12/2012 15:54,52.9206862,5.4332673,-1,5/12/2012 15:54
1001-2012,5/12/2012 16:09,52.9205912,5.4332657,-1,5/12/2012 16:09
1001-2012,5/12/2012 16:24,52.9205869,5.4330658,-1,5/12/2012 16:24
1001-2012,5/12/2012 16:39,52.9206532,5.4330158,-1,5/12/2012 16:39
1001-2012,5/12/2012 16:55,52.920499,5.4334581,-1,5/12/2012 16:55
1001-2012,5/12/2012 17:10,52.9205116,5.4334168,-1,5/12/2012 17:10
1001-2012,5/12/2012 17:25,52.9204406,5.4335805,-1,5/12/2012 17:25
1001-2012,5/12/2012 17:39,52.9204501,5.433504,-1,5/12/2012 17:39
1001-2012,5/12/2012 17:54,52.9204371,5.4336612,-1,5/12/2012 17:54
1001-2012,5/12/2012 18:25,52.9204612,5.4335186,2,5/12/2012 18:25
1001-2012,5/12/2012 18:55,52.9205025,5.4331595,2,5/12/2012 18:55
1001-2012,5/12/2012 19:25,52.9209076,5.4338043,2,5/12/2012 19:25
1001-2012,5/12/2012 19:55,52.9206726,5.4328163,2,5/12/2012 19:55
1001-2012,5/12/2012 20:25,52.9215906,5.4343779,2,5/12/2012 20:25
1001-2012,5/12/2012 20:55,52.9150708,5.4095778,2,5/12/2012 20:55
1001-2012,5/12/2012 21:25,52.9156202,5.4087537,2,5/12/2012 21:25
1001-2012,5/12/2012 21:55,52.9156796,5.4087304,2,5/12/2012 21:55
1001-2012,5/12/2012 22:25,52.9156582,5.4087235,2,5/12/2012 22:25
1001-2012,5/12/2012 22:55,52.9170095,5.4092567,2,5/12/2012 22:55
1001-2012,5/12/2012 23:25,52.9170431,5.4091863,2,5/12/2012 23:25
1001-2012,5/12/2012 23:55,52.9169771,5.4090986,-1,5/12/2012 23:55
1001-2012,5/13/2012 0:25,52.9169913,5.409092,-1,5/13/2012 0:25
1001-2012,5/13/2012 0:55,52.9169824,5.4090489,1,5/13/2012 0:55
1001-2012,5/13/2012 1:26,52.9170125,5.4090582,1,5/13/2012 1:26
1001-2012,5/13/2012 1:55,52.9170139,5.409019,1,5/13/2012 1:55
1001-2012,5/13/2012 2:25,52.9216251,5.4344253,1,5/13/2012 2:25
1001-2012,5/13/2012 2:56,52.921078,5.4347236,1,5/13/2012 2:56
1001-2012,5/13/2012 3:26,52.9209155,5.4337726,1,5/13/2012 3:26
1001-2012,5/13/2012 3:56,52.9209118,5.4337819,1,5/13/2012 3:56
1001-2012,5/13/2012 4:27,52.9209081,5.4337813,1,5/13/2012 4:27
1001-2012,5/13/2012 4:56,52.9209058,5.4337606,1,5/13/2012 4:56
1001-2012,5/13/2012 5:11,52.9209353,5.4337625,1,5/13/2012 5:11
1001-2012,5/13/2012 5:26,52.9209645,5.4338232,1,5/13/2012 5:26
1001-2012,5/13/2012 5:41,52.9209241,5.4337716,1,5/13/2012 5:41
1001-2012,5/13/2012 5:57,52.9209234,5.4337425,1,5/13/2012 5:57
1001-2012,5/13/2012 6:12,52.9209212,5.4337538,1,5/13/2012 6:12
1001-2012,5/13/2012 6:27,52.9209081,5.433775,1,5/13/2012 6:27
1001-2012,5/13/2012 6:42,52.9209304,5.43377,1,5/13/2012 6:42
1001-2012,5/13/2012 6:57,52.9209417,5.4337961,1,5/13/2012 6:57
1001-2012,5/13/2012 7:12,52.9209047,5.4338264,1,5/13/2012 7:12
1001-2012,5/13/2012 7:27,52.9209217,5.4338886,1,5/13/2012 7:27
1001-2012,5/13/2012 7:42,52.92097,5.4338388,1,5/13/2012 7:42
1001-2012,5/13/2012 7:57,52.9209768,5.433841,1,5/13/2012 7:57
1001-2012,5/13/2012 8:13,52.9210236,5.4334382,1,5/13/2012 8:13
1001-2012,5/13/2012 8:28,52.921093,5.4335227,1,5/13/2012 8:28
1001-2012,5/13/2012 8:43,52.9211546,5.4337129,1,5/13/2012 8:43
1001-2012,5/13/2012 9:13,52.9208879,5.4338386,1,5/13/2012 9:13
1001-2012,5/13/2012 9:28,52.9209124,5.4338278,1,5/13/2012 9:28
1001-2012,5/13/2012 9:43,52.9208843,5.4338073,1,5/13/2012 9:43
1001-2012,5/13/2012 9:58,52.9208793,5.4338157,1,5/13/2012 9:58
1001-2012,5/13/2012 10:13,52.9209233,5.4337688,1,5/13/2012 10:13
1001-2012,5/13/2012 10:28,52.9209301,5.4337697,1,5/13/2012 10:28
1001-2012,5/13/2012 10:43,52.9209125,5.4337896,1,5/13/2012 10:43
1001-2012,5/13/2012 10:58,52.9209202,5.4337816,1,5/13/2012 10:58
1001-2012,5/13/2012 11:13,52.9209223,5.4337794,1,5/13/2012 11:13
1001-2012,5/13/2012 11:28,52.9209243,5.4337819,1,5/13/2012 11:28
1001-2012,5/13/2012 11:43,52.9208866,5.4337572,1,5/13/2012 11:43
1001-2012,5/13/2012 11:58,52.9209226,5.4337493,1,5/13/2012 11:58
1001-2012,5/13/2012 12:13,52.9209144,5.4337446,1,5/13/2012 12:13
1001-2012,5/13/2012 12:28,52.9204194,5.4334937,1,5/13/2012 12:28
1001-2012,5/13/2012 12:43,52.9203998,5.4333825,1,5/13/2012 12:43
1001-2012,5/13/2012 12:58,52.9203668,5.4334358,1,5/13/2012 12:58
1001-2012,5/13/2012 13:13,52.9207218,5.4329806,1,5/13/2012 13:13
1001-2012,5/13/2012 13:29,52.9209393,5.4339256,1,5/13/2012 13:29
1001-2012,5/13/2012 13:44,52.9207608,5.4341151,1,5/13/2012 13:44
1001-2012,5/13/2012 14:14,52.9207035,5.4339316,1,5/13/2012 14:14
1001-2012,5/13/2012 14:45,52.9206091,5.4329918,-1,5/13/2012 14:45
1001-2012,5/13/2012 15:00,52.9210612,5.4336104,-1,5/13/2012 15:00
1001-2012,5/13/2012 15:30,52.9208897,5.4338075,-1,5/13/2012 15:30
1001-2012,5/13/2012 15:45,52.9209108,5.4338093,-1,5/13/2012 15:45
