ID,date_time,latitude,longitude,b,t
2013-2013,5/4/2013 9:28,52.9246139,5.4366094,-1,05/04/2013 09:28:15
2013-2013,5/4/2013 10:28,52.9257096,5.4355349,-1,05/04/2013 10:28:22
2013-2013,5/4/2013 11:28,52.9248439,5.4365085,-1,05/04/2013 11:28:19
2013-2013,5/4/2013 12:29,52.9257683,5.4355776,-1,05/04/2013 12:29:10
2013-2013,5/4/2013 13:29,52.9257367,5.4356293,-1,05/04/2013 13:29:06
2013-2013,5/4/2013 14:29,52.9257183,5.4356297,-1,05/04/2013 14:29:22
2013-2013,5/4/2013 15:29,52.9257533,5.4355844,-1,05/04/2013 15:29:56
2013-2013,5/4/2013 16:29,52.9252501,5.4363877,-1,05/04/2013 16:29:53
2013-2013,5/4/2013 17:30,52.9257981,5.4354507,-1,05/04/2013 17:30:08
2013-2013,5/4/2013 18:30,52.9257555,5.4354898,-1,05/04/2013 18:30:57
2013-2013,5/4/2013 19:31,52.9246384,5.4371083,-1,05/04/2013 19:31:16
2013-2013,5/4/2013 20:31,52.9302235,5.4376771,-1,05/04/2013 20:31:38
2013-2013,5/4/2013 21:32,52.9306779,5.438316,-1,05/04/2013 21:32:05
2013-2013,5/4/2013 22:32,52.9306887,5.4383824,-1,05/04/2013 22:32:38
2013-2013,5/4/2013 23:32,52.9303319,5.4380673,-1,05/04/2013 23:32:44
2013-2013,5/5/2013 0:32,52.9305643,5.4383524,-1,05/05/2013 00:32:50
2013-2013,5/5/2013 1:32,52.9303835,5.4381587,-1,05/05/2013 01:32:53
2013-2013,5/5/2013 2:34,52.9300502,5.4378614,-1,05/05/2013 02:34:38
2013-2013,5/5/2013 3:34,52.9250715,5.4363948,-1,05/05/2013 03:34:56
2013-2013,5/5/2013 4:35,52.9257627,5.4356173,-1,05/05/2013 04:35:08
2013-2013,5/5/2013 5:35,52.9257604,5.4356183,-1,05/05/2013 05:35:21
2013-2013,5/5/2013 6:35,52.9257574,5.4355976,-1,05/05/2013 06:35:24
2013-2013,5/5/2013 7:35,52.9257113,5.4356259,-1,05/05/2013 07:35:38
2013-2013,5/5/2013 8:35,52.9257468,5.4356212,-1,05/05/2013 08:35:53
2013-2013,5/5/2013 9:35,52.9257723,5.4355974,-1,05/05/2013 09:35:54
2013-2013,5/5/2013 10:36,52.925675,5.4354786,-1,05/05/2013 10:36:38
2013-2013,5/5/2013 11:36,52.925585,5.4354432,-1,05/05/2013 11:36:41
2013-2013,5/5/2013 12:36,52.9258631,5.4356106,-1,05/05/2013 12:36:41
