ID,date_time,latitude,longitude,b,t
2002-2013,5/13/2013 15:54,52.9193654,5.44079,-1,5/13/2013 15:54
2002-2013,5/13/2013 16:57,52.9166718,5.4430946,-1,5/13/2013 16:57
2002-2013,5/13/2013 17:57,52.9445086,5.4974518,-1,5/13/2013 17:57
2002-2013,5/13/2013 18:58,52.9444823,5.4973533,-1,5/13/2013 18:58
2002-2013,5/13/2013 19:58,52.9439713,5.4848429,-1,5/13/2013 19:58
2002-2013,5/13/2013 20:59,52.9444467,5.4974152,-1,5/13/2013 20:59
2002-2013,5/13/2013 22:00,52.9444906,5.4973447,-1,5/13/2013 22:00
2002-2013,5/13/2013 23:00,52.9445367,5.4973695,-1,5/13/2013 23:00
2002-2013,5/14/2013 0:00,52.9444387,5.4973714,-1,5/14/2013 0:00
2002-2013,5/14/2013 1:01,52.9445563,5.4974577,-1,5/14/2013 1:01
2002-2013,5/14/2013 2:02,52.9445771,5.4971625,-1,5/14/2013 2:02
2002-2013,5/14/2013 3:03,52.9445651,5.4972078,-1,5/14/2013 3:03
2002-2013,5/14/2013 4:04,52.9445311,5.4972708,-1,5/14/2013 4:04
2002-2013,5/14/2013 5:04,52.9431679,5.4856378,-1,5/14/2013 5:04
2002-2013,5/14/2013 6:06,52.9244947,5.4333586,-1,5/14/2013 6:06
2002-2013,5/14/2013 7:08,52.9244736,5.4333652,-1,5/14/2013 7:08
2002-2013,5/14/2013 8:08,52.9194145,5.4407478,-1,5/14/2013 8:08
2002-2013,5/14/2013 9:08,52.9193766,5.4407944,-1,5/14/2013 9:08
2002-2013,5/14/2013 10:09,52.9250057,5.4440548,-1,5/14/2013 10:09
2002-2013,5/14/2013 11:09,52.9249722,5.4441092,-1,5/14/2013 11:09
2002-2013,5/14/2013 12:09,52.9238866,5.4424176,1,5/14/2013 12:09
2002-2013,5/14/2013 13:10,52.9239568,5.4424308,1,5/14/2013 13:10
2002-2013,5/14/2013 14:10,52.9251446,5.4420774,1,5/14/2013 14:10
2002-2013,5/14/2013 15:11,52.9242085,5.442503,1,5/14/2013 15:11
2002-2013,5/14/2013 16:12,52.9238789,5.4430903,1,5/14/2013 16:12
2002-2013,5/14/2013 17:12,52.9238916,5.4431118,1,5/14/2013 17:12
2002-2013,5/14/2013 18:12,52.9250534,5.4430977,-1,5/14/2013 18:12
2002-2013,5/14/2013 19:13,52.9248496,5.4427304,-1,5/14/2013 19:13
