ID,date_time,latitude,longitude,b,t
2015-2013,5/26/2013 9:56,52.9244477,5.4334047,-1,05/26/2013 09:56:20
2015-2013,5/26/2013 10:56,52.9243954,5.4335527,-1,05/26/2013 10:56:40
2015-2013,5/26/2013 11:56,52.9444105,5.4975574,-1,05/26/2013 11:56:40
2015-2013,5/26/2013 12:57,52.9444717,5.4973829,-1,05/26/2013 12:57:26
2015-2013,5/26/2013 13:57,52.9444058,5.4976468,-1,05/26/2013 13:57:32
2015-2013,5/26/2013 14:57,52.9444271,5.4974086,-1,05/26/2013 14:57:56
2015-2013,5/26/2013 15:58,52.9243875,5.4333939,-1,05/26/2013 15:58:19
2015-2013,5/26/2013 16:58,52.9232305,5.4382588,-1,05/26/2013 16:58:23
2015-2013,5/26/2013 17:59,52.9444616,5.4973362,-1,05/26/2013 17:59:38
2015-2013,5/26/2013 18:59,52.9444579,5.4973115,-1,05/26/2013 18:59:35
2015-2013,5/26/2013 20:00,52.9445261,5.4974296,-1,05/26/2013 20:00:08
2015-2013,5/26/2013 21:00,52.9444354,5.4973714,-1,05/26/2013 21:00:04
2015-2013,5/26/2013 22:00,52.9444804,5.4973223,-1,05/26/2013 22:00:05
2015-2013,5/26/2013 23:00,52.9444851,5.4973539,-1,05/26/2013 23:00:20
2015-2013,5/27/2013 0:00,52.9444766,5.497375,-1,05/27/2013 00:00:38
2015-2013,5/27/2013 1:01,52.9445254,5.4973712,-1,05/27/2013 01:01:01
2015-2013,5/27/2013 2:01,52.9444142,5.4973395,-1,05/27/2013 02:01:06
2015-2013,5/27/2013 3:01,52.9444456,5.4973755,-1,05/27/2013 03:01:38
2015-2013,5/27/2013 4:01,52.944444,5.4973311,-1,05/27/2013 04:01:53
2015-2013,5/27/2013 5:01,52.9444351,5.4973294,-1,05/27/2013 05:01:53
2015-2013,5/27/2013 7:02,52.923618,5.430604,-1,05/27/2013 07:02:57
2015-2013,5/27/2013 8:02,52.9249024,5.4368605,-1,05/27/2013 08:02:57
2015-2013,5/27/2013 9:03,52.929722,5.4397017,-1,05/27/2013 09:03:26
2015-2013,5/27/2013 10:03,52.9292354,5.4401104,-1,05/27/2013 10:03:57
2015-2013,5/27/2013 11:04,52.9294961,5.4396834,-1,05/27/2013 11:04:15
2015-2013,5/27/2013 12:04,52.9158015,5.4379356,-1,05/27/2013 12:04:45
2015-2013,5/27/2013 13:04,52.9448666,5.4968945,-1,05/27/2013 13:04:46
2015-2013,5/27/2013 14:05,52.9440962,5.4850613,-1,05/27/2013 14:05:38
2015-2013,5/27/2013 15:08,52.926852,5.4399881,-1,05/27/2013 15:08:25
2015-2013,5/27/2013 16:08,52.9292029,5.4400108,-1,05/27/2013 16:08:50
2015-2013,5/27/2013 17:09,52.9301125,5.4306193,-1,05/27/2013 17:09:01
2015-2013,5/27/2013 18:09,52.9307203,5.4298007,-1,05/27/2013 18:09:38
2015-2013,5/27/2013 19:10,52.9304741,5.4369828,-1,05/27/2013 19:10:03
