ID,date_time,latitude,longitude,b,t
2018-2014,3/13/2014 14:46,36.8788504,-6.3410493,-1,03/13/2014 14:46:55
2018-2014,3/13/2014 15:47,36.8788856,-6.340948,-1,03/13/2014 15:47:16
2018-2014,3/13/2014 16:47,36.8788518,-6.3410951,-1,03/13/2014 16:47:39
2018-2014,3/13/2014 17:47,36.8788518,-6.3408017,-1,03/13/2014 17:47:47
2018-2014,3/13/2014 18:48,36.8788232,-6.3412182,-1,03/13/2014 18:48:09
2018-2014,3/13/2014 20:48,36.887075,-6.3407376,-1,03/13/2014 20:48:55
2018-2014,3/13/2014 22:49,36.8871638,-6.3407379,-1,03/13/2014 22:49:48
2018-2014,3/14/2014 0:50,36.8872492,-6.3404262,-1,03/14/2014 00:50:08
2018-2014,3/14/2014 2:50,36.8872732,-6.3404598,-1,03/14/2014 02:50:38
2018-2014,3/14/2014 4:51,36.887187,-6.3403311,-1,03/14/2014 04:51:09
2018-2014,3/14/2014 6:51,36.8788287,-6.3407637,-1,03/14/2014 06:51:20
2018-2014,3/14/2014 7:51,36.8788312,-6.3407474,-1,03/14/2014 07:51:38
2018-2014,3/14/2014 8:52,36.8789322,-6.3405114,-1,03/14/2014 08:52:08
2018-2014,3/14/2014 9:52,36.8789858,-6.3405682,-1,03/14/2014 09:52:14
2018-2014,3/14/2014 10:52,36.8782261,-6.3412566,-1,03/14/2014 10:52:12
2018-2014,3/14/2014 11:52,36.878815,-6.3407577,-1,03/14/2014 11:52:38
2018-2014,3/14/2014 12:52,36.8786426,-6.3410889,-1,03/14/2014 12:52:55
2018-2014,3/14/2014 13:52,36.8787993,-6.3407213,-1,03/14/2014 13:52:59
2018-2014,3/14/2014 14:53,36.8787199,-6.3408821,-1,03/14/2014 14:53:38
2018-2014,3/14/2014 15:53,36.8787798,-6.3404909,-1,03/14/2014 15:53:49
2018-2014,3/14/2014 16:54,36.8787559,-6.340908,-1,03/14/2014 16:54:08
2018-2014,3/14/2014 17:54,36.8872563,-6.3398746,-1,03/14/2014 17:54:15
2018-2014,3/14/2014 18:54,36.8875176,-6.3401534,-1,03/14/2014 18:54:20
2018-2014,3/14/2014 20:54,36.8874029,-6.3398342,-1,03/14/2014 20:54:38
2018-2014,3/14/2014 22:55,36.8869458,-6.3399837,-1,03/14/2014 22:55:08
2018-2014,3/15/2014 0:55,36.8869813,-6.3400073,-1,03/15/2014 00:55:38
2018-2014,3/15/2014 2:55,36.8869034,-6.3400601,-1,03/15/2014 02:55:42
2018-2014,3/15/2014 4:56,36.8868795,-6.3398701,-1,03/15/2014 04:56:38
2018-2014,3/15/2014 6:56,36.8787134,-6.3406726,-1,03/15/2014 06:56:59
2018-2014,3/15/2014 7:57,36.8787859,-6.3410633,-1,03/15/2014 07:57:10
2018-2014,3/15/2014 8:57,36.8787528,-6.3406549,-1,03/15/2014 08:57:32
2018-2014,3/15/2014 9:57,36.8787863,-6.3406171,-1,03/15/2014 09:57:52
2018-2014,3/15/2014 10:58,36.8787531,-6.3406482,-1,03/15/2014 10:58:18
2018-2014,3/15/2014 11:58,36.8788051,-6.3407288,-1,03/15/2014 11:58:25
2018-2014,3/15/2014 12:58,36.8867401,-6.340037,-1,03/15/2014 12:58:39
2018-2014,3/15/2014 13:58,36.8873207,-6.3404099,-1,03/15/2014 13:58:42
2018-2014,3/15/2014 14:58,36.8787595,-6.341019,-1,03/15/2014 14:58:52
2018-2014,3/15/2014 15:59,36.8785535,-6.3408733,-1,03/15/2014 15:59:38
2018-2014,3/15/2014 16:59,36.8867003,-6.3399853,-1,03/15/2014 16:59:44
2018-2014,3/15/2014 19:00,36.8867949,-6.3399769,-1,03/15/2014 19:00:08
2018-2014,3/15/2014 21:00,36.8867813,-6.3398393,-1,03/15/2014 21:00:12
2018-2014,3/15/2014 23:00,36.8870745,-6.3399193,-1,03/15/2014 23:00:56
2018-2014,3/16/2014 1:01,36.8870695,-6.3407122,-1,03/16/2014 01:01:30
2018-2014,3/16/2014 3:01,36.8869435,-6.339929,-1,03/16/2014 03:01:37
2018-2014,3/16/2014 5:02,36.8784952,-6.3410568,-1,03/16/2014 05:02:08
2018-2014,3/16/2014 7:01,36.8788331,-6.3405706,-1,03/16/2014 07:01:07
2018-2014,3/16/2014 8:02,36.8863251,-6.3408282,-1,03/16/2014 08:02:37
