ID,date_time,latitude,longitude,b,t
2042-2013,5/25/2013 7:53,52.9287947,5.4385361,-1,05/25/2013 07:53:55
2042-2013,5/25/2013 8:54,52.9230484,5.4277147,-1,05/25/2013 08:54:02
2042-2013,5/25/2013 9:54,52.924589,5.433456,-1,05/25/2013 09:54:31
2042-2013,5/25/2013 10:56,52.924568,5.4335008,-1,05/25/2013 10:56:09
2042-2013,5/25/2013 11:57,52.9444077,5.4975491,-1,05/25/2013 11:57:09
2042-2013,5/25/2013 12:57,52.9444476,5.49742,-1,05/25/2013 12:57:23
2042-2013,5/25/2013 13:57,52.9444819,5.4973528,-1,05/25/2013 13:57:38
2042-2013,5/25/2013 14:57,52.9444919,5.4974184,-1,05/25/2013 14:57:51
2042-2013,5/25/2013 15:58,52.9439227,5.4849362,-1,05/25/2013 15:58:25
2042-2013,5/25/2013 16:59,52.9445003,5.497411,-1,05/25/2013 16:59:08
2042-2013,5/25/2013 17:59,52.9445204,5.4974814,-1,05/25/2013 17:59:14
2042-2013,5/25/2013 18:59,52.9444601,5.4973567,-1,05/25/2013 18:59:56
2042-2013,5/25/2013 20:00,52.944439,5.4973402,-1,05/25/2013 20:00:33
2042-2013,5/25/2013 22:00,52.9444777,5.4973202,-1,05/25/2013 22:00:45
2042-2013,5/25/2013 23:00,52.9445136,5.4975497,-1,05/25/2013 23:00:44
2042-2013,5/26/2013 0:01,52.9444324,5.4973885,-1,05/26/2013 00:01:32
2042-2013,5/26/2013 1:01,52.9444134,5.4974609,-1,05/26/2013 01:01:32
2042-2013,5/26/2013 2:02,52.9445135,5.4974383,-1,05/26/2013 02:02:02
2042-2013,5/26/2013 3:02,52.9444356,5.4974471,-1,05/26/2013 03:02:20
2042-2013,5/26/2013 4:02,52.9440548,5.4982163,-1,05/26/2013 04:02:33
2042-2013,5/26/2013 5:03,52.9445347,5.4972956,-1,05/26/2013 05:03:05
2042-2013,5/26/2013 6:03,52.9254277,5.4365262,-1,05/26/2013 06:03:22
2042-2013,5/26/2013 7:03,52.9278719,5.436001,-1,05/26/2013 07:03:21
2042-2013,5/26/2013 8:05,52.9244915,5.4333894,-1,05/26/2013 08:05:33
2042-2013,5/26/2013 9:05,52.9244782,5.4333751,-1,05/26/2013 09:05:44
2042-2013,5/26/2013 10:07,52.9244273,5.4333858,-1,05/26/2013 10:07:09
2042-2013,5/26/2013 11:08,52.9260704,5.4290765,-1,05/26/2013 11:08:56
2042-2013,5/26/2013 12:09,52.9257513,5.4280279,-1,05/26/2013 12:09:49
2042-2013,5/26/2013 13:10,52.922123,5.4339303,-1,05/26/2013 13:10:06
2042-2013,5/26/2013 14:10,52.9224098,5.4330929,-1,05/26/2013 14:10:38
2042-2013,5/26/2013 15:11,52.92248,5.4333175,-1,05/26/2013 15:11:08
2042-2013,5/26/2013 16:11,52.922273,5.4339654,-1,05/26/2013 16:11:02
2042-2013,5/26/2013 17:11,52.9223904,5.4332781,-1,05/26/2013 17:11:17
2042-2013,5/26/2013 18:11,52.9224137,5.433293,-1,05/26/2013 18:11:38
2042-2013,5/26/2013 19:11,52.9224997,5.4326178,-1,05/26/2013 19:11:50
2042-2013,5/26/2013 20:12,52.9224342,5.4326423,-1,05/26/2013 20:12:08
2042-2013,5/26/2013 21:12,52.9234432,5.4367915,-1,05/26/2013 21:12:36
2042-2013,5/26/2013 22:12,52.9234315,5.4367809,-1,05/26/2013 22:12:52
2042-2013,5/26/2013 23:12,52.923359,5.4367846,-1,05/26/2013 23:12:57
2042-2013,5/27/2013 0:13,52.9234298,5.436808,-1,05/27/2013 00:13:38
2042-2013,5/27/2013 1:13,52.9233465,5.4369397,-1,05/27/2013 01:13:37
2042-2013,5/27/2013 2:14,52.9234511,5.4371435,-1,05/27/2013 02:14:06
2042-2013,5/27/2013 3:14,52.9221554,5.433836,-1,05/27/2013 03:14:27
2042-2013,5/27/2013 4:14,52.9223565,5.4334145,-1,05/27/2013 04:14:28
