ID,date_time,latitude,longitude,b,t
2006-2013,5/13/2013 16:01,52.9193915,5.4408008,-1,5/13/2013 16:01
2006-2013,5/13/2013 17:04,52.9440722,5.484945,-1,5/13/2013 17:04
2006-2013,5/13/2013 18:04,52.9445926,5.497439,-1,5/13/2013 18:04
2006-2013,5/13/2013 19:05,52.9444588,5.4973907,-1,5/13/2013 19:05
2006-2013,5/13/2013 20:06,52.9445205,5.4973123,-1,5/13/2013 20:06
2006-2013,5/13/2013 21:06,52.9444371,5.4973438,-1,5/13/2013 21:06
2006-2013,5/13/2013 22:07,52.9445188,5.4974419,-1,5/13/2013 22:07
2006-2013,5/13/2013 23:07,52.9444598,5.497362,-1,5/13/2013 23:07
2006-2013,5/14/2013 0:08,52.944499,5.4974269,-1,5/14/2013 0:08
2006-2013,5/14/2013 1:08,52.9444883,5.4970482,-1,5/14/2013 1:08
2006-2013,5/14/2013 2:09,52.9444914,5.4972548,-1,5/14/2013 2:09
2006-2013,5/14/2013 3:09,52.9444851,5.4973995,-1,5/14/2013 3:09
2006-2013,5/14/2013 4:10,52.944458,5.4972223,-1,5/14/2013 4:10
2006-2013,5/14/2013 5:10,52.9431622,5.4855775,-1,5/14/2013 5:10
2006-2013,5/14/2013 6:13,52.9244662,5.4333865,-1,5/14/2013 6:13
2006-2013,5/14/2013 7:13,52.9244882,5.4333685,-1,5/14/2013 7:13
2006-2013,5/14/2013 8:14,52.9194214,5.44074,-1,5/14/2013 8:14
2006-2013,5/14/2013 9:14,52.9193952,5.4407116,-1,5/14/2013 9:14
2006-2013,5/14/2013 10:14,52.9249959,5.4440781,-1,5/14/2013 10:14
2006-2013,5/14/2013 11:14,52.9250259,5.4440605,-1,5/14/2013 11:14
2006-2013,5/14/2013 12:15,52.9244466,5.43339,-1,5/14/2013 12:15
2006-2013,5/14/2013 13:16,52.9246053,5.4340215,-1,5/14/2013 13:16
2006-2013,5/14/2013 14:18,52.9250708,5.444078,-1,5/14/2013 14:18
2006-2013,5/14/2013 15:23,52.9445827,5.4974737,-1,5/14/2013 15:23
2006-2013,5/14/2013 16:23,52.9444966,5.497375,-1,5/14/2013 16:23
2006-2013,5/14/2013 17:23,52.9446593,5.4972934,-1,5/14/2013 17:23
2006-2013,5/14/2013 18:24,52.9437063,5.4851023,-1,5/14/2013 18:24
2006-2013,5/14/2013 19:24,52.9437707,5.485106,-1,5/14/2013 19:24
2006-2013,5/14/2013 20:25,52.9444506,5.4973939,-1,5/14/2013 20:25
2006-2013,5/14/2013 21:25,52.9444718,5.4973857,-1,5/14/2013 21:25
2006-2013,5/14/2013 22:26,52.9444632,5.4973842,-1,5/14/2013 22:26
2006-2013,5/14/2013 23:26,52.9444842,5.4973541,-1,5/14/2013 23:26
2006-2013,5/15/2013 0:26,52.9444712,5.497382,-1,5/15/2013 0:26
2006-2013,5/15/2013 1:26,52.944479,5.4973112,-1,5/15/2013 1:26
2006-2013,5/15/2013 2:26,52.9444605,5.4974761,-1,5/15/2013 2:26
2006-2013,5/15/2013 3:27,52.9444603,5.4973712,-1,5/15/2013 3:27
2006-2013,5/15/2013 4:27,52.944471,5.4973697,-1,5/15/2013 4:27
2006-2013,5/15/2013 5:27,52.9249602,5.4440854,-1,5/15/2013 5:27
2006-2013,5/15/2013 6:28,52.9244411,5.4333413,-1,5/15/2013 6:28
2006-2013,5/15/2013 7:28,52.9222186,5.4249678,-1,5/15/2013 7:28
2006-2013,5/15/2013 8:28,52.9188616,5.4344874,-1,5/15/2013 8:28
2006-2013,5/15/2013 9:28,52.9440657,5.485024,-1,5/15/2013 9:28
2006-2013,5/15/2013 10:29,52.9250109,5.4440692,-1,5/15/2013 10:29
2006-2013,5/15/2013 11:29,52.9249915,5.4440519,-1,5/15/2013 11:29
2006-2013,5/15/2013 12:30,52.9250168,5.4440099,-1,5/15/2013 12:30
2006-2013,5/15/2013 13:30,52.924977,5.4437736,-1,5/15/2013 13:30
2006-2013,5/15/2013 14:30,52.9254387,5.4428094,-1,5/15/2013 14:30
2006-2013,5/15/2013 15:31,52.9198078,5.4334459,-1,5/15/2013 15:31
2006-2013,5/15/2013 16:38,52.9196574,5.4335598,-1,5/15/2013 16:38
2006-2013,5/15/2013 17:40,52.9216361,5.4363714,1,5/15/2013 17:40
2006-2013,5/15/2013 18:41,52.92169,5.4363421,1,5/15/2013 18:41
2006-2013,5/15/2013 19:41,52.9244572,5.4374267,-1,5/15/2013 19:41
2006-2013,5/15/2013 20:41,52.9305988,5.4379801,-1,5/15/2013 20:41
2006-2013,5/15/2013 21:41,52.930781,5.4379644,-1,5/15/2013 21:41
2006-2013,5/15/2013 22:42,52.9307458,5.4379484,-1,5/15/2013 22:42
2006-2013,5/15/2013 23:42,52.9307128,5.43796,-1,5/15/2013 23:42
2006-2013,5/16/2013 0:44,52.9306114,5.4381998,-1,5/16/2013 0:44
2006-2013,5/16/2013 1:44,52.9306771,5.4379825,-1,5/16/2013 1:44
2006-2013,5/16/2013 2:46,52.9302414,5.4382693,-1,5/16/2013 2:46
2006-2013,5/16/2013 3:46,52.9293331,5.4379314,-1,5/16/2013 3:46
2006-2013,5/16/2013 4:46,52.9206733,5.4348843,-1,5/16/2013 4:46
2006-2013,5/16/2013 5:47,52.9210316,5.4354636,-1,5/16/2013 5:47
2006-2013,5/16/2013 6:47,52.9221609,5.435778,-1,5/16/2013 6:47
2006-2013,5/16/2013 7:47,52.9212551,5.4369308,-1,5/16/2013 7:47
