,date_time,longitude,latitude,b,id
1,1/1/2016 14:04,-8.931,38.905,-1,144423-2016
2,1/1/2016 17:03,-8.925,38.952,-1,144423-2016
3,1/1/2016 17:33,-8.94,38.906,-1,144423-2016
4,1/1/2016 18:45,-8.912,38.912,-1,144423-2016
5,1/2/2016 22:13,-8.921,38.911,-1,144423-2016
6,1/3/2016 2:18,-8.922,38.911,-1,144423-2016
7,1/4/2016 7:09,-8.94,38.904,-1,144423-2016
8,1/4/2016 7:49,-8.901,38.894,-1,144423-2016
9,1/5/2016 15:00,-8.97,38.884,-1,144423-2016
10,1/5/2016 17:06,-8.971,38.889,-1,144423-2016
11,1/5/2016 18:28,-8.912,38.909,-1,144423-2016
12,1/5/2016 18:43,-8.918,38.91,-1,144423-2016
13,1/5/2016 18:47,-8.919,38.908,-1,144423-2016
14,1/5/2016 20:27,-8.91,38.909,-1,144423-2016
15,1/5/2016 21:07,-8.91,38.91,-1,144423-2016
16,1/6/2016 22:31,-8.912,38.911,-1,144423-2016
17,1/8/2016 7:49,-8.939,38.904,-1,144423-2016
18,1/8/2016 8:04,-8.94,38.902,-1,144423-2016
19,1/8/2016 11:25,-8.94,38.907,-1,144423-2016
20,1/8/2016 14:27,-8.927,38.905,-1,144423-2016
21,1/9/2016 17:04,-8.932,38.914,-1,144423-2016
22,1/9/2016 17:41,-8.924,38.906,-1,144423-2016
23,1/12/2016 7:53,-8.904,38.893,-1,144423-2016
24,1/12/2016 9:08,-8.928,38.906,-1,144423-2016
25,1/12/2016 10:45,-8.95,38.911,-1,144423-2016
26,1/12/2016 12:25,-8.946,38.893,-1,144423-2016
27,1/12/2016 13:42,-8.93,38.903,-1,144423-2016
28,1/12/2016 15:23,-8.929,38.901,-1,144423-2016
29,1/13/2016 16:51,-8.939,38.892,-1,144423-2016
30,1/13/2016 17:06,-8.928,38.898,-1,144423-2016
31,1/13/2016 18:36,-8.929,38.902,-1,144423-2016
32,1/13/2016 19:37,-8.916,38.897,-1,144423-2016
33,1/13/2016 20:56,-8.92,38.892,-1,144423-2016
34,1/13/2016 21:41,-8.917,38.897,-1,144423-2016
35,1/16/2016 9:24,-8.933,38.904,-1,144423-2016
36,1/16/2016 10:16,-8.935,38.903,-1,144423-2016
37,1/16/2016 11:04,-8.937,38.907,-1,144423-2016
38,1/16/2016 14:36,-8.963,38.902,-1,144423-2016
39,1/17/2016 17:04,-8.932,38.901,-1,144423-2016
40,1/17/2016 17:47,-8.935,38.9,-1,144423-2016
41,1/17/2016 18:43,-8.995,38.933,-1,144423-2016
42,1/17/2016 19:11,-8.919,38.899,-1,144423-2016
43,1/17/2016 20:48,-8.91,38.898,-1,144423-2016
44,1/17/2016 21:21,-8.912,38.897,-1,144423-2016
45,1/17/2016 22:01,-8.914,38.898,-1,144423-2016
46,1/19/2016 2:38,-8.911,38.911,-1,144423-2016
47,1/19/2016 4:17,-8.922,38.9,-1,144423-2016
48,1/19/2016 5:55,-8.922,38.9,-1,144423-2016
49,1/19/2016 6:00,-8.922,38.899,-1,144423-2016
50,1/19/2016 6:37,-8.916,38.899,-1,144423-2016
51,1/19/2016 7:35,-8.923,38.897,-1,144423-2016
52,1/19/2016 7:39,-8.924,38.9,-1,144423-2016
53,1/20/2016 10:36,-8.956,38.903,-1,144423-2016
54,1/20/2016 11:20,-8.934,38.906,-1,144423-2016
55,1/20/2016 13:50,-8.933,38.903,-1,144423-2016
56,1/20/2016 15:34,-8.935,38.905,-1,144423-2016
57,1/21/2016 17:00,-8.923,38.906,-1,144423-2016
58,1/21/2016 17:04,-8.919,38.907,-1,144423-2016
59,1/21/2016 18:44,-8.923,38.901,-1,144423-2016
60,1/21/2016 18:47,-8.924,38.898,-1,144423-2016
61,1/21/2016 18:47,-8.924,38.899,-1,144423-2016
62,1/21/2016 20:39,-8.92,38.899,-1,144423-2016
63,1/21/2016 21:32,-8.915,38.899,-1,144423-2016
64,1/21/2016 22:17,-8.914,38.9,-1,144423-2016
65,1/24/2016 9:56,-8.917,38.901,-1,144423-2016
66,1/24/2016 10:52,-8.923,38.903,-1,144423-2016
67,1/24/2016 11:37,-8.926,38.906,-1,144423-2016
68,1/24/2016 14:47,-8.919,38.903,-1,144423-2016
69,1/25/2016 17:06,-8.924,38.903,-1,144423-2016
70,1/25/2016 17:56,-8.955,38.89,-1,144423-2016
71,1/25/2016 18:50,-8.964,38.884,-1,144423-2016
72,1/25/2016 19:58,-8.926,38.884,-1,144423-2016
73,1/25/2016 20:54,-8.926,38.885,-1,144423-2016
74,1/27/2016 2:48,-8.93,38.881,-1,144423-2016
75,1/27/2016 4:24,-8.926,38.885,-1,144423-2016
76,1/27/2016 5:04,-8.925,38.886,-1,144423-2016
77,1/27/2016 6:06,-8.923,38.895,-1,144423-2016
78,1/27/2016 6:37,-8.929,38.901,-1,144423-2016
79,1/27/2016 6:44,-8.926,38.901,-1,144423-2016
80,1/28/2016 10:16,-8.903,38.91,-1,144423-2016
81,1/28/2016 11:55,-8.934,38.903,-1,144423-2016
82,1/28/2016 13:59,-8.914,38.908,-1,144423-2016
83,1/28/2016 15:42,-8.914,38.909,-1,144423-2016
84,1/29/2016 17:06,-8.915,38.908,-1,144423-2016
85,1/29/2016 17:08,-8.917,38.906,-1,144423-2016
86,1/29/2016 17:55,-8.913,38.904,-1,144423-2016
87,1/29/2016 18:45,-8.915,38.906,-1,144423-2016
88,1/29/2016 19:33,-8.915,38.905,-1,144423-2016
89,1/29/2016 21:14,-8.914,38.907,-1,144423-2016
90,1/29/2016 22:08,-8.914,38.908,-1,144423-2016
91,1/29/2016 22:53,-8.915,38.908,-1,144423-2016
92,1/31/2016 3:39,-8.916,38.908,-1,144423-2016
93,1/31/2016 6:17,-8.917,38.907,-1,144423-2016
94,1/31/2016 6:37,-8.918,38.907,-1,144423-2016
95,1/31/2016 7:02,-8.917,38.906,-1,144423-2016
96,1/31/2016 8:17,-8.917,38.906,-1,144423-2016
97,2/1/2016 10:32,-8.897,38.904,-1,144423-2016
98,2/1/2016 11:22,-8.912,38.906,-1,144423-2016
99,2/1/2016 12:11,-8.897,38.925,-1,144423-2016
100,2/1/2016 14:56,-8.919,38.903,-1,144423-2016
101,2/2/2016 16:28,-8.921,38.904,-1,144423-2016
102,2/2/2016 17:05,-8.914,38.908,-1,144423-2016
103,2/2/2016 18:08,-8.967,38.899,-1,144423-2016
104,2/2/2016 19:07,-8.921,38.906,-1,144423-2016
105,2/2/2016 21:31,-8.915,38.906,-1,144423-2016
106,2/2/2016 23:13,-8.913,38.903,-1,144423-2016
107,2/4/2016 2:57,-8.92,38.907,-1,144423-2016
108,2/4/2016 4:38,-8.919,38.906,-1,144423-2016
109,2/4/2016 5:52,-8.919,38.909,-1,144423-2016
110,2/4/2016 6:16,-8.921,38.909,-1,144423-2016
111,2/4/2016 6:38,-8.922,38.908,-1,144423-2016
112,2/5/2016 7:43,-8.92,38.908,-1,144423-2016
113,2/5/2016 7:50,-8.917,38.907,-1,144423-2016
114,2/5/2016 9:12,-8.915,38.909,-1,144423-2016
115,2/5/2016 10:48,-8.933,38.91,-1,144423-2016
116,2/5/2016 12:29,-8.938,38.91,-1,144423-2016
117,2/5/2016 14:11,-8.923,38.917,-1,144423-2016
118,2/6/2016 15:41,-8.931,38.908,-1,144423-2016
119,2/6/2016 17:07,-8.93,38.903,-1,144423-2016
120,2/6/2016 17:18,-8.931,38.901,-1,144423-2016
121,2/6/2016 18:42,-8.917,38.919,-1,144423-2016
122,2/6/2016 18:47,-8.917,38.919,-1,144423-2016
123,2/6/2016 20:20,-8.911,38.921,-1,144423-2016
124,2/6/2016 21:01,-8.915,38.92,-1,144423-2016
125,2/6/2016 21:46,-8.917,38.918,-1,144423-2016
126,2/7/2016 23:07,-8.919,38.914,-1,144423-2016
127,2/9/2016 6:14,-8.923,38.92,-1,144423-2016
128,2/9/2016 6:35,-8.922,38.919,-1,144423-2016
129,2/9/2016 6:54,-8.919,38.918,-1,144423-2016
130,2/9/2016 7:54,-8.915,38.917,-1,144423-2016
131,2/9/2016 9:28,-8.921,38.918,-1,144423-2016
132,2/9/2016 11:07,-8.921,38.917,-1,144423-2016
133,2/10/2016 14:57,-8.911,38.914,-1,144423-2016
134,2/10/2016 17:10,-8.909,38.908,-1,144423-2016
135,2/10/2016 18:14,-8.913,38.9,-1,144423-2016
136,2/10/2016 18:47,-8.913,38.914,-1,144423-2016
137,2/10/2016 19:55,-8.915,38.915,-1,144423-2016
138,2/11/2016 21:01,-8.94,38.923,-1,144423-2016
139,2/11/2016 21:41,-8.937,38.925,-1,144423-2016
140,2/12/2016 3:06,-8.94,38.926,-1,144423-2016
141,2/13/2016 4:34,-8.94,38.924,-1,144423-2016
142,2/13/2016 6:11,-8.941,38.924,-1,144423-2016
143,2/13/2016 6:12,-8.942,38.924,-1,144423-2016
144,2/13/2016 7:49,-8.946,38.924,-1,144423-2016
145,2/13/2016 7:52,-8.941,38.915,-1,144423-2016
146,2/13/2016 7:53,-8.94,38.921,-1,144423-2016
147,2/13/2016 9:45,-8.941,38.924,-1,144423-2016
148,2/13/2016 10:37,-8.916,38.92,-1,144423-2016
149,2/14/2016 14:11,-8.936,38.932,-1,144423-2016
150,2/14/2016 15:52,-8.911,38.972,-1,144423-2016
151,2/14/2016 17:09,-8.953,38.922,-1,144423-2016
152,2/14/2016 17:27,-8.949,38.926,-1,144423-2016
153,2/14/2016 18:49,-8.939,38.916,-1,144423-2016
154,2/15/2016 19:00,-8.942,38.922,-1,144423-2016
155,2/15/2016 20:38,-8.955,38.93,-1,144423-2016
156,2/15/2016 21:16,-8.95,38.923,-1,144423-2016
157,2/15/2016 22:01,-8.947,38.922,-1,144423-2016
158,2/16/2016 2:22,-8.945,38.922,-1,144423-2016
159,2/17/2016 2:12,-8.911,38.912,-1,144423-2016
160,2/17/2016 3:51,-8.926,38.902,-1,144423-2016
161,2/17/2016 5:42,-8.928,38.902,-1,144423-2016
162,2/17/2016 7:07,-8.93,38.906,-1,144423-2016
163,2/17/2016 7:23,-9.01,38.998,-1,144423-2016
164,2/17/2016 7:52,-8.923,38.907,-1,144423-2016
165,2/18/2016 9:43,-8.9,38.952,-1,144423-2016
166,2/18/2016 10:34,-8.896,38.977,-1,144423-2016
167,2/18/2016 11:21,-8.853,38.968,-1,144423-2016
168,2/18/2016 15:07,-8.907,39.047,-1,144423-2016
169,2/18/2016 16:48,-8.451,39.009,-1,144423-2016
170,2/18/2016 17:08,-8.906,39.044,-1,144423-2016
171,2/18/2016 17:25,-8.906,39.041,-1,144423-2016
172,2/19/2016 18:07,-8.882,38.951,-1,144423-2016
173,2/19/2016 18:23,-8.883,38.952,-1,144423-2016
174,2/19/2016 18:34,-8.889,38.95,-1,144423-2016
175,2/19/2016 20:11,-8.889,38.957,-1,144423-2016
176,2/19/2016 20:39,-8.884,38.944,-1,144423-2016
177,2/19/2016 21:36,-8.883,38.942,-1,144423-2016
178,2/19/2016 22:19,-8.885,38.943,-1,144423-2016
179,2/21/2016 3:06,-8.887,38.95,-1,144423-2016
180,2/21/2016 5:17,-8.888,38.951,-1,144423-2016
181,2/21/2016 6:14,-8.888,38.952,-1,144423-2016
182,2/21/2016 6:18,-8.887,38.951,-1,144423-2016
183,2/21/2016 7:00,-8.889,38.953,-1,144423-2016
184,2/21/2016 7:54,-8.951,38.801,-1,144423-2016
185,2/22/2016 9:59,-8.885,38.958,-1,144423-2016
186,2/22/2016 10:48,-8.89,38.958,-1,144423-2016
187,2/22/2016 11:38,-8.891,38.957,-1,144423-2016
188,2/22/2016 14:20,-8.92,38.905,-1,144423-2016
189,2/22/2016 15:53,-8.941,38.894,-1,144423-2016
190,2/23/2016 15:50,-8.889,39.063,-1,144423-2016
191,2/23/2016 16:44,-8.908,39.04,-1,144423-2016
192,2/23/2016 17:18,-8.943,39.025,-1,144423-2016
193,2/23/2016 18:07,-8.94,39.022,-1,144423-2016
194,2/23/2016 18:24,-8.943,39.023,-1,144423-2016
195,2/23/2016 19:06,-8.956,39.012,-1,144423-2016
196,2/23/2016 19:48,-8.89,38.953,-1,144423-2016
197,2/23/2016 20:54,-8.894,38.941,-1,144423-2016
198,2/23/2016 21:52,-8.881,38.944,-1,144423-2016
199,2/23/2016 22:37,-8.883,38.941,-1,144423-2016
200,2/25/2016 4:01,-8.945,38.903,-1,144423-2016
201,2/25/2016 4:55,-8.942,38.896,-1,144423-2016
202,2/25/2016 6:14,-8.94,38.904,-1,144423-2016
203,2/25/2016 6:31,-8.949,38.903,-1,144423-2016
204,2/26/2016 6:02,-8.942,38.899,-1,144423-2016
205,2/26/2016 7:28,-8.935,38.9,-1,144423-2016
206,2/26/2016 10:14,-8.811,38.906,-1,144423-2016
207,2/26/2016 11:07,-8.815,38.903,-1,144423-2016
208,2/26/2016 13:34,-8.81,38.902,-1,144423-2016
209,2/27/2016 15:06,-8.806,38.903,-1,144423-2016
210,2/27/2016 17:41,-8.796,38.878,-1,144423-2016
211,2/27/2016 18:17,-8.808,38.907,-1,144423-2016
212,2/27/2016 18:27,-8.817,38.907,-1,144423-2016
213,2/27/2016 19:22,-8.814,38.904,-1,144423-2016
214,2/27/2016 21:11,-8.818,38.888,-1,144423-2016
215,2/28/2016 20:52,-8.923,38.908,-1,144423-2016
216,2/28/2016 21:46,-8.928,38.903,-1,144423-2016
217,2/28/2016 22:33,-8.928,38.906,-1,144423-2016
218,2/29/2016 3:15,-8.927,38.903,-1,144423-2016
219,3/1/2016 4:43,-8.92,38.902,-1,144423-2016
220,3/1/2016 5:36,-8.929,38.899,-1,144423-2016
221,3/1/2016 7:16,-8.933,38.939,-1,144423-2016
222,3/1/2016 7:28,-8.91,38.913,-1,144423-2016
223,3/1/2016 7:56,-8.885,38.95,-1,144423-2016
224,3/1/2016 8:51,-8.932,39.134,-1,144423-2016
225,3/1/2016 10:32,-9.019,39.04,-1,144423-2016
226,3/1/2016 12:12,-9.031,39.081,-1,144423-2016
227,3/2/2016 11:51,-8.773,38.916,-1,144423-2016
228,3/2/2016 14:18,-8.929,38.903,-1,144423-2016
229,3/2/2016 15:59,-8.915,38.876,-1,144423-2016
230,3/2/2016 16:43,-8.946,38.896,-1,144423-2016
231,3/2/2016 17:30,-8.927,38.904,-1,144423-2016
232,3/2/2016 18:26,-8.934,38.907,-1,144423-2016
233,3/2/2016 18:56,-8.934,38.904,-1,144423-2016
