,date_time,longitude,latitude,b,id
1,1/2/2019 5:55,-16.376,16.332,-1,134747-2019
2,1/2/2019 5:58,-16.375,16.332,-1,134747-2019
3,1/3/2019 16:57,-16.344,16.462,-1,134747-2019
4,1/3/2019 18:37,-16.334,16.451,-1,134747-2019
5,1/3/2019 19:33,-16.34,16.46,-1,134747-2019
6,1/3/2019 20:16,-16.341,16.463,-1,134747-2019
7,1/3/2019 20:59,-16.339,16.461,-1,134747-2019
8,1/4/2019 22:27,-16.338,16.462,-1,134747-2019
9,1/5/2019 5:21,-16.343,16.462,-1,134747-2019
10,1/5/2019 6:06,-16.342,16.462,-1,134747-2019
11,1/6/2019 8:54,-16.356,16.486,-1,134747-2019
12,1/6/2019 9:08,-16.353,16.482,-1,134747-2019
13,1/6/2019 9:45,-16.365,16.483,-1,134747-2019
14,1/6/2019 10:52,-16.339,16.463,-1,134747-2019
15,1/6/2019 11:25,-16.341,16.459,-1,134747-2019
16,1/7/2019 17:51,-16.341,16.462,-1,134747-2019
17,1/7/2019 19:08,-16.343,16.461,-1,134747-2019
18,1/7/2019 19:35,-16.343,16.46,-1,134747-2019
19,1/7/2019 20:11,-16.338,16.458,-1,134747-2019
20,1/7/2019 21:53,-16.343,16.459,-1,134747-2019
21,1/7/2019 22:13,-16.434,16.411,-1,134747-2019
22,1/11/2019 22:31,-16.326,16.446,-1,134747-2019
23,1/13/2019 9:17,-16.377,16.486,-1,134747-2019
24,1/13/2019 9:27,-16.356,16.484,-1,134747-2019
25,1/14/2019 18:11,-16.386,16.434,-1,134747-2019
26,1/14/2019 18:51,-16.359,16.484,-1,134747-2019
27,1/14/2019 19:56,-16.357,16.485,-1,134747-2019
28,1/14/2019 20:26,-16.354,16.486,-1,134747-2019
29,1/14/2019 21:27,-16.358,16.485,-1,134747-2019
30,1/14/2019 22:35,-16.357,16.484,-1,134747-2019
31,1/16/2019 4:55,-16.356,16.483,-1,134747-2019
32,1/16/2019 7:03,-16.36,16.481,-1,134747-2019
33,1/16/2019 8:03,-16.365,16.486,-1,134747-2019
34,1/16/2019 8:53,-16.368,16.484,-1,134747-2019
35,1/16/2019 9:38,-16.452,16.556,-1,134747-2019
36,1/16/2019 10:34,-16.481,16.596,-1,134747-2019
37,1/16/2019 10:42,-16.323,16.459,-1,134747-2019
38,1/17/2019 17:34,-16.351,16.464,-1,134747-2019
39,1/17/2019 18:57,-16.336,16.472,-1,134747-2019
40,1/17/2019 20:27,-16.359,16.484,-1,134747-2019
41,1/18/2019 21:44,-16.355,16.483,-1,134747-2019
42,1/20/2019 8:02,-16.336,16.465,-1,134747-2019
43,1/20/2019 9:46,-16.342,16.461,-1,134747-2019
44,1/20/2019 9:53,-16.34,16.46,-1,134747-2019
45,1/20/2019 10:59,-16.347,16.461,-1,134747-2019
46,1/21/2019 16:45,-16.342,16.461,-1,134747-2019
47,1/21/2019 18:33,-16.365,16.467,-1,134747-2019
48,1/21/2019 20:13,-16.346,16.476,-1,134747-2019
49,1/21/2019 20:24,-16.354,16.484,-1,134747-2019
50,1/21/2019 20:47,-16.353,16.483,-1,134747-2019
51,1/21/2019 22:22,-16.352,16.486,-1,134747-2019
52,1/23/2019 5:13,-16.358,16.486,-1,134747-2019
53,1/23/2019 6:42,-16.343,16.465,-1,134747-2019
54,1/23/2019 8:27,-16.341,16.461,-1,134747-2019
55,1/24/2019 11:22,-16.343,16.459,-1,134747-2019
56,1/24/2019 11:52,-16.342,16.465,-1,134747-2019
57,1/24/2019 17:53,-16.34,16.46,-1,134747-2019
