"","date_time","longitude","latitude","b","id"
"1",2018-01-01 10:54:58,-16.225,16.403,-1,"144129-2018"
"2",2018-01-02 17:06:51,-16.234,16.397,-1,"144129-2018"
"3",2018-01-02 18:13:38,-16.234,16.398,-1,"144129-2018"
"4",2018-01-02 19:03:59,-16.23,16.4,-1,"144129-2018"
"5",2018-01-02 19:50:13,-16.233,16.396,-1,"144129-2018"
"6",2018-01-02 21:38:18,-16.233,16.373,-1,"144129-2018"
"7",2018-01-03 21:22:25,-16.261,16.432,-1,"144129-2018"
"8",2018-01-03 23:00:48,-16.228,16.388,-1,"144129-2018"
"9",2018-01-05 05:23:31,-16.238,16.405,-1,"144129-2018"
"10",2018-01-05 06:45:45,-16.239,16.403,-1,"144129-2018"
"11",2018-01-05 09:28:17,-16.239,16.407,-1,"144129-2018"
"12",2018-01-05 11:10:53,-16.243,16.403,-1,"144129-2018"
"13",2018-01-06 17:46:55,-16.268,16.382,-1,"144129-2018"
"14",2018-01-06 19:04:49,-16.224,16.386,-1,"144129-2018"
"15",2018-01-06 19:27:30,-16.227,16.383,-1,"144129-2018"
"16",2018-01-07 20:20:49,-16.241,16.399,-1,"144129-2018"
"17",2018-01-07 20:35:37,-16.241,16.406,-1,"144129-2018"
"18",2018-01-07 20:45:58,-16.242,16.403,-1,"144129-2018"
"19",2018-01-07 21:38:51,-16.236,16.403,-1,"144129-2018"
"20",2018-01-07 22:32:51,-16.239,16.405,-1,"144129-2018"
"21",2018-01-07 23:19:49,-16.233,16.414,-1,"144129-2018"
"22",2018-01-09 04:35:47,-16.24,16.406,-1,"144129-2018"
"23",2018-01-09 06:13:55,-16.235,16.41,-1,"144129-2018"
"24",2018-01-09 07:06:14,-16.236,16.412,-1,"144129-2018"
"25",2018-01-09 07:29:21,-16.234,16.41,-1,"144129-2018"
"26",2018-01-09 08:22:26,-16.237,16.407,-1,"144129-2018"
"27",2018-01-09 09:09:27,-16.237,16.407,-1,"144129-2018"
"28",2018-01-10 11:04:32,-16.241,16.399,-1,"144129-2018"
"29",2018-01-10 17:14:41,-16.239,16.406,-1,"144129-2018"
"30",2018-01-11 17:05:10,-16.249,16.388,-1,"144129-2018"
"31",2018-01-11 18:32:21,-16.239,16.408,-1,"144129-2018"
"32",2018-01-11 18:39:28,-16.239,16.408,-1,"144129-2018"
"33",2018-01-11 20:11:15,-16.235,16.41,-1,"144129-2018"
"34",2018-01-11 21:36:34,-16.237,16.404,-1,"144129-2018"
"35",2018-01-11 21:53:11,-16.238,16.409,-1,"144129-2018"
"36",2018-01-11 23:34:38,-16.235,16.411,-1,"144129-2018"
"37",2018-01-13 06:42:29,-16.241,16.404,-1,"144129-2018"
"38",2018-01-14 08:01:31,-16.247,16.406,-1,"144129-2018"
"39",2018-01-14 11:19:48,-16.237,16.406,-1,"144129-2018"
"40",2018-01-15 18:06:26,-16.234,16.4,-1,"144129-2018"
"41",2018-01-15 19:09:04,-16.233,16.406,-1,"144129-2018"
"42",2018-01-15 22:10:19,-16.228,16.408,-1,"144129-2018"
"43",2018-01-17 04:42:22,-16.24,16.404,-1,"144129-2018"
"44",2018-01-18 06:11:30,-16.24,16.401,-1,"144129-2018"
"45",2018-01-18 08:01:49,-16.235,16.405,-1,"144129-2018"
"46",2018-01-18 09:04:18,-16.236,16.405,-1,"144129-2018"
"47",2018-01-18 09:56:32,-16.234,16.408,-1,"144129-2018"
"48",2018-01-18 10:57:29,-16.24,16.406,-1,"144129-2018"
"49",2018-01-18 11:37:28,-16.24,16.401,-1,"144129-2018"
"50",2018-01-19 17:11:40,-16.236,16.407,-1,"144129-2018"
"51",2018-01-19 18:37:54,-16.237,16.407,-1,"144129-2018"
"52",2018-01-19 19:21:53,-16.238,16.406,-1,"144129-2018"
"53",2018-01-20 19:54:47,-16.232,16.403,-1,"144129-2018"
"54",2018-01-20 19:55:30,-16.232,16.404,-1,"144129-2018"
"55",2018-01-20 21:33:39,-16.233,16.405,-1,"144129-2018"
"56",2018-01-20 22:07:01,-16.237,16.405,-1,"144129-2018"
"57",2018-01-22 07:04:50,-16.242,16.407,-1,"144129-2018"
"58",2018-01-22 08:01:25,-16.235,16.405,-1,"144129-2018"
"59",2018-01-22 08:20:04,-16.238,16.406,-1,"144129-2018"
