"","date_time","longitude","latitude","b","id"
"1",2015-05-16 13:39:30,5.431,52.919,-1,"144432-2015"
"2",2015-05-16 14:48:18,5.427,52.921,-1,"144432-2015"
"3",2015-05-16 15:42:00,5.425,52.92,-1,"144432-2015"
"4",2015-05-16 16:25:30,5.424,52.922,-1,"144432-2015"
"5",2015-05-16 17:22:23,5.427,52.919,-1,"144432-2015"
"6",2015-05-16 17:58:18,5.422,52.92,-1,"144432-2015"
"7",2015-05-16 18:08:00,5.42,52.92,-1,"144432-2015"
"8",2015-05-16 19:34:18,5.42,52.918,-1,"144432-2015"
"9",2015-05-16 20:19:28,5.487,52.932,-1,"144432-2015"
"10",2015-05-17 21:38:28,5.424,52.92,-1,"144432-2015"
"11",2015-05-18 03:27:34,5.425,52.921,-1,"144432-2015"
"12",2015-05-19 04:18:38,5.418,52.925,-1,"144432-2015"
"13",2015-05-19 04:19:37,5.419,52.919,-1,"144432-2015"
"14",2015-05-19 04:42:08,5.436,52.92,-1,"144432-2015"
"15",2015-05-19 04:54:20,5.429,52.923,-1,"144432-2015"
"16",2015-05-19 05:59:17,5.419,52.924,-1,"144432-2015"
"17",2015-05-19 06:00:48,5.421,52.921,-1,"144432-2015"
"18",2015-05-19 06:19:10,5.42,52.923,-1,"144432-2015"
"19",2015-05-19 07:59:24,5.426,52.92,-1,"144432-2015"
"20",2015-05-19 09:28:50,5.423,52.921,-1,"144432-2015"
"21",2015-05-19 10:16:34,5.423,52.922,-1,"144432-2015"
"22",2015-05-19 11:10:07,5.42,52.922,-1,"144432-2015"
"23",2015-05-20 10:48:08,5.426,52.922,-1,"144432-2015"
"24",2015-05-20 11:18:50,5.425,52.921,-1,"144432-2015"
"25",2015-05-20 12:28:01,5.424,52.909,-1,"144432-2015"
"26",2015-05-20 12:58:23,5.447,52.925,-1,"144432-2015"
"27",2015-05-20 14:37:39,5.428,52.922,-1,"144432-2015"
"28",2015-05-20 15:37:42,5.413,52.916,-1,"144432-2015"
"29",2015-05-20 15:44:25,5.421,52.919,-1,"144432-2015"
"30",2015-05-20 17:24:07,5.421,52.921,-1,"144432-2015"
"31",2015-05-20 17:34:27,5.422,52.921,-1,"144432-2015"
"32",2015-05-21 18:36:29,5.423,52.921,-1,"144432-2015"
"33",2015-05-21 18:42:24,5.429,52.918,-1,"144432-2015"
"34",2015-05-21 20:14:07,5.418,52.919,-1,"144432-2015"
"35",2015-05-21 20:21:19,5.418,52.919,-1,"144432-2015"
"36",2015-05-21 21:55:26,5.428,52.923,-1,"144432-2015"
"37",2015-05-23 02:30:51,5.426,52.921,-1,"144432-2015"
"38",2015-05-23 03:54:11,5.431,52.926,-1,"144432-2015"
"39",2015-05-23 04:12:48,5.43,52.917,-1,"144432-2015"
"40",2015-05-23 04:42:28,5.441,52.916,-1,"144432-2015"
"41",2015-05-23 05:16:02,5.425,52.921,-1,"144432-2015"
"42",2015-05-23 05:32:51,5.431,52.92,-1,"144432-2015"
"43",2015-05-23 06:21:40,5.427,52.92,-1,"144432-2015"
"44",2015-05-23 06:57:43,5.426,52.919,-1,"144432-2015"
"45",2015-05-23 07:14:19,5.426,52.919,-1,"144432-2015"
"46",2015-05-24 07:40:00,5.435,52.923,-1,"144432-2015"
"47",2015-05-24 08:35:48,5.54,52.829,-1,"144432-2015"
"48",2015-05-24 09:25:10,5.427,52.922,-1,"144432-2015"
"49",2015-05-24 10:17:18,5.42,52.92,-1,"144432-2015"
"50",2015-05-24 11:05:59,5.431,52.918,-1,"144432-2015"
"51",2015-05-24 12:11:43,5.425,52.919,-1,"144432-2015"
"52",2015-05-24 12:45:41,5.432,52.921,-1,"144432-2015"
"53",2015-05-24 13:50:46,5.433,52.921,-1,"144432-2015"
"54",2015-05-24 14:52:33,5.427,52.921,-1,"144432-2015"
"55",2015-05-25 14:44:03,5.543,52.947,-1,"144432-2015"
"56",2015-05-25 15:19:14,5.44,52.924,-1,"144432-2015"
"57",2015-05-25 15:25:42,5.435,52.924,-1,"144432-2015"
"58",2015-05-25 16:20:37,5.444,52.925,-1,"144432-2015"
"59",2015-05-25 16:55:36,5.432,52.926,-1,"144432-2015"
"60",2015-05-25 18:15:38,5.428,52.927,-1,"144432-2015"
"61",2015-05-25 18:38:49,5.418,52.927,-1,"144432-2015"
"62",2015-05-25 19:42:17,5.43,52.927,-1,"144432-2015"
"63",2015-05-25 19:54:15,5.441,52.929,-1,"144432-2015"
"64",2015-05-25 20:33:40,5.437,52.927,-1,"144432-2015"
"65",2015-05-27 01:49:13,5.437,52.927,-1,"144432-2015"
"66",2015-05-27 03:26:02,5.435,52.928,-1,"144432-2015"
"67",2015-05-27 04:26:12,5.432,52.927,-1,"144432-2015"
"68",2015-05-27 04:43:45,5.438,52.922,-1,"144432-2015"
"69",2015-05-27 05:06:21,5.43,52.925,-1,"144432-2015"
"70",2015-05-28 04:53:57,5.424,52.926,-1,"144432-2015"
"71",2015-05-28 05:57:15,5.435,52.925,-1,"144432-2015"
"72",2015-05-28 05:59:35,5.438,52.924,-1,"144432-2015"
"73",2015-05-28 06:15:47,5.428,52.922,-1,"144432-2015"
"74",2015-05-28 07:37:08,5.442,52.922,-1,"144432-2015"
"75",2015-05-28 07:39:35,5.437,52.925,-1,"144432-2015"
"76",2015-05-28 08:01:33,5.438,52.926,-1,"144432-2015"
"77",2015-05-28 09:42:41,5.434,52.925,-1,"144432-2015"
"78",2015-05-28 10:32:30,5.432,52.925,-1,"144432-2015"
"79",2015-05-28 11:14:40,5.42,52.931,-1,"144432-2015"
"80",2015-05-28 11:22:56,5.43,52.923,-1,"144432-2015"
"81",2015-05-29 12:54:48,5.416,52.921,-1,"144432-2015"
"82",2015-05-29 14:39:07,5.428,52.922,-1,"144432-2015"
"83",2015-05-29 15:20:34,5.428,52.921,-1,"144432-2015"
"84",2015-05-29 15:36:04,5.427,52.924,-1,"144432-2015"
"85",2015-05-29 16:59:19,5.429,52.925,-1,"144432-2015"
"86",2015-05-29 17:19:02,5.426,52.928,-1,"144432-2015"
"87",2015-05-29 17:28:53,5.429,52.903,-1,"144432-2015"
"88",2015-05-29 17:51:59,5.424,52.926,-1,"144432-2015"
"89",2015-05-29 18:40:08,5.419,52.929,-1,"144432-2015"
"90",2015-05-29 19:28:36,5.435,52.923,-1,"144432-2015"
"91",2015-05-30 19:00:17,5.428,52.926,-1,"144432-2015"
"92",2015-05-30 19:37:43,5.422,52.924,-1,"144432-2015"
"93",2015-05-30 20:29:15,5.436,52.924,-1,"144432-2015"
"94",2015-05-30 20:38:20,5.421,52.927,-1,"144432-2015"
"95",2015-05-30 22:07:10,5.495,52.901,-1,"144432-2015"
"96",2015-05-31 02:38:09,5.588,52.889,-1,"144432-2015"
"97",2015-06-01 02:32:31,5.344,52.947,-1,"144432-2015"
"98",2015-06-01 03:31:16,5.356,52.939,-1,"144432-2015"
"99",2015-06-01 04:12:53,5.424,52.925,-1,"144432-2015"
"100",2015-06-01 04:13:31,5.42,52.921,-1,"144432-2015"
"101",2015-06-01 05:12:36,5.423,52.926,-1,"144432-2015"
"102",2015-06-01 05:50:57,5.43,52.926,-1,"144432-2015"
"103",2015-06-01 05:58:34,5.422,52.927,-1,"144432-2015"
"104",2015-06-01 06:52:52,5.44,52.934,-1,"144432-2015"
"105",2015-06-01 07:38:07,5.44,52.944,-1,"144432-2015"
"106",2015-06-01 09:09:03,5.458,52.941,-1,"144432-2015"
"107",2015-06-02 09:38:49,5.425,52.925,-1,"144432-2015"
"108",2015-06-02 10:27:39,5.433,52.926,-1,"144432-2015"
"109",2015-06-02 11:19:48,5.428,52.924,-1,"144432-2015"
"110",2015-06-02 12:11:15,5.427,52.924,-1,"144432-2015"
"111",2015-06-02 13:52:52,5.432,52.926,-1,"144432-2015"
"112",2015-06-02 14:51:15,5.431,52.927,-1,"144432-2015"
"113",2015-06-02 15:20:28,5.427,52.927,-1,"144432-2015"
"114",2015-06-02 16:33:45,5.43,52.926,-1,"144432-2015"
"115",2015-06-03 16:18:07,5.428,52.922,-1,"144432-2015"
"116",2015-06-03 16:32:36,5.438,52.926,-1,"144432-2015"
"117",2015-06-03 16:53:03,5.429,52.922,-1,"144432-2015"
"118",2015-06-03 18:03:16,5.397,52.94,-1,"144432-2015"
"119",2015-06-03 18:33:47,5.526,52.907,-1,"144432-2015"
"120",2015-06-03 19:05:54,5.42,52.923,-1,"144432-2015"
"121",2015-06-03 19:58:47,5.422,52.924,-1,"144432-2015"
"122",2015-06-03 20:14:22,5.426,52.923,-1,"144432-2015"
"123",2015-06-03 20:46:03,5.435,52.928,-1,"144432-2015"
"124",2015-06-05 01:47:24,5.431,52.927,-1,"144432-2015"
"125",2015-06-05 03:26:32,5.43,52.925,-1,"144432-2015"
"126",2015-06-05 03:47:00,5.434,52.928,-1,"144432-2015"
"127",2015-06-05 04:19:53,5.431,52.926,-1,"144432-2015"
"128",2015-06-05 04:25:34,5.427,52.926,-1,"144432-2015"
"129",2015-06-05 05:05:06,5.431,52.928,-1,"144432-2015"
"130",2015-06-05 05:26:01,5.426,52.925,-1,"144432-2015"
"131",2015-06-05 06:01:42,5.438,52.923,-1,"144432-2015"
"132",2015-06-05 06:06:05,5.426,52.926,-1,"144432-2015"
"133",2015-06-06 06:33:51,5.431,52.912,-1,"144432-2015"
"134",2015-06-06 07:14:41,5.434,52.919,-1,"144432-2015"
"135",2015-06-06 07:35:42,5.429,52.914,-1,"144432-2015"
"136",2015-06-06 08:15:42,5.426,52.924,-1,"144432-2015"
"137",2015-06-06 09:12:25,5.424,52.923,-1,"144432-2015"
"138",2015-06-06 09:57:23,5.438,52.92,-1,"144432-2015"
"139",2015-06-06 10:44:44,5.446,52.919,-1,"144432-2015"
"140",2015-06-06 11:37:48,5.424,52.92,-1,"144432-2015"
"141",2015-06-06 13:04:23,5.378,52.914,-1,"144432-2015"
"142",2015-06-07 14:37:11,5.425,52.931,-1,"144432-2015"
"143",2015-06-07 14:55:46,5.433,52.931,-1,"144432-2015"
"144",2015-06-07 15:34:13,5.41,52.918,-1,"144432-2015"
"145",2015-06-07 16:36:04,5.441,52.923,-1,"144432-2015"
"146",2015-06-07 17:13:57,5.46,52.92,-1,"144432-2015"
"147",2015-06-07 17:43:42,5.425,52.919,-1,"144432-2015"
"148",2015-06-07 18:06:50,5.434,52.923,-1,"144432-2015"
"149",2015-06-07 18:15:20,5.431,52.919,-1,"144432-2015"
"150",2015-06-07 19:24:33,5.427,52.923,-1,"144432-2015"
"151",2015-06-07 19:46:53,5.428,52.923,-1,"144432-2015"
"152",2015-06-08 20:42:40,5.432,52.921,-1,"144432-2015"
"153",2015-06-09 01:00:27,5.428,52.923,-1,"144432-2015"
"154",2015-06-09 02:38:26,5.428,52.923,-1,"144432-2015"
"155",2015-06-09 03:19:17,5.431,52.92,-1,"144432-2015"
"156",2015-06-10 03:27:44,5.405,52.915,-1,"144432-2015"
"157",2015-06-10 04:10:43,5.43,52.919,-1,"144432-2015"
"158",2015-06-10 04:27:34,5.427,52.922,-1,"144432-2015"
"159",2015-06-10 05:07:58,5.423,52.924,-1,"144432-2015"
"160",2015-06-10 05:36:05,5.42,52.924,-1,"144432-2015"
"161",2015-06-10 06:06:43,5.437,52.928,-1,"144432-2015"
"162",2015-06-10 06:49:05,5.431,52.919,-1,"144432-2015"
"163",2015-06-10 07:12:35,5.417,52.922,-1,"144432-2015"
"164",2015-06-10 08:30:46,5.403,52.948,-1,"144432-2015"
"165",2015-06-10 10:08:08,5.432,52.919,-1,"144432-2015"
"166",2015-06-10 10:10:50,5.427,52.922,-1,"144432-2015"
"167",2015-06-10 11:02:03,5.451,52.917,-1,"144432-2015"
"168",2015-06-11 10:42:46,5.418,52.923,-1,"144432-2015"
"169",2015-06-11 11:32:58,5.433,52.919,-1,"144432-2015"
"170",2015-06-11 12:08:11,5.423,52.918,-1,"144432-2015"
"171",2015-06-11 13:52:02,5.371,52.873,-1,"144432-2015"
"172",2015-06-11 14:50:27,5.383,52.876,-1,"144432-2015"
"173",2015-06-11 15:33:31,5.383,52.871,-1,"144432-2015"
"174",2015-06-11 16:30:49,5.388,52.876,-1,"144432-2015"
"175",2015-06-11 16:38:55,5.392,52.877,-1,"144432-2015"
"176",2015-06-11 17:42:50,5.432,52.915,-1,"144432-2015"
"177",2015-06-12 17:11:03,5.383,52.873,-1,"144432-2015"
"178",2015-06-12 17:52:55,5.393,52.887,-1,"144432-2015"
"179",2015-06-12 18:01:08,5.395,52.894,-1,"144432-2015"
"180",2015-06-12 18:49:37,5.397,52.89,-1,"144432-2015"
"181",2015-06-12 19:21:31,5.4,52.892,-1,"144432-2015"
"182",2015-06-12 20:09:28,5.408,52.915,-1,"144432-2015"
"183",2015-06-12 20:54:39,5.407,52.915,-1,"144432-2015"
"184",2015-06-14 01:48:02,5.438,52.932,-1,"144432-2015"
"185",2015-06-14 03:25:41,5.452,52.952,-1,"144432-2015"
"186",2015-06-14 03:54:32,5.345,52.907,-1,"144432-2015"
"187",2015-06-14 04:21:03,5.382,52.893,-1,"144432-2015"
"188",2015-06-14 05:36:50,5.39,52.891,-1,"144432-2015"
"189",2015-06-14 05:41:23,5.395,52.892,-1,"144432-2015"
"190",2015-06-14 06:04:02,5.387,52.893,-1,"144432-2015"
"191",2015-06-15 08:28:16,5.383,52.873,-1,"144432-2015"
"192",2015-06-15 09:22:19,5.394,52.871,-1,"144432-2015"
"193",2015-06-15 10:10:18,5.409,52.87,-1,"144432-2015"
"194",2015-06-15 10:59:19,5.385,52.873,-1,"144432-2015"
"195",2015-06-15 11:23:45,5.387,52.865,-1,"144432-2015"
"196",2015-06-15 11:50:03,5.383,52.871,-1,"144432-2015"
"197",2015-06-15 13:05:31,5.367,52.868,-1,"144432-2015"
"198",2015-06-15 14:49:00,5.393,52.876,-1,"144432-2015"
"199",2015-06-16 14:32:26,5.401,52.895,-1,"144432-2015"
"200",2015-06-16 14:40:05,5.402,52.891,-1,"144432-2015"
"201",2015-06-16 15:31:14,5.399,52.894,-1,"144432-2015"
"202",2015-06-16 16:12:46,5.379,52.89,-1,"144432-2015"
"203",2015-06-16 17:15:18,5.393,52.894,-1,"144432-2015"
"204",2015-06-16 17:51:48,5.395,52.894,-1,"144432-2015"
"205",2015-06-16 17:58:59,5.395,52.894,-1,"144432-2015"
"206",2015-06-16 19:36:58,5.393,52.892,-1,"144432-2015"
"207",2015-06-16 20:27:09,5.396,52.913,-1,"144432-2015"
"208",2015-06-16 21:12:42,5.41,52.914,-1,"144432-2015"
"209",2015-06-18 00:58:56,5.411,52.916,-1,"144432-2015"
"210",2015-06-18 02:41:35,5.431,52.911,-1,"144432-2015"
"211",2015-06-18 04:22:47,5.393,52.895,-1,"144432-2015"
"212",2015-06-19 04:06:47,5.429,53.024,-1,"144432-2015"
"213",2015-06-19 04:45:22,5.418,53.022,-1,"144432-2015"
"214",2015-06-19 05:03:58,5.425,53.022,-1,"144432-2015"
"215",2015-06-19 05:12:32,5.423,53.021,-1,"144432-2015"
"216",2015-06-19 06:24:29,5.437,53.008,-1,"144432-2015"
"217",2015-06-19 06:46:49,5.399,52.994,-1,"144432-2015"
"218",2015-06-19 06:53:09,5.429,53.021,-1,"144432-2015"
"219",2015-06-19 08:30:02,5.435,53.024,-1,"144432-2015"
"220",2015-06-19 08:31:55,5.405,53.035,-1,"144432-2015"
"221",2015-06-19 08:48:03,5.425,53.037,-1,"144432-2015"
"222",2015-06-19 09:40:49,5.416,53.044,-1,"144432-2015"
"223",2015-06-19 10:25:37,5.435,53.047,-1,"144432-2015"
"224",2015-06-20 12:09:08,5.571,53.002,-1,"144432-2015"
"225",2015-06-20 13:51:16,5.594,53.164,-1,"144432-2015"
"226",2015-06-20 14:48:17,5.603,53.16,-1,"144432-2015"
"227",2015-06-20 16:13:23,5.584,53.16,-1,"144432-2015"
"228",2015-06-20 16:24:21,5.596,53.161,-1,"144432-2015"
"229",2015-06-20 17:53:50,5.595,53.183,-1,"144432-2015"
"230",2015-06-20 17:58:00,5.587,53.16,-1,"144432-2015"
"231",2015-06-20 18:16:23,5.588,53.16,-1,"144432-2015"
"232",2015-06-21 17:28:49,5.525,53.222,-1,"144432-2015"
"233",2015-06-21 17:57:01,5.513,53.223,-1,"144432-2015"
"234",2015-06-21 19:06:49,5.523,53.219,-1,"144432-2015"
"235",2015-06-21 19:34:57,5.555,53.219,-1,"144432-2015"
"236",2015-06-21 20:23:48,5.466,53.257,-1,"144432-2015"
"237",2015-06-21 20:45:16,5.481,53.263,-1,"144432-2015"
"238",2015-06-21 21:13:56,5.477,53.261,-1,"144432-2015"
"239",2015-06-23 01:44:09,5.421,53.153,-1,"144432-2015"
"240",2015-06-23 03:26:06,5.444,53.14,-1,"144432-2015"
"241",2015-06-23 04:19:24,5.512,53.222,-1,"144432-2015"
"242",2015-06-23 04:20:24,5.531,53.227,-1,"144432-2015"
"243",2015-06-23 05:13:54,5.523,53.222,-1,"144432-2015"
"244",2015-06-23 05:59:11,5.529,53.218,-1,"144432-2015"
"245",2015-06-23 05:59:19,5.52,53.22,-1,"144432-2015"
"246",2015-06-23 06:51:59,5.528,53.219,-1,"144432-2015"
"247",2015-06-23 07:41:24,5.536,53.228,-1,"144432-2015"
"248",2015-06-24 07:26:42,5.84,53.303,-1,"144432-2015"
"249",2015-06-24 08:05:30,5.849,53.306,-1,"144432-2015"
"250",2015-06-24 09:35:28,5.823,53.31,-1,"144432-2015"
"251",2015-06-24 10:25:43,5.844,53.305,-1,"144432-2015"
"252",2015-06-24 12:03:56,5.838,53.311,-1,"144432-2015"
"253",2015-06-24 13:03:47,5.846,53.308,-1,"144432-2015"
"254",2015-06-24 14:32:29,5.853,53.311,-1,"144432-2015"
"255",2015-06-24 14:47:04,5.823,53.301,-1,"144432-2015"
"256",2015-06-25 15:30:32,5.828,53.301,-1,"144432-2015"
"257",2015-06-25 17:02:24,5.832,53.299,-1,"144432-2015"
"258",2015-06-25 17:10:18,5.833,53.299,-1,"144432-2015"
"259",2015-06-25 17:29:32,5.827,53.297,-1,"144432-2015"
"260",2015-06-25 18:42:50,5.832,53.299,-1,"144432-2015"
"261",2015-06-25 19:48:17,5.83,53.3,-1,"144432-2015"
"262",2015-06-25 20:19:50,5.811,53.274,-1,"144432-2015"
"263",2015-06-25 20:40:21,5.819,53.277,-1,"144432-2015"
"264",2015-06-25 21:31:20,5.826,53.282,-1,"144432-2015"
"265",2015-06-26 22:51:59,5.815,53.252,-1,"144432-2015"
"266",2015-06-27 02:40:52,5.804,53.276,-1,"144432-2015"
"267",2015-06-27 03:33:27,5.806,53.266,-1,"144432-2015"
"268",2015-06-27 03:54:42,5.882,53.315,-1,"144432-2015"
"269",2015-06-27 05:14:08,5.886,53.315,-1,"144432-2015"
"270",2015-06-27 05:15:37,5.882,53.314,-1,"144432-2015"
"271",2015-06-27 05:34:52,5.887,53.315,-1,"144432-2015"
"272",2015-06-28 05:01:58,5.455,52.984,-1,"144432-2015"
"273",2015-06-28 05:02:02,5.462,52.982,-1,"144432-2015"
"274",2015-06-28 06:26:40,5.467,52.981,-1,"144432-2015"
"275",2015-06-28 06:42:18,5.468,52.983,-1,"144432-2015"
"276",2015-06-28 06:43:22,5.458,52.972,-1,"144432-2015"
"277",2015-06-28 07:26:23,5.442,52.971,-1,"144432-2015"
"278",2015-06-28 09:01:13,5.407,53.01,-1,"144432-2015"
"279",2015-06-28 09:52:11,5.396,53.013,-1,"144432-2015"
"280",2015-06-28 10:40:37,5.385,53.016,-1,"144432-2015"
"281",2015-06-28 10:42:37,5.405,53.013,-1,"144432-2015"
"282",2015-06-28 12:19:15,5.406,53.008,-1,"144432-2015"
"283",2015-06-28 12:20:14,5.408,53.01,-1,"144432-2015"
"284",2015-06-29 12:13:34,5.294,53.046,-1,"144432-2015"
"285",2015-06-29 15:51:41,5.391,53.109,-1,"144432-2015"
"286",2015-06-29 16:21:32,5.372,53.101,-1,"144432-2015"
"287",2015-06-29 16:37:29,5.349,53.121,-1,"144432-2015"
"288",2015-06-29 17:29:10,5.423,53.005,-1,"144432-2015"
"289",2015-06-29 18:04:15,5.528,53.052,-1,"144432-2015"
"290",2015-06-29 18:14:55,5.399,53.002,-1,"144432-2015"
"291",2015-06-29 18:31:49,5.346,53.015,-1,"144432-2015"
"292",2015-06-29 19:22:25,5.419,52.989,-1,"144432-2015"
"293",2015-06-29 19:55:55,5.424,52.987,-1,"144432-2015"
"294",2015-06-30 19:41:49,5.422,52.981,-1,"144432-2015"
"295",2015-06-30 20:37:55,5.401,52.974,-1,"144432-2015"
"296",2015-06-30 21:23:02,5.399,52.974,-1,"144432-2015"
"297",2015-07-01 01:56:11,5.398,52.974,-1,"144432-2015"
"298",2015-07-02 03:25:13,5.418,52.99,-1,"144432-2015"
"299",2015-07-02 04:36:46,5.423,52.984,-1,"144432-2015"
"300",2015-07-02 04:49:00,5.424,52.985,-1,"144432-2015"
"301",2015-07-02 05:04:15,5.425,52.985,-1,"144432-2015"
"302",2015-07-02 05:55:29,5.427,52.984,-1,"144432-2015"
"303",2015-07-02 06:17:15,5.431,52.983,-1,"144432-2015"
"304",2015-07-02 06:29:14,5.431,52.984,-1,"144432-2015"
"305",2015-07-02 07:38:29,5.428,52.986,-1,"144432-2015"
"306",2015-07-02 09:16:22,5.35,52.991,-1,"144432-2015"
"307",2015-07-02 09:17:22,5.429,52.981,-1,"144432-2015"
"308",2015-07-02 10:00:59,5.429,53.141,-1,"144432-2015"
"309",2015-07-02 10:10:37,5.417,52.869,-1,"144432-2015"
"310",2015-07-03 09:53:14,5.428,52.866,-1,"144432-2015"
"311",2015-07-03 10:36:07,5.385,52.873,-1,"144432-2015"
"312",2015-07-03 11:26:18,5.383,52.865,-1,"144432-2015"
"313",2015-07-03 12:17:41,5.376,52.875,-1,"144432-2015"
"314",2015-07-03 13:03:25,5.412,52.881,-1,"144432-2015"
"315",2015-07-03 14:44:58,5.379,52.868,-1,"144432-2015"
"316",2015-07-03 15:36:18,5.379,52.874,-1,"144432-2015"
"317",2015-07-03 15:51:15,5.38,52.876,-1,"144432-2015"
"318",2015-07-03 17:19:46,5.383,52.876,-1,"144432-2015"
"319",2015-07-03 17:30:16,5.382,52.876,-1,"144432-2015"
"320",2015-07-04 17:05:38,5.382,52.876,-1,"144432-2015"
"321",2015-07-04 17:07:06,5.382,52.875,-1,"144432-2015"
"322",2015-07-04 17:17:55,5.381,52.875,-1,"144432-2015"
"323",2015-07-04 18:49:36,5.38,52.882,-1,"144432-2015"
"324",2015-07-04 18:57:31,5.385,52.875,-1,"144432-2015"
"325",2015-07-04 20:04:03,5.37,52.865,-1,"144432-2015"
"326",2015-07-04 20:37:07,5.391,52.908,-1,"144432-2015"
"327",2015-07-04 20:57:05,5.398,52.919,-1,"144432-2015"
"328",2015-07-04 21:46:05,5.396,52.914,-1,"144432-2015"
"329",2015-07-06 02:36:29,5.318,52.936,-1,"144432-2015"
"330",2015-07-06 04:11:10,5.379,52.876,-1,"144432-2015"
"331",2015-07-06 04:21:25,5.377,52.881,-1,"144432-2015"
"332",2015-07-06 04:49:02,5.389,52.877,-1,"144432-2015"
"333",2015-07-06 05:12:09,5.383,52.877,-1,"144432-2015"
"334",2015-07-06 05:49:28,5.382,52.878,-1,"144432-2015"
"335",2015-07-06 06:30:30,5.375,52.875,-1,"144432-2015"
"336",2015-07-06 06:53:11,5.377,52.871,-1,"144432-2015"
"337",2015-07-07 07:43:22,5.355,52.869,-1,"144432-2015"
"338",2015-07-07 08:20:23,5.356,52.868,-1,"144432-2015"
"339",2015-07-07 10:07:13,5.388,52.874,-1,"144432-2015"
"340",2015-07-07 10:54:37,5.385,52.875,-1,"144432-2015"
"341",2015-07-07 12:17:34,5.382,52.874,-1,"144432-2015"
"342",2015-07-07 14:02:38,5.388,52.876,-1,"144432-2015"
"343",2015-07-07 14:55:14,5.395,52.876,-1,"144432-2015"
"344",2015-07-08 15:26:29,5.378,52.876,-1,"144432-2015"
"345",2015-07-08 16:19:17,5.38,52.875,-1,"144432-2015"
"346",2015-07-08 17:07:18,5.381,52.875,-1,"144432-2015"
"347",2015-07-08 18:04:10,5.371,52.876,-1,"144432-2015"
"348",2015-07-08 18:40:55,5.379,52.877,-1,"144432-2015"
"349",2015-07-08 18:51:20,5.379,52.878,-1,"144432-2015"
"350",2015-07-08 19:37:48,5.4,52.918,-1,"144432-2015"
"351",2015-07-08 20:20:31,5.361,52.91,-1,"144432-2015"
"352",2015-07-08 21:13:57,5.398,52.919,-1,"144432-2015"
"353",2015-07-09 20:56:52,5.062,51.981,-1,"144432-2015"
"354",2015-07-09 21:19:58,5.158,51.712,-1,"144432-2015"
"355",2015-07-09 21:42:55,4.725,51.428,-1,"144432-2015"
"356",2015-07-09 23:22:43,4.229,50.247,-1,"144432-2015"
"357",2015-07-10 01:57:21,3.006,48.736,-1,"144432-2015"
"358",2015-07-10 03:36:31,2.334,47.527,-1,"144432-2015"
"359",2015-07-10 03:44:39,2.335,47.525,-1,"144432-2015"
"360",2015-07-11 03:30:11,-5.22800000000001,37.168,-1,"144432-2015"
"361",2015-07-11 04:22:51,-5.25,37.075,-1,"144432-2015"
"362",2015-07-11 04:33:45,-5.464,37.138,-1,"144432-2015"
"363",2015-07-11 04:46:18,-5.56799999999998,36.893,-1,"144432-2015"
"364",2015-07-11 05:06:45,-5.97300000000001,36.675,-1,"144432-2015"
"365",2015-07-11 05:59:23,-6.19099999999997,36.613,-1,"144432-2015"
"366",2015-07-11 06:10:42,-6.161,36.606,-1,"144432-2015"
"367",2015-07-11 06:29:49,-6.16000000000003,36.606,-1,"144432-2015"
"368",2015-07-11 09:34:57,-6.16500000000002,36.607,-1,"144432-2015"
"369",2015-07-11 10:30:32,-6.18200000000002,36.609,-1,"144432-2015"
"370",2015-07-11 11:15:07,-6.166,36.605,-1,"144432-2015"
"371",2015-07-12 10:52:35,-6.161,36.604,-1,"144432-2015"
"372",2015-07-12 14:42:24,-6.16199999999998,36.608,-1,"144432-2015"
"373",2015-07-12 17:06:16,-6.16800000000001,36.604,-1,"144432-2015"
"374",2015-07-12 17:14:07,-6.166,36.606,-1,"144432-2015"
"375",2015-07-12 18:12:08,-6.166,36.609,-1,"144432-2015"
"376",2015-07-12 18:42:22,-6.22399999999999,36.617,-1,"144432-2015"
"377",2015-07-13 18:19:33,-6.16399999999999,36.605,-1,"144432-2015"
"378",2015-07-13 19:19:29,-6.16399999999999,36.606,-1,"144432-2015"
