"","date_time","longitude","latitude","b","id"
"1",2015-05-19 13:06:49,5.456,52.922,-1,"144437-2015"
"2",2015-05-19 14:11:20,5.433,52.948,-1,"144437-2015"
"3",2015-05-19 14:23:58,5.455,52.896,-1,"144437-2015"
"4",2015-05-19 15:51:32,5.435,52.923,-1,"144437-2015"
"5",2015-05-19 16:08:02,5.424,52.92,-1,"144437-2015"
"6",2015-05-19 17:28:12,5.555,52.919,-1,"144437-2015"
"7",2015-05-19 17:49:57,5.451,52.922,-1,"144437-2015"
"8",2015-05-19 18:03:53,5.417,52.916,-1,"144437-2015"
"9",2015-05-19 19:15:49,5.446,52.926,-1,"144437-2015"
"10",2015-05-20 19:13:40,5.434,52.923,-1,"144437-2015"
"11",2015-05-20 19:48:48,5.445,52.924,-1,"144437-2015"
"12",2015-05-20 20:35:57,5.438,52.924,-1,"144437-2015"
"13",2015-05-21 01:13:58,5.496,52.919,-1,"144437-2015"
"14",2015-05-21 02:53:02,5.439,52.922,-1,"144437-2015"
"15",2015-05-22 03:45:59,5.44,52.93,-1,"144437-2015"
"16",2015-05-22 04:22:40,5.433,52.922,-1,"144437-2015"
"17",2015-05-22 04:26:50,5.431,52.922,-1,"144437-2015"
"18",2015-05-22 05:08:45,5.434,52.924,-1,"144437-2015"
"19",2015-05-22 05:21:29,5.434,52.923,-1,"144437-2015"
"20",2015-05-22 06:05:04,5.436,52.923,-1,"144437-2015"
"21",2015-05-22 06:45:47,5.436,52.922,-1,"144437-2015"
"22",2015-05-22 07:07:04,5.44,52.928,-1,"144437-2015"
"23",2015-05-22 08:23:42,5.559,52.895,-1,"144437-2015"
"24",2015-05-22 09:23:05,5.562,52.894,-1,"144437-2015"
"25",2015-05-22 10:05:44,5.45,52.93,-1,"144437-2015"
"26",2015-05-22 10:55:09,5.361,52.901,-1,"144437-2015"
"27",2015-05-23 11:26:40,5.426,52.92,-1,"144437-2015"
"28",2015-05-23 12:19:44,5.42,52.913,-1,"144437-2015"
"29",2015-05-23 14:04:38,5.442,52.914,-1,"144437-2015"
"30",2015-05-23 15:01:22,5.436,52.921,-1,"144437-2015"
"31",2015-05-23 16:08:31,5.43,52.921,-1,"144437-2015"
"32",2015-05-23 16:46:10,5.436,52.923,-1,"144437-2015"
"33",2015-05-23 17:40:31,5.432,52.922,-1,"144437-2015"
"34",2015-05-23 17:48:05,5.432,52.926,-1,"144437-2015"
"35",2015-05-24 20:08:50,5.355,52.892,-1,"144437-2015"
"36",2015-05-24 20:47:33,5.437,52.924,-1,"144437-2015"
"37",2015-05-25 02:07:43,5.435,52.923,-1,"144437-2015"
"38",2015-05-26 03:39:51,5.443,52.927,-1,"144437-2015"
"39",2015-05-26 03:59:15,5.418,52.897,-1,"144437-2015"
"40",2015-05-26 04:38:10,5.434,52.92,-1,"144437-2015"
"41",2015-05-26 05:08:07,5.443,52.926,-1,"144437-2015"
"42",2015-05-26 05:17:49,5.441,52.926,-1,"144437-2015"
"43",2015-05-26 05:38:22,5.424,52.92,-1,"144437-2015"
"44",2015-05-26 06:19:12,5.42,52.905,-1,"144437-2015"
"45",2015-05-26 06:47:57,5.426,52.923,-1,"144437-2015"
"46",2015-05-26 08:24:15,5.428,52.917,-1,"144437-2015"
"47",2015-05-26 08:42:10,5.432,52.919,-1,"144437-2015"
"48",2015-05-26 09:36:42,5.437,52.922,-1,"144437-2015"
"49",2015-05-26 10:23:56,5.433,52.923,-1,"144437-2015"
"50",2015-05-27 10:56:17,5.441,52.925,-1,"144437-2015"
"51",2015-05-27 11:35:48,5.434,52.923,-1,"144437-2015"
"52",2015-05-27 11:43:30,5.438,52.922,-1,"144437-2015"
"53",2015-05-27 13:17:27,5.429,52.925,-1,"144437-2015"
"54",2015-05-27 14:22:05,5.414,52.926,-1,"144437-2015"
"55",2015-05-27 15:59:07,5.436,52.923,-1,"144437-2015"
"56",2015-05-27 16:12:12,5.435,52.923,-1,"144437-2015"
"57",2015-05-27 16:33:11,5.434,52.923,-1,"144437-2015"
"58",2015-05-27 17:42:21,5.439,52.917,-1,"144437-2015"
"59",2015-05-27 18:13:20,5.439,52.917,-1,"144437-2015"
"60",2015-05-27 18:53:56,5.437,52.921,-1,"144437-2015"
"61",2015-05-28 19:28:47,5.432,52.92,-1,"144437-2015"
"62",2015-05-28 20:00:18,5.437,52.923,-1,"144437-2015"
"63",2015-05-28 21:10:56,5.438,52.924,-1,"144437-2015"
"64",2015-05-30 02:51:30,5.437,52.922,-1,"144437-2015"
"65",2015-05-30 03:52:52,5.439,52.922,-1,"144437-2015"
"66",2015-05-30 04:31:58,5.442,52.952,-1,"144437-2015"
"67",2015-05-30 05:08:48,5.443,52.918,-1,"144437-2015"
"68",2015-05-30 05:14:56,5.437,52.924,-1,"144437-2015"
"69",2015-05-30 05:31:50,5.439,52.923,-1,"144437-2015"
"70",2015-05-30 06:48:04,5.431,52.924,-1,"144437-2015"
"71",2015-05-30 06:54:18,5.425,52.923,-1,"144437-2015"
"72",2015-05-30 07:13:36,5.427,52.923,-1,"144437-2015"
"73",2015-05-30 09:00:47,5.44,52.922,-1,"144437-2015"
"74",2015-05-30 09:53:12,5.437,52.923,-1,"144437-2015"
"75",2015-05-30 10:40:07,5.434,52.922,-1,"144437-2015"
"76",2015-05-31 12:01:04,5.431,52.931,-1,"144437-2015"
"77",2015-05-31 12:33:12,5.426,52.923,-1,"144437-2015"
"78",2015-05-31 14:14:54,5.431,52.922,-1,"144437-2015"
"79",2015-05-31 15:12:18,5.432,52.92,-1,"144437-2015"
"80",2015-05-31 16:10:17,5.432,52.921,-1,"144437-2015"
"81",2015-05-31 16:58:06,5.4,52.908,-1,"144437-2015"
"82",2015-05-31 17:51:19,5.441,52.927,-1,"144437-2015"
"83",2015-06-01 19:46:46,5.437,52.923,-1,"144437-2015"
"84",2015-06-01 20:40:43,5.436,52.924,-1,"144437-2015"
"85",2015-06-01 21:23:31,5.438,52.925,-1,"144437-2015"
"86",2015-06-03 09:18:06,5.435,52.924,-1,"144437-2015"
