*,date_time,longitude,latitude,b,id
1,5/16/2015 13:07,5.561,52.891,2,144434-2015
2,5/16/2015 13:38,5.442,52.927,1,144434-2015
3,5/16/2015 14:43,5.447,52.926,1,144434-2015
4,5/16/2015 15:42,5.444,52.925,1,144434-2015
5,5/16/2015 16:28,5.445,52.928,1,144434-2015
6,5/16/2015 17:21,5.452,52.925,-1,144434-2015
7,5/16/2015 18:00,5.441,52.925,1,144434-2015
8,5/16/2015 18:37,5.424,52.955,2,144434-2015
9,5/16/2015 19:35,5.418,52.928,2,144434-2015
10,5/16/2015 19:39,5.447,52.926,1,144434-2015
11,5/16/2015 20:18,5.469,52.934,2,144434-2015
12,5/17/2015 20:46,5.438,52.926,1,144434-2015
13,5/17/2015 20:50,5.439,52.928,1,144434-2015
14,5/17/2015 21:33,5.443,52.929,1,144434-2015
15,5/18/2015 1:44,5.435,52.933,4,144434-2015
16,5/18/2015 3:26,5.441,52.932,4,144434-2015
17,5/19/2015 4:20,5.446,52.932,4,144434-2015
18,5/19/2015 4:25,5.449,52.936,-1,144434-2015
19,5/19/2015 4:42,5.445,52.929,4,144434-2015
20,5/19/2015 4:57,5.445,52.93,4,144434-2015
21,5/19/2015 5:59,5.442,52.926,4,144434-2015
22,5/19/2015 5:59,5.441,52.924,4,144434-2015
23,5/19/2015 6:20,5.444,52.925,4,144434-2015
24,5/19/2015 7:40,5.435,52.934,4,144434-2015
25,5/19/2015 7:59,5.462,52.922,-1,144434-2015
26,5/19/2015 9:27,5.416,52.928,-1,144434-2015
27,5/19/2015 11:01,5.454,52.914,-1,144434-2015
28,5/20/2015 12:26,5.48,52.92,2,144434-2015
29,5/20/2015 12:53,5.233,52.877,2,144434-2015
30,5/20/2015 14:02,5.285,52.868,2,144434-2015
31,5/20/2015 14:38,5.436,52.921,4,144434-2015
32,5/20/2015 15:39,5.413,52.921,-1,144434-2015
33,5/20/2015 15:44,5.433,52.92,4,144434-2015
34,5/20/2015 17:23,5.435,52.926,4,144434-2015
35,5/20/2015 17:34,5.44,52.922,4,144434-2015
36,5/20/2015 18:54,5.478,52.946,2,144434-2015
37,5/20/2015 19:49,5.479,52.933,2,144434-2015
38,5/21/2015 20:15,5.44,52.928,4,144434-2015
39,5/21/2015 20:24,5.44,52.927,4,144434-2015
40,5/21/2015 21:53,5.452,52.924,4,144434-2015
41,5/22/2015 2:41,5.443,52.927,4,144434-2015
42,5/23/2015 3:53,5.44,52.925,4,144434-2015
43,5/23/2015 4:13,5.443,52.927,4,144434-2015
44,5/23/2015 4:42,5.439,52.928,4,144434-2015
45,5/23/2015 5:14,5.431,52.926,4,144434-2015
46,5/23/2015 5:33,5.442,52.925,4,144434-2015
47,5/23/2015 6:22,5.438,52.931,4,144434-2015
48,5/23/2015 6:55,5.427,52.927,4,144434-2015
49,5/23/2015 8:31,5.438,52.914,-1,144434-2015
50,5/23/2015 9:44,5.463,52.919,-1,144434-2015
51,5/23/2015 11:25,5.445,52.919,4,144434-2015
52,5/24/2015 11:07,5.445,52.913,-1,144434-2015
53,5/24/2015 12:11,5.463,52.931,-1,144434-2015
54,5/24/2015 12:41,5.448,52.93,4,144434-2015
55,5/24/2015 13:49,5.441,52.921,4,144434-2015
56,5/24/2015 14:52,5.435,52.921,4,144434-2015
57,5/24/2015 15:35,5.436,52.92,4,144434-2015
58,5/24/2015 15:44,5.436,52.922,4,144434-2015
59,5/24/2015 16:31,5.441,52.919,4,144434-2015
60,5/24/2015 17:07,5.436,52.922,4,144434-2015
61,5/24/2015 17:24,5.439,52.924,4,144434-2015
62,5/24/2015 18:48,5.442,52.922,4,144434-2015
63,5/25/2015 18:51,5.456,52.926,4,144434-2015
64,5/25/2015 19:48,5.446,52.924,4,144434-2015
65,5/25/2015 19:54,5.439,52.923,4,144434-2015
66,5/25/2015 20:32,5.442,52.922,4,144434-2015
67,5/25/2015 22:14,5.447,52.927,4,144434-2015
68,5/26/2015 1:55,5.438,52.923,4,144434-2015
69,5/27/2015 3:26,5.456,52.926,4,144434-2015
70,5/27/2015 4:25,5.43,52.92,4,144434-2015
71,5/27/2015 4:42,5.428,52.919,4,144434-2015
72,5/27/2015 6:07,5.433,52.915,4,144434-2015
73,5/27/2015 6:20,5.453,52.917,4,144434-2015
74,5/27/2015 7:49,5.432,52.922,4,144434-2015
75,5/27/2015 8:21,5.43,52.922,4,144434-2015
76,5/27/2015 9:13,5.421,52.921,-1,144434-2015
77,5/28/2015 9:43,5.448,52.92,4,144434-2015
78,5/28/2015 10:32,5.442,52.922,4,144434-2015
79,5/28/2015 11:24,5.437,52.921,4,144434-2015
80,5/28/2015 11:28,5.43,52.919,4,144434-2015
81,5/28/2015 12:59,5.421,52.922,-1,144434-2015
82,5/28/2015 13:08,5.437,52.92,4,144434-2015
83,5/28/2015 14:11,5.454,52.913,-1,144434-2015
84,5/28/2015 14:47,5.45,52.921,4,144434-2015
85,5/28/2015 15:44,5.44,52.923,4,144434-2015
86,5/28/2015 15:48,5.422,52.917,-1,144434-2015
87,5/28/2015 17:19,5.405,52.918,2,144434-2015
88,5/29/2015 17:00,5.437,52.917,4,144434-2015
89,5/29/2015 17:18,5.394,52.919,2,144434-2015
90,5/29/2015 17:51,5.438,52.921,4,144434-2015
91,5/29/2015 19:03,5.434,52.916,4,144434-2015
92,5/29/2015 19:30,5.44,52.923,4,144434-2015
93,5/29/2015 20:05,5.448,52.923,4,144434-2015
94,5/29/2015 20:44,5.435,52.922,4,144434-2015
95,5/31/2015 2:40,5.447,52.921,4,144434-2015
96,5/31/2015 4:24,5.436,52.926,4,144434-2015
97,5/31/2015 4:42,5.436,52.923,4,144434-2015
98,5/31/2015 4:45,5.441,52.923,4,144434-2015
99,5/31/2015 5:19,5.493,52.912,2,144434-2015
100,5/31/2015 6:23,5.441,52.92,4,144434-2015
101,5/31/2015 6:24,5.44,52.921,4,144434-2015
102,5/31/2015 7:05,5.45,52.924,4,144434-2015
103,5/31/2015 8:00,5.496,52.917,2,144434-2015
104,6/1/2015 8:18,5.464,52.955,2,144434-2015
105,6/1/2015 9:09,5.438,52.921,4,144434-2015
106,6/1/2015 9:57,5.488,52.911,2,144434-2015
107,6/1/2015 11:39,5.442,52.924,4,144434-2015
108,6/1/2015 12:23,5.443,52.922,4,144434-2015
109,6/1/2015 14:02,5.443,52.92,4,144434-2015
110,6/1/2015 15:04,5.442,52.919,4,144434-2015
111,6/1/2015 15:45,5.44,52.923,4,144434-2015
112,6/2/2015 16:32,5.44,52.928,4,144434-2015
113,6/2/2015 17:00,5.438,52.928,4,144434-2015
114,6/2/2015 17:24,5.492,52.916,2,144434-2015
115,6/2/2015 18:17,5.49,52.914,2,144434-2015
116,6/2/2015 19:04,5.442,52.928,4,144434-2015
117,6/2/2015 19:26,5.447,52.928,4,144434-2015
118,6/2/2015 20:20,5.402,52.92,2,144434-2015
119,6/2/2015 20:42,5.417,52.923,-1,144434-2015
120,6/2/2015 21:01,5.44,52.928,4,144434-2015
121,6/4/2015 1:59,5.432,52.927,4,144434-2015
122,6/4/2015 3:37,5.437,52.929,4,144434-2015
123,6/4/2015 4:15,5.428,52.929,4,144434-2015
124,6/4/2015 4:34,5.436,52.927,4,144434-2015
125,6/4/2015 4:44,5.442,52.925,4,144434-2015
126,6/4/2015 5:17,5.433,52.933,4,144434-2015
127,6/4/2015 5:57,5.428,52.928,4,144434-2015
128,6/4/2015 6:17,5.441,52.928,4,144434-2015
129,6/4/2015 6:24,5.439,52.927,4,144434-2015
130,6/5/2015 7:39,5.444,52.932,4,144434-2015
131,6/5/2015 8:37,5.418,52.91,-1,144434-2015
132,6/5/2015 9:27,5.439,52.928,4,144434-2015
133,6/5/2015 10:17,5.446,52.928,4,144434-2015
134,6/5/2015 11:10,5.447,52.928,4,144434-2015
135,6/5/2015 11:36,5.441,52.929,4,144434-2015
136,6/5/2015 11:57,5.402,52.908,-1,144434-2015
137,6/5/2015 13:17,5.452,52.928,4,144434-2015
138,6/6/2015 14:48,5.446,52.915,-1,144434-2015
139,6/6/2015 15:21,5.437,52.92,4,144434-2015
140,6/6/2015 15:45,5.429,52.924,4,144434-2015
141,6/6/2015 17:00,5.441,52.927,4,144434-2015
142,6/6/2015 17:28,5.439,52.929,4,144434-2015
143,6/6/2015 18:40,5.447,52.927,4,144434-2015
144,6/6/2015 19:39,5.439,52.924,4,144434-2015
145,6/6/2015 20:18,5.438,52.932,4,144434-2015
146,6/6/2015 20:38,5.441,52.932,4,144434-2015
147,6/6/2015 21:20,5.443,52.93,4,144434-2015
148,6/8/2015 1:12,5.439,52.93,4,144434-2015
149,6/8/2015 2:50,5.444,52.923,4,144434-2015
150,6/8/2015 3:51,5.446,52.931,4,144434-2015
151,6/8/2015 4:34,5.442,52.926,4,144434-2015
152,6/8/2015 4:45,5.442,52.927,4,144434-2015
153,6/8/2015 5:29,5.465,52.923,-1,144434-2015
154,6/8/2015 5:30,5.446,52.927,4,144434-2015
155,6/9/2015 5:58,5.394,52.888,-1,144434-2015
156,6/9/2015 6:40,5.41,52.885,-1,144434-2015
157,6/9/2015 7:02,5.395,52.887,-1,144434-2015
158,6/9/2015 7:39,5.389,52.874,2,144434-2015
159,6/9/2015 8:55,5.382,52.869,2,144434-2015
160,6/9/2015 9:14,5.381,52.869,2,144434-2015
161,6/9/2015 9:47,5.393,52.896,-1,144434-2015
162,6/9/2015 10:33,5.441,52.916,-1,144434-2015
163,6/9/2015 12:14,5.388,52.873,2,144434-2015
164,6/9/2015 12:33,5.404,52.875,-1,144434-2015
165,6/10/2015 14:05,5.369,52.876,2,144434-2015
166,6/10/2015 14:58,5.38,52.872,2,144434-2015
167,6/10/2015 15:20,5.382,52.87,2,144434-2015
168,6/10/2015 17:00,5.376,52.868,2,144434-2015
169,6/10/2015 18:14,5.385,52.868,2,144434-2015
170,6/10/2015 19:15,5.387,52.865,2,144434-2015
171,6/10/2015 19:52,5.386,52.868,2,144434-2015
172,6/10/2015 20:01,5.314,52.87,2,144434-2015
173,6/10/2015 20:55,5.435,52.931,-1,144434-2015
174,6/11/2015 21:20,5.44,52.932,-1,144434-2015
175,6/12/2015 2:06,5.441,52.931,-1,144434-2015
176,6/12/2015 3:04,5.148,52.905,2,144434-2015
177,6/12/2015 3:25,5.431,52.868,-1,144434-2015
178,6/12/2015 3:48,5.414,52.866,-1,144434-2015
179,6/12/2015 4:43,5.429,52.858,-1,144434-2015
180,6/13/2015 4:33,5.409,52.855,-1,144434-2015
181,6/13/2015 4:33,5.408,52.854,-1,144434-2015
182,6/13/2015 5:17,5.407,52.852,-1,144434-2015
183,6/13/2015 6:00,5.405,52.856,-1,144434-2015
184,6/13/2015 6:14,5.408,52.856,-1,144434-2015
185,6/13/2015 6:15,5.418,52.849,-1,144434-2015
186,6/13/2015 7:56,5.408,52.859,-1,144434-2015
187,6/13/2015 9:10,5.401,52.863,2,144434-2015
188,6/13/2015 9:31,5.396,52.864,2,144434-2015
189,6/13/2015 10:03,5.352,52.877,2,144434-2015
190,6/13/2015 10:52,5.407,52.855,-1,144434-2015
191,6/13/2015 11:47,5.408,52.854,-1,144434-2015
192,6/14/2015 11:41,5.207,52.819,2,144434-2015
193,6/14/2015 13:17,5.383,52.876,2,144434-2015
194,6/14/2015 15:00,5.407,52.895,-1,144434-2015
195,6/14/2015 15:22,5.386,52.878,2,144434-2015
196,6/14/2015 15:54,5.372,52.881,2,144434-2015
197,6/14/2015 17:01,5.385,52.878,2,144434-2015
198,6/14/2015 17:39,5.39,52.887,-1,144434-2015
199,6/14/2015 17:48,5.381,52.878,2,144434-2015
200,6/14/2015 19:26,5.378,52.878,2,144434-2015
201,6/14/2015 19:26,5.383,52.877,2,144434-2015
202,6/15/2015 19:57,5.572,53.003,2,144434-2015
203,6/15/2015 21:37,5.569,53.002,2,144434-2015
204,6/16/2015 1:20,5.574,53.001,2,144434-2015
205,6/16/2015 3:01,5.575,53.002,2,144434-2015
206,6/16/2015 3:01,5.58,53.002,2,144434-2015
207,6/17/2015 2:50,5.573,53.002,2,144434-2015
208,6/17/2015 4:21,5.451,53.017,-1,144434-2015
209,6/17/2015 5:24,5.448,53.028,-1,144434-2015
210,6/17/2015 6:02,5.458,53.026,-1,144434-2015
211,6/17/2015 7:10,5.451,53.032,-1,144434-2015
212,6/17/2015 7:40,5.455,53.029,-1,144434-2015
213,6/17/2015 9:28,5.45,53.028,-1,144434-2015
214,6/18/2015 10:04,5.209,53.028,2,144434-2015
215,6/18/2015 10:48,5.448,52.992,-1,144434-2015
216,6/18/2015 10:55,5.455,52.99,-1,144434-2015
217,6/18/2015 12:32,5.452,52.993,-1,144434-2015
218,6/18/2015 14:13,5.453,52.994,-1,144434-2015
219,6/18/2015 15:11,5.484,53.007,-1,144434-2015
220,6/18/2015 15:23,5.481,53.007,-1,144434-2015
221,6/18/2015 15:38,5.615,53.013,2,144434-2015
222,6/18/2015 16:49,5.449,53.027,-1,144434-2015
223,6/18/2015 17:03,5.451,53.027,-1,144434-2015
224,6/19/2015 18:28,5.446,53.001,-1,144434-2015
225,6/19/2015 19:24,5.431,52.999,-1,144434-2015
226,6/19/2015 20:10,5.468,53.003,-1,144434-2015
227,6/19/2015 21:05,5.469,53.008,-1,144434-2015
228,6/19/2015 21:56,5.48,53.016,-1,144434-2015
229,6/21/2015 2:06,5.44,52.931,-1,144434-2015
230,6/21/2015 3:42,5.383,52.874,2,144434-2015
231,6/21/2015 3:48,5.383,52.874,2,144434-2015
232,6/21/2015 4:42,5.379,52.87,2,144434-2015
233,6/21/2015 5:23,5.387,52.872,2,144434-2015
234,6/21/2015 6:03,5.383,52.873,2,144434-2015
235,6/21/2015 6:22,5.386,52.872,2,144434-2015
236,6/21/2015 7:02,5.39,52.866,2,144434-2015
237,6/21/2015 7:42,5.387,52.867,2,144434-2015
238,6/21/2015 8:03,5.386,52.866,2,144434-2015
239,6/22/2015 9:24,4.944,52.728,2,144434-2015
240,6/22/2015 10:14,4.986,52.749,2,144434-2015
241,6/22/2015 11:04,4.99,52.747,2,144434-2015
242,6/22/2015 11:47,4.991,52.749,2,144434-2015
243,6/22/2015 12:42,4.999,52.756,2,144434-2015
244,6/22/2015 13:25,4.99,52.75,2,144434-2015
245,6/22/2015 14:25,4.988,52.748,2,144434-2015
246,6/22/2015 15:24,4.989,52.749,2,144434-2015
247,6/23/2015 15:03,5.205,52.916,2,144434-2015
248,6/23/2015 15:53,5.405,52.892,-1,144434-2015
249,6/23/2015 16:39,5.389,52.894,-1,144434-2015
250,6/23/2015 17:35,5.387,52.891,-1,144434-2015
251,6/23/2015 18:04,5.383,52.893,-1,144434-2015
252,6/23/2015 18:17,5.382,52.895,-1,144434-2015
253,6/23/2015 18:53,5.391,52.892,-1,144434-2015
254,6/23/2015 19:44,5.445,52.932,-1,144434-2015
255,6/23/2015 19:47,5.447,52.933,-1,144434-2015
256,6/25/2015 3:01,5.573,53.003,2,144434-2015
257,6/25/2015 3:58,5.592,53.014,2,144434-2015
258,6/25/2015 4:42,5.498,53.033,-1,144434-2015
259,6/25/2015 4:55,5.497,53.037,-1,144434-2015
260,6/25/2015 5:35,5.517,53.035,-1,144434-2015
261,6/25/2015 6:02,5.515,53.035,-1,144434-2015
262,6/26/2015 6:03,5.421,53.001,-1,144434-2015
263,6/26/2015 7:18,5.425,52.998,-1,144434-2015
264,6/26/2015 8:53,5.451,53.002,-1,144434-2015
265,6/26/2015 9:39,5.426,52.997,-1,144434-2015
266,6/26/2015 10:31,5.427,52.996,-1,144434-2015
267,6/26/2015 11:22,5.4,52.999,-1,144434-2015
268,6/26/2015 12:45,5.429,53.001,-1,144434-2015
269,6/27/2015 14:13,5.423,52.99,-1,144434-2015
270,6/27/2015 15:01,5.425,52.991,-1,144434-2015
271,6/27/2015 15:06,5.425,52.989,-1,144434-2015
272,6/27/2015 16:37,5.421,52.993,-1,144434-2015
273,6/27/2015 16:47,5.418,52.992,-1,144434-2015
274,6/27/2015 17:40,5.427,52.993,-1,144434-2015
275,6/27/2015 18:21,5.422,52.996,-1,144434-2015
276,6/27/2015 19:10,5.419,52.99,-1,144434-2015
277,6/27/2015 19:19,5.425,52.993,-1,144434-2015
278,6/27/2015 20:01,5.419,52.993,-1,144434-2015
279,6/27/2015 20:51,5.399,53,-1,144434-2015
280,6/28/2015 22:10,5.396,52.999,-1,144434-2015
281,6/29/2015 2:18,5.398,53,-1,144434-2015
282,6/29/2015 2:53,5.394,53.001,-1,144434-2015
283,6/29/2015 3:58,5.418,52.993,-1,144434-2015
284,6/29/2015 4:23,5.423,52.993,-1,144434-2015
285,6/30/2015 4:01,5.411,52.996,-1,144434-2015
286,6/30/2015 4:41,5.412,52.998,-1,144434-2015
287,6/30/2015 5:28,5.415,52.999,-1,144434-2015
288,6/30/2015 5:39,5.412,52.998,-1,144434-2015
289,6/30/2015 5:42,5.408,52.997,-1,144434-2015
290,6/30/2015 6:21,5.41,52.995,-1,144434-2015
291,6/30/2015 7:18,5.461,53.021,-1,144434-2015
292,6/30/2015 8:02,5.417,53.004,-1,144434-2015
293,6/30/2015 10:00,5.431,52.992,-1,144434-2015
294,6/30/2015 11:41,5.396,52.996,-1,144434-2015
295,7/1/2015 13:26,5.396,52.999,-1,144434-2015
296,7/1/2015 15:11,5.415,53.002,-1,144434-2015
297,7/1/2015 16:01,5.422,52.994,-1,144434-2015
298,7/1/2015 16:42,5.424,52.995,-1,144434-2015
299,7/1/2015 17:12,5.422,52.995,-1,144434-2015
300,7/1/2015 17:44,5.42,52.996,-1,144434-2015
301,7/1/2015 18:53,5.424,52.994,-1,144434-2015
302,7/1/2015 19:26,5.423,52.995,-1,144434-2015
303,7/2/2015 19:05,5.417,52.989,-1,144434-2015
304,7/2/2015 19:59,5.428,53.002,-1,144434-2015
305,7/2/2015 20:01,5.403,52.994,-1,144434-2015
306,7/2/2015 20:40,5.4,52.99,-1,144434-2015
307,7/2/2015 21:38,5.401,52.991,-1,144434-2015
308,7/2/2015 22:22,5.396,52.986,-1,144434-2015
309,7/3/2015 1:34,5.402,52.987,-1,144434-2015
310,7/4/2015 3:01,5.576,53.002,2,144434-2015
311,7/4/2015 4:44,5.571,53.002,2,144434-2015
312,7/4/2015 5:13,5.572,52.995,2,144434-2015
313,7/4/2015 5:32,5.596,52.988,2,144434-2015
314,7/4/2015 5:40,5.567,52.995,2,144434-2015
315,7/4/2015 6:55,5.562,52.998,2,144434-2015
316,7/4/2015 7:14,5.569,52.994,2,144434-2015
317,7/4/2015 7:19,5.569,52.997,2,144434-2015
318,7/4/2015 8:36,5.565,52.995,2,144434-2015
319,7/4/2015 9:27,5.569,53.003,2,144434-2015
320,7/4/2015 10:14,5.572,53.002,2,144434-2015
321,7/5/2015 11:37,5.402,53.003,-1,144434-2015
322,7/5/2015 12:42,5.413,53.004,-1,144434-2015
323,7/5/2015 14:23,5.413,53.006,-1,144434-2015
324,7/5/2015 15:14,5.411,53.002,-1,144434-2015
325,7/5/2015 16:42,5.402,52.994,-1,144434-2015
326,7/5/2015 16:57,5.408,52.98,-1,144434-2015
327,7/6/2015 17:55,5.434,52.983,-1,144434-2015
328,7/6/2015 17:57,5.415,53.001,-1,144434-2015
329,7/6/2015 19:22,5.406,52.998,-1,144434-2015
330,7/6/2015 19:36,5.452,52.989,-1,144434-2015
