*,date_time,longitude,latitude,b,id
1,5/14/2015 16:52,5.435,52.944,-1,144430-2015
2,5/14/2015 17:23,5.44,52.929,4,144430-2015
3,5/14/2015 18:11,5.355,52.977,2,144430-2015
4,5/14/2015 19:03,5.438,52.931,4,144430-2015
5,5/14/2015 19:20,5.435,52.933,4,144430-2015
6,5/14/2015 20:14,5.439,52.932,4,144430-2015
7,5/14/2015 20:54,5.448,52.93,-1,144430-2015
8,5/16/2015 2:07,5.438,52.932,4,144430-2015
9,5/16/2015 3:45,5.44,52.93,4,144430-2015
10,5/16/2015 4:14,5.435,52.93,4,144430-2015
11,5/16/2015 4:53,5.447,52.919,-1,144430-2015
12,5/16/2015 5:54,5.451,52.934,-1,144430-2015
13,5/16/2015 5:57,5.466,52.92,-1,144430-2015
14,5/16/2015 6:36,5.461,52.899,-1,144430-2015
15,5/17/2015 10:11,5.42,52.936,-1,144430-2015
16,5/17/2015 11:03,5.364,52.956,2,144430-2015
17,5/17/2015 11:48,5.426,52.921,-1,144430-2015
18,5/17/2015 13:27,5.448,52.931,-1,144430-2015
19,5/17/2015 14:32,5.38,52.936,-1,144430-2015
20,5/17/2015 15:11,5.479,52.915,-1,144430-2015
21,5/17/2015 15:18,5.425,52.933,4,144430-2015
22,5/18/2015 14:51,5.43,52.933,4,144430-2015
23,5/18/2015 15:02,5.436,52.95,-1,144430-2015
24,5/18/2015 16:01,5.442,52.932,4,144430-2015
25,5/18/2015 16:32,5.48,52.936,-1,144430-2015
26,5/18/2015 18:16,5.439,52.932,4,144430-2015
27,5/18/2015 18:36,5.456,52.927,-1,144430-2015
28,5/18/2015 18:54,5.455,52.927,-1,144430-2015
29,5/18/2015 20:28,5.442,52.932,4,144430-2015
30,5/18/2015 21:13,5.445,52.931,-1,144430-2015
31,5/20/2015 3:04,5.43,52.931,4,144430-2015
32,5/20/2015 3:49,5.431,52.932,4,144430-2015
33,5/20/2015 4:09,5.43,52.932,4,144430-2015
34,5/20/2015 4:41,5.466,52.93,-1,144430-2015
35,5/20/2015 5:28,5.435,52.93,4,144430-2015
36,5/20/2015 5:47,5.427,52.937,-1,144430-2015
37,5/20/2015 5:55,5.426,52.932,4,144430-2015
38,5/21/2015 5:35,5.527,52.906,2,144430-2015
39,5/21/2015 6:38,5.451,52.937,-1,144430-2015
40,5/21/2015 7:12,5.425,52.932,4,144430-2015
41,5/21/2015 7:19,5.416,52.944,-1,144430-2015
42,5/21/2015 8:47,5.38,52.957,2,144430-2015
43,5/21/2015 9:40,5.421,52.934,-1,144430-2015
44,5/21/2015 10:28,5.439,52.927,-1,144430-2015
45,5/21/2015 12:08,5.435,52.929,4,144430-2015
46,5/21/2015 12:47,5.427,52.928,-1,144430-2015
47,5/22/2015 14:16,5.435,52.926,-1,144430-2015
48,5/22/2015 14:53,5.433,52.932,4,144430-2015
49,5/22/2015 15:13,5.436,52.931,4,144430-2015
50,5/22/2015 16:34,5.442,52.931,4,144430-2015
51,5/22/2015 17:01,5.432,52.929,4,144430-2015
52,5/22/2015 18:11,5.445,52.929,-1,144430-2015
53,5/22/2015 18:12,5.432,52.932,4,144430-2015
54,5/22/2015 19:53,5.429,52.927,-1,144430-2015
55,5/22/2015 19:55,5.438,52.932,4,144430-2015
56,5/22/2015 20:46,5.438,52.931,4,144430-2015
57,5/23/2015 21:08,5.437,52.931,4,144430-2015
58,5/24/2015 2:21,5.432,52.931,4,144430-2015
59,5/24/2015 3:24,5.408,52.909,-1,144430-2015
60,5/25/2015 3:48,5.429,52.932,4,144430-2015
61,5/25/2015 4:30,5.414,52.926,-1,144430-2015
62,5/25/2015 4:49,5.438,52.928,-1,144430-2015
63,5/25/2015 5:34,5.429,52.93,4,144430-2015
64,5/25/2015 6:10,5.456,52.929,-1,144430-2015
65,5/25/2015 6:31,5.425,52.937,-1,144430-2015
66,5/25/2015 7:13,5.431,52.934,4,144430-2015
67,5/25/2015 8:47,5.447,52.929,-1,144430-2015
68,5/25/2015 9:02,5.432,52.929,4,144430-2015
69,5/25/2015 9:56,5.438,52.929,4,144430-2015
70,5/25/2015 10:45,5.439,52.928,-1,144430-2015
71,5/26/2015 11:18,5.45,52.921,-1,144430-2015
72,5/26/2015 11:47,5.44,52.923,-1,144430-2015
73,5/26/2015 12:05,5.425,52.927,-1,144430-2015
74,5/26/2015 13:32,5.427,52.934,4,144430-2015
75,5/26/2015 14:29,5.433,52.928,-1,144430-2015
76,5/26/2015 14:53,5.439,52.94,-1,144430-2015
77,5/26/2015 15:12,5.401,52.939,-1,144430-2015
78,5/26/2015 16:13,5.42,52.929,-1,144430-2015
79,5/26/2015 16:34,5.442,52.932,4,144430-2015
80,5/26/2015 17:55,5.425,52.927,-1,144430-2015
81,5/26/2015 18:15,5.439,52.934,4,144430-2015
82,5/26/2015 18:32,5.459,52.911,-1,144430-2015
83,5/27/2015 18:53,5.437,52.932,4,144430-2015
84,5/27/2015 19:48,5.437,52.938,-1,144430-2015
85,5/27/2015 20:32,5.437,52.935,4,144430-2015
86,5/27/2015 21:31,5.439,52.931,4,144430-2015
87,5/28/2015 1:36,5.438,52.935,4,144430-2015
88,5/29/2015 3:02,5.392,52.945,-1,144430-2015
89,5/29/2015 4:05,5.426,52.936,4,144430-2015
90,5/29/2015 4:06,5.426,52.935,4,144430-2015
91,5/29/2015 4:42,5.435,52.929,4,144430-2015
92,5/29/2015 5:33,5.442,52.929,-1,144430-2015
93,5/29/2015 5:43,5.435,52.933,4,144430-2015
94,5/29/2015 5:46,5.432,52.932,4,144430-2015
95,5/29/2015 7:14,5.428,52.936,4,144430-2015
96,5/29/2015 7:26,5.436,52.93,4,144430-2015
97,5/29/2015 9:22,5.429,52.933,4,144430-2015
98,5/29/2015 10:14,5.427,52.928,-1,144430-2015
99,5/30/2015 9:57,5.192,52.981,2,144430-2015
