*,date_time,longitude,latitude,b,id
1,1/1/2016 2:40,-6.212,37.062,-1,144436-2016
2,1/2/2016 10:06,-6.234,37.013,-1,144436-2016
3,1/2/2016 10:54,-6.24,37.014,-1,144436-2016
4,1/2/2016 13:51,-6.244,37.015,-1,144436-2016
5,1/2/2016 15:33,-6.241,37.013,-1,144436-2016
6,1/2/2016 16:36,-6.236,37.015,-1,144436-2016
7,1/2/2016 17:19,-6.241,37.013,-1,144436-2016
8,1/3/2016 17:55,-6.252,37.04,-1,144436-2016
9,1/3/2016 18:13,-6.254,37.041,-1,144436-2016
10,1/3/2016 18:50,-6.253,37.04,-1,144436-2016
11,1/6/2016 10:25,-6.245,37.015,-1,144436-2016
12,1/6/2016 11:10,-6.244,37.001,-1,144436-2016
13,1/10/2016 6:59,-6.243,37.013,-1,144436-2016
14,1/10/2016 7:19,-6.242,37.011,-1,144436-2016
15,1/10/2016 7:41,-6.246,37.015,-1,144436-2016
16,1/10/2016 9:49,-6.244,37.012,-1,144436-2016
17,1/10/2016 10:41,-6.245,37.01,-1,144436-2016
18,1/10/2016 11:27,-6.24,37.01,-1,144436-2016
19,1/11/2016 15:35,-6.238,37.019,-1,144436-2016
20,1/12/2016 22:03,-6.203,37.067,-1,144436-2016
21,1/13/2016 3:45,-6.205,37.068,-1,144436-2016
22,1/14/2016 5:17,-6.237,37.017,-1,144436-2016
23,1/14/2016 5:23,-6.243,37.014,-1,144436-2016
24,1/14/2016 6:51,-6.246,37.014,-1,144436-2016
25,1/14/2016 6:58,-6.249,37.018,-1,144436-2016
26,1/14/2016 7:01,-6.245,37.015,-1,144436-2016
27,1/15/2016 14:48,-6.24,37.013,-1,144436-2016
28,1/15/2016 16:12,-6.243,37.012,-1,144436-2016
29,1/15/2016 17:53,-6.243,37.013,-1,144436-2016
30,1/15/2016 18:34,-6.241,37.012,-1,144436-2016
31,1/15/2016 20:12,-6.164,37.071,-1,144436-2016
32,1/16/2016 20:42,-6.219,37.067,-1,144436-2016
33,1/16/2016 21:39,-6.213,37.069,-1,144436-2016
34,1/16/2016 22:21,-6.21,37.07,-1,144436-2016
35,1/18/2016 4:28,-6.131,37.08,-1,144436-2016
36,1/18/2016 5:22,-6.233,37.035,-1,144436-2016
37,1/18/2016 6:10,-6.238,37.012,-1,144436-2016
38,1/18/2016 6:26,-6.243,37.013,-1,144436-2016
39,1/19/2016 11:40,-6.231,37.026,-1,144436-2016
40,1/19/2016 14:00,-6.244,37.014,-1,144436-2016
41,1/19/2016 17:24,-6.254,37.011,-1,144436-2016
42,1/19/2016 17:55,-6.241,37.012,-1,144436-2016
43,1/19/2016 18:12,-6.241,37.012,-1,144436-2016
44,1/20/2016 19:11,-6.25,37.003,-1,144436-2016
45,1/20/2016 19:15,-6.233,37.012,-1,144436-2016
46,1/20/2016 20:56,-6.213,37.068,-1,144436-2016
47,1/20/2016 22:39,-6.206,37.078,-1,144436-2016
48,1/22/2016 3:43,-6.209,37.069,-1,144436-2016
49,1/23/2016 10:18,-6.265,37.018,-1,144436-2016
50,1/23/2016 14:52,-6.244,37.014,-1,144436-2016
51,1/24/2016 17:33,-8.729,38.99,-1,144436-2016
52,1/24/2016 18:06,-8.923,38.899,-1,144436-2016
53,1/24/2016 22:11,-8.969,38.915,-1,144436-2016
54,1/24/2016 22:59,-8.926,38.901,-1,144436-2016
55,1/25/2016 22:40,-8.892,38.916,-1,144436-2016
56,1/26/2016 2:59,-8.922,38.914,-1,144436-2016
57,1/26/2016 4:38,-8.924,38.911,-1,144436-2016
58,1/27/2016 6:08,-8.927,38.903,-1,144436-2016
59,1/27/2016 6:36,-8.928,38.902,-1,144436-2016
60,1/27/2016 6:43,-8.928,38.902,-1,144436-2016
61,1/27/2016 8:22,-8.957,38.907,-1,144436-2016
62,1/27/2016 8:57,-8.658,38.863,-1,144436-2016
63,1/27/2016 10:36,-8.777,38.966,-1,144436-2016
64,1/28/2016 14:00,-8.922,38.908,-1,144436-2016
65,1/28/2016 15:43,-8.922,38.905,-1,144436-2016
66,1/28/2016 17:21,-8.921,38.908,-1,144436-2016
67,1/28/2016 17:32,-8.921,38.912,-1,144436-2016
68,1/28/2016 18:27,-8.911,38.911,-1,144436-2016
69,1/28/2016 19:10,-8.823,38.874,-1,144436-2016
70,1/28/2016 20:04,-8.929,38.916,-1,144436-2016
71,1/29/2016 21:14,-8.922,38.916,-1,144436-2016
72,1/29/2016 22:54,-8.937,38.916,-1,144436-2016
73,1/30/2016 3:51,-8.926,38.915,-1,144436-2016
74,1/31/2016 5:22,-8.946,38.917,-1,144436-2016
75,1/31/2016 6:17,-8.936,38.919,-1,144436-2016
76,1/31/2016 6:37,-8.939,38.919,-1,144436-2016
77,1/31/2016 7:00,-8.933,38.921,-1,144436-2016
78,1/31/2016 8:18,-8.935,38.917,-1,144436-2016
79,1/31/2016 8:42,-8.857,39.123,-1,144436-2016
80,1/31/2016 9:13,-8.855,39.13,-1,144436-2016
81,1/31/2016 10:53,-8.963,38.951,-1,144436-2016
82,2/1/2016 13:13,-8.965,39.052,-1,144436-2016
83,2/1/2016 14:57,-8.904,39.046,-1,144436-2016
84,2/1/2016 16:33,-8.934,39.013,-1,144436-2016
85,2/1/2016 17:33,-8.785,39.085,-1,144436-2016
86,2/1/2016 17:59,-9.031,38.946,-1,144436-2016
87,2/1/2016 18:18,-8.942,38.918,-1,144436-2016
88,2/2/2016 18:06,-8.932,38.916,-1,144436-2016
89,2/2/2016 18:45,-8.934,38.917,-1,144436-2016
90,2/2/2016 19:07,-8.934,38.915,-1,144436-2016
91,2/2/2016 20:49,-8.941,38.908,-1,144436-2016
92,2/2/2016 21:31,-8.944,38.914,-1,144436-2016
93,2/2/2016 23:16,-8.935,38.919,-1,144436-2016
94,2/4/2016 2:57,-8.926,38.924,-1,144436-2016
95,2/4/2016 4:36,-8.938,38.925,-1,144436-2016
96,2/4/2016 5:53,-8.935,38.905,-1,144436-2016
97,2/4/2016 6:13,-8.923,38.908,-1,144436-2016
98,2/4/2016 6:37,-8.921,38.907,-1,144436-2016
99,2/4/2016 7:54,-8.92,38.889,-1,144436-2016
100,2/5/2016 9:10,-8.926,38.912,-1,144436-2016
101,2/5/2016 10:01,-8.928,38.911,-1,144436-2016
102,2/5/2016 10:50,-8.93,38.914,-1,144436-2016
103,2/5/2016 12:28,-8.927,38.915,-1,144436-2016
104,2/5/2016 14:06,-8.918,38.922,-1,144436-2016
105,2/5/2016 15:54,-8.965,38.888,-1,144436-2016
106,2/6/2016 15:42,-8.928,38.919,-1,144436-2016
107,2/6/2016 17:08,-8.928,38.921,-1,144436-2016
108,2/6/2016 17:18,-8.925,38.92,-1,144436-2016
109,2/6/2016 18:43,-8.928,38.922,-1,144436-2016
110,2/6/2016 18:47,-8.926,38.923,-1,144436-2016
111,2/6/2016 19:00,-8.932,38.921,-1,144436-2016
112,2/6/2016 21:00,-8.93,38.918,-1,144436-2016
113,2/6/2016 21:48,-8.922,38.923,-1,144436-2016
114,2/7/2016 23:09,-8.925,38.923,-1,144436-2016
115,2/8/2016 3:49,-8.944,38.914,-1,144436-2016
116,2/8/2016 5:29,-8.943,38.914,-1,144436-2016
117,2/9/2016 5:21,-8.927,38.922,-1,144436-2016
118,2/9/2016 6:14,-8.93,38.926,-1,144436-2016
119,2/9/2016 6:36,-8.929,38.922,-1,144436-2016
120,2/9/2016 6:55,-8.926,38.921,-1,144436-2016
121,2/9/2016 7:50,-8.93,38.921,-1,144436-2016
122,2/9/2016 10:21,-8.927,38.922,-1,144436-2016
123,2/9/2016 11:06,-8.93,38.92,-1,144436-2016
124,2/10/2016 14:57,-8.933,38.924,-1,144436-2016
125,2/10/2016 17:07,-8.939,38.923,-1,144436-2016
126,2/10/2016 18:14,-8.939,38.923,-1,144436-2016
127,2/10/2016 18:16,-8.938,38.923,-1,144436-2016
128,2/11/2016 19:25,-8.936,38.922,-1,144436-2016
129,2/11/2016 20:57,-8.938,38.921,-1,144436-2016
130,2/11/2016 21:04,-8.795,38.998,-1,144436-2016
131,2/11/2016 21:44,-8.918,38.924,-1,144436-2016
