*,date_time,longitude,latitude,b,id
37,5/17/2017 3:50,5.414,52.945,-1,157553-2017
38,5/17/2017 4:30,5.411,52.947,-1,157553-2017
39,5/17/2017 7:58,5.441,52.935,4,157553-2017
40,5/18/2017 6:07,5.447,52.948,4,157553-2017
41,5/18/2017 6:35,5.346,52.957,2,157553-2017
42,5/18/2017 6:39,5.365,52.985,2,157553-2017
43,5/18/2017 7:46,5.428,52.937,4,157553-2017
44,5/18/2017 8:15,5.543,52.863,-1,157553-2017
45,5/18/2017 9:24,5.339,53.029,-1,157553-2017
46,5/18/2017 9:28,5.556,52.99,2,157553-2017
47,5/18/2017 12:31,5.462,52.888,-1,157553-2017
48,5/20/2017 17:10,5.423,52.934,4,157553-2017
49,5/20/2017 17:14,5.434,52.935,4,157553-2017
50,5/20/2017 17:40,5.431,52.909,-1,157553-2017
51,5/20/2017 18:56,5.429,52.938,4,157553-2017
52,5/20/2017 19:22,5.432,52.93,4,157553-2017
53,5/20/2017 19:24,5.431,52.93,4,157553-2017
54,5/20/2017 20:10,5.255,52.892,-1,157553-2017
55,5/20/2017 21:04,5.184,52.907,2,157553-2017
56,5/20/2017 21:51,5.429,52.927,4,157553-2017
57,5/22/2017 3:33,5.422,52.936,4,157553-2017
58,5/22/2017 4:33,5.422,52.93,4,157553-2017
59,5/23/2017 3:22,5.431,52.924,4,157553-2017
60,5/23/2017 4:02,5.442,52.93,4,157553-2017
61,5/23/2017 5:04,5.444,52.924,4,157553-2017
62,5/23/2017 5:40,5.387,52.957,-1,157553-2017
63,5/23/2017 6:10,5.456,52.932,-1,157553-2017
64,5/23/2017 6:48,5.455,52.933,4,157553-2017
65,5/23/2017 7:50,5.415,52.91,-1,157553-2017
66,5/23/2017 8:26,5.582,52.901,-1,157553-2017
67,5/23/2017 9:17,5.386,52.954,-1,157553-2017
68,5/24/2017 8:20,5.453,52.913,-1,157553-2017
69,5/24/2017 9:01,5.458,52.913,-1,157553-2017
70,5/24/2017 10:38,5.378,52.944,-1,157553-2017
71,5/24/2017 13:03,5.328,52.896,-1,157553-2017
72,5/24/2017 14:41,5.452,52.933,4,157553-2017
73,5/25/2017 14:34,5.454,52.928,-1,157553-2017
74,5/25/2017 16:47,5.526,52.953,2,157553-2017
75,5/25/2017 17:58,5.42,52.93,-1,157553-2017
76,5/25/2017 18:24,5.383,52.949,-1,157553-2017
77,5/25/2017 19:40,5.478,52.94,-1,157553-2017
78,5/25/2017 19:59,5.383,52.917,-1,157553-2017
79,5/25/2017 20:05,5.387,52.907,-1,157553-2017
80,5/26/2017 19:35,5.358,52.979,2,157553-2017
81,5/26/2017 19:45,5.357,52.906,-1,157553-2017
82,5/26/2017 20:38,5.423,52.926,-1,157553-2017
83,5/26/2017 21:26,5.439,52.927,-1,157553-2017
84,5/28/2017 4:05,5.404,52.94,-1,157553-2017
85,5/28/2017 4:46,5.388,52.909,-1,157553-2017
86,5/28/2017 5:45,5.439,52.923,-1,157553-2017
87,5/28/2017 6:26,5.424,52.931,-1,157553-2017
88,5/29/2017 5:36,5.439,52.833,-1,157553-2017
89,5/29/2017 5:55,5.443,52.938,-1,157553-2017
90,5/29/2017 7:00,5.423,52.925,-1,157553-2017
91,5/29/2017 7:21,5.197,52.973,2,157553-2017
92,5/29/2017 8:38,5.235,52.984,2,157553-2017
93,5/29/2017 9:01,5.23,52.942,2,157553-2017
94,5/29/2017 10:29,5.414,52.912,-1,157553-2017
95,5/29/2017 10:40,5.508,52.898,-1,157553-2017
96,5/30/2017 10:17,5.446,52.9,-1,157553-2017
97,5/30/2017 11:04,5.491,52.897,-1,157553-2017
98,5/30/2017 11:56,5.307,53.08,2,157553-2017
99,5/30/2017 13:35,5.404,52.916,-1,157553-2017
100,5/30/2017 16:21,5.253,52.934,2,157553-2017
101,5/30/2017 16:58,5.316,52.929,2,157553-2017
102,5/30/2017 17:00,5.231,52.929,2,157553-2017
103,5/30/2017 17:29,5.458,53.009,2,157553-2017
104,5/31/2017 15:56,5.258,52.737,2,157553-2017
105,5/31/2017 16:58,5.354,52.897,-1,157553-2017
106,5/31/2017 17:35,5.428,52.935,-1,157553-2017
107,5/31/2017 18:31,5.468,52.942,-1,157553-2017
108,5/31/2017 18:39,5.299,52.962,2,157553-2017
109,5/31/2017 19:15,5.32,52.969,2,157553-2017
110,5/31/2017 19:41,5.441,52.931,-1,157553-2017
111,5/31/2017 20:17,5.48,52.873,-1,157553-2017
112,5/31/2017 20:37,5.447,52.935,-1,157553-2017
113,5/31/2017 21:22,5.484,52.917,-1,157553-2017
114,6/1/2017 21:02,5.399,52.901,-1,157553-2017
115,6/2/2017 3:09,5.429,52.936,-1,157553-2017
116,6/3/2017 2:57,5.436,52.93,-1,157553-2017
117,6/3/2017 4:38,5.444,52.943,-1,157553-2017
118,6/3/2017 5:00,5.376,52.93,-1,157553-2017
119,6/3/2017 6:36,5.53,52.917,-1,157553-2017
120,6/3/2017 6:39,5.466,52.921,-1,157553-2017
121,6/3/2017 8:02,5.435,52.959,-1,157553-2017
122,6/3/2017 8:14,5.44,52.947,-1,157553-2017
123,6/3/2017 8:50,5.365,52.915,-1,157553-2017
124,6/3/2017 9:39,5.34,52.896,-1,157553-2017
125,6/4/2017 7:49,5.436,52.931,-1,157553-2017
126,6/4/2017 7:50,5.431,52.937,-1,157553-2017
127,6/4/2017 9:33,5.431,52.946,-1,157553-2017
128,6/4/2017 10:13,5.351,52.975,2,157553-2017
129,6/4/2017 11:52,5.281,52.999,2,157553-2017
130,6/4/2017 14:16,5.402,52.937,-1,157553-2017
131,6/5/2017 14:06,5.082,52.864,2,157553-2017
132,6/5/2017 15:30,5.082,52.863,2,157553-2017
133,6/5/2017 17:12,5.382,52.929,-1,157553-2017
134,6/5/2017 17:29,5.437,52.937,-1,157553-2017
135,6/5/2017 17:42,5.432,52.937,-1,157553-2017
136,6/5/2017 19:11,5.461,52.888,-1,157553-2017
137,6/5/2017 19:22,5.408,52.958,-1,157553-2017
138,6/5/2017 19:41,5.424,52.96,-1,157553-2017
139,6/6/2017 18:23,5.454,52.925,-1,157553-2017
140,6/6/2017 18:51,5.431,52.937,-1,157553-2017
141,6/6/2017 19:02,5.452,52.948,-1,157553-2017
142,6/6/2017 20:13,5.485,52.956,-1,157553-2017
143,6/6/2017 20:59,5.474,52.907,-1,157553-2017
144,6/8/2017 3:40,5.586,52.946,2,157553-2017
145,6/8/2017 4:05,5.38,52.934,-1,157553-2017
146,6/8/2017 5:22,5.401,52.937,-1,157553-2017
147,6/8/2017 5:45,5.466,52.955,-1,157553-2017
148,6/8/2017 6:09,5.427,52.94,-1,157553-2017
149,6/8/2017 7:03,5.462,52.937,-1,157553-2017
150,6/8/2017 7:48,5.455,52.94,-1,157553-2017
151,6/9/2017 7:25,5.451,52.916,-1,157553-2017
152,6/9/2017 8:32,5.425,52.943,-1,157553-2017
153,6/9/2017 10:09,5.392,52.946,-1,157553-2017
154,6/9/2017 11:50,5.472,52.957,-1,157553-2017
155,6/9/2017 13:24,5.459,52.927,-1,157553-2017
156,6/10/2017 11:28,5.39,52.921,-1,157553-2017
157,6/10/2017 13:02,5.324,52.917,2,157553-2017
158,6/10/2017 13:05,5.546,52.979,2,157553-2017
159,6/10/2017 14:52,5.401,52.939,-1,157553-2017
160,6/10/2017 16:32,5.418,52.887,-1,157553-2017
161,6/10/2017 16:46,5.436,52.937,-1,157553-2017
162,6/10/2017 18:12,5.414,52.939,-1,157553-2017
163,6/10/2017 18:27,5.458,52.738,2,157553-2017
164,6/10/2017 18:27,5.57,52.908,-1,157553-2017
165,6/11/2017 17:54,5.556,53.062,2,157553-2017
166,6/11/2017 18:00,5.573,53.061,2,157553-2017
167,6/11/2017 18:02,5.565,53.056,2,157553-2017
168,6/11/2017 19:14,5.556,53.063,2,157553-2017
169,6/11/2017 19:35,5.554,53.058,2,157553-2017
170,6/11/2017 19:44,5.554,53.057,2,157553-2017
171,6/11/2017 20:08,5.674,53.022,2,157553-2017
172,6/11/2017 20:56,5.639,53.022,2,157553-2017
173,6/13/2017 2:43,5.4,52.868,-1,157553-2017
174,6/13/2017 4:23,5.415,52.842,-1,157553-2017
175,6/13/2017 4:48,5.396,52.882,-1,157553-2017
176,6/14/2017 4:12,5.559,52.827,2,157553-2017
177,6/14/2017 4:16,5.577,52.829,2,157553-2017
178,6/14/2017 5:58,5.574,52.825,2,157553-2017
179,6/14/2017 7:02,5.573,52.822,2,157553-2017
180,6/14/2017 7:34,5.569,52.831,2,157553-2017
181,6/14/2017 9:15,5.607,52.846,2,157553-2017
182,6/14/2017 10:03,5.536,52.847,-1,157553-2017
183,6/15/2017 9:05,5.211,52.852,2,157553-2017
184,6/15/2017 9:44,5.614,52.825,2,157553-2017
185,6/15/2017 10:40,5.596,52.819,2,157553-2017
186,6/15/2017 13:52,5.555,52.839,2,157553-2017
187,6/16/2017 15:23,5.689,52.864,2,157553-2017
188,6/16/2017 17:05,5.734,52.879,2,157553-2017
189,6/16/2017 17:36,5.694,52.874,2,157553-2017
190,6/16/2017 18:39,5.664,52.872,2,157553-2017
191,6/16/2017 20:04,5.705,52.869,2,157553-2017
192,6/16/2017 20:51,5.692,52.864,2,157553-2017
193,6/17/2017 19:44,5.583,52.829,2,157553-2017
194,6/17/2017 19:46,5.574,52.832,2,157553-2017
195,6/17/2017 20:29,5.565,52.828,2,157553-2017
196,6/17/2017 21:26,5.545,52.815,2,157553-2017
197,6/19/2017 3:16,5.353,52.466,2,157553-2017
198,6/19/2017 4:58,5.355,52.48,2,157553-2017
199,6/19/2017 5:00,5.37,52.462,2,157553-2017
200,6/19/2017 6:34,5.382,52.46,2,157553-2017
201,6/19/2017 6:39,5.381,52.46,2,157553-2017
202,6/19/2017 6:42,5.38,52.46,2,157553-2017
203,6/20/2017 6:08,5.011,52.389,2,157553-2017
204,6/20/2017 6:11,4.993,52.384,2,157553-2017
205,6/20/2017 8:05,5.004,52.374,2,157553-2017
206,6/20/2017 9:41,5.027,52.386,2,157553-2017
207,6/20/2017 11:19,5.017,52.394,2,157553-2017
208,6/20/2017 11:21,5.126,52.332,2,157553-2017
209,6/20/2017 12:54,5.009,52.417,2,157553-2017
210,6/21/2017 14:22,4.993,52.391,2,157553-2017
211,6/21/2017 16:05,4.964,52.426,2,157553-2017
212,6/21/2017 17:11,4.934,52.383,2,157553-2017
213,6/21/2017 17:44,4.928,52.397,2,157553-2017
214,6/21/2017 17:44,5.01,52.393,2,157553-2017
215,6/22/2017 16:46,5.022,52.396,2,157553-2017
216,6/22/2017 17:13,5.011,52.403,2,157553-2017
217,6/22/2017 17:33,4.912,52.375,2,157553-2017
218,6/22/2017 18:24,4.993,52.391,2,157553-2017
219,6/22/2017 18:52,5,52.385,2,157553-2017
220,6/22/2017 19:13,4.983,52.388,2,157553-2017
221,6/22/2017 19:40,4.993,52.391,2,157553-2017
222,6/22/2017 20:23,4.968,52.374,2,157553-2017
223,6/22/2017 21:20,4.975,52.375,2,157553-2017
224,6/23/2017 21:46,4.999,52.382,2,157553-2017
225,6/24/2017 3:58,5.145,52.379,2,157553-2017
226,6/24/2017 4:04,4.979,52.425,2,157553-2017
227,6/25/2017 3:46,4.891,52.391,2,157553-2017
228,6/25/2017 5:13,4.993,52.415,2,157553-2017
229,6/25/2017 5:29,5.001,52.418,2,157553-2017
230,6/25/2017 5:46,4.981,52.423,2,157553-2017
231,6/25/2017 7:07,4.901,52.428,2,157553-2017
232,6/25/2017 7:26,4.967,52.415,2,157553-2017
233,6/25/2017 8:50,5.008,52.426,2,157553-2017
234,6/25/2017 9:37,5.022,52.412,2,157553-2017
235,6/26/2017 8:36,4.963,52.418,2,157553-2017
236,6/26/2017 9:16,5.002,52.415,2,157553-2017
237,6/26/2017 10:12,5.015,52.414,2,157553-2017
238,6/26/2017 10:58,4.953,52.41,2,157553-2017
239,6/26/2017 12:32,4.925,52.119,-1,157553-2017
240,6/26/2017 13:27,4.912,52.37,2,157553-2017
241,6/26/2017 15:09,4.899,52.403,2,157553-2017
242,6/27/2017 14:54,4.996,52.411,2,157553-2017
243,6/27/2017 16:21,4.963,52.412,2,157553-2017
244,6/27/2017 16:40,5.185,52.325,2,157553-2017
245,6/27/2017 18:03,5.053,52.629,2,157553-2017
246,6/27/2017 18:16,5.087,52.629,2,157553-2017
247,6/27/2017 19:35,5.108,52.631,2,157553-2017
248,6/27/2017 19:37,5.112,52.636,2,157553-2017
249,6/27/2017 20:23,5.055,52.623,2,157553-2017
250,6/28/2017 19:04,5.163,52.666,2,157553-2017
251,6/28/2017 19:20,5.165,52.665,2,157553-2017
252,6/28/2017 20:00,5.113,52.664,2,157553-2017
253,6/28/2017 20:44,5.159,52.599,2,157553-2017
254,6/28/2017 20:54,5.115,52.633,2,157553-2017
255,6/28/2017 21:45,5.101,52.629,2,157553-2017
256,6/30/2017 2:49,5.116,52.633,2,157553-2017
257,6/30/2017 4:16,5.165,52.663,2,157553-2017
258,6/30/2017 4:30,5.146,52.66,2,157553-2017
259,6/30/2017 5:57,5.163,52.652,2,157553-2017
260,6/30/2017 6:09,5.164,52.655,2,157553-2017
261,6/30/2017 7:02,5.256,52.68,2,157553-2017
262,7/1/2017 5:26,5.147,52.66,2,157553-2017
263,7/1/2017 6:35,5.181,52.657,2,157553-2017
264,7/1/2017 7:36,5.194,52.654,2,157553-2017
265,7/1/2017 9:12,5.14,52.666,2,157553-2017
266,7/1/2017 10:04,5.139,52.669,2,157553-2017
267,7/1/2017 10:54,5.151,52.664,2,157553-2017
268,7/1/2017 12:32,5.176,52.684,2,157553-2017
269,7/2/2017 13:59,5.152,52.649,2,157553-2017
270,7/2/2017 17:18,5.104,52.639,2,157553-2017
271,7/2/2017 17:36,5.097,52.636,2,157553-2017
272,7/3/2017 17:11,5.05,52.62,2,157553-2017
273,7/3/2017 17:13,5.06,52.624,2,157553-2017
274,7/3/2017 18:08,5.111,52.631,2,157553-2017
275,7/3/2017 18:48,5.112,52.63,2,157553-2017
276,7/3/2017 18:52,5.105,52.63,2,157553-2017
277,7/3/2017 19:47,5.158,52.619,2,157553-2017
278,7/3/2017 19:58,5.12,52.63,2,157553-2017
279,7/3/2017 21:41,5.095,52.625,2,157553-2017
280,7/4/2017 23:00,4.984,49.929,5,157553-2017
281,7/5/2017 3:36,0.592,47.194,-1,157553-2017
282,7/5/2017 4:58,0.044,46.732,-1,157553-2017
283,7/6/2017 3:26,-4.529,42.149,-1,157553-2017
284,7/6/2017 5:04,-5.085,41.542,-1,157553-2017
285,7/6/2017 6:00,-5.702,41.04,-1,157553-2017
286,7/6/2017 6:15,-5.702,41.041,-1,157553-2017
287,7/6/2017 7:46,-6.141,40.322,-1,157553-2017
288,7/6/2017 7:52,-5.938,40.138,-1,157553-2017
289,7/6/2017 8:20,-5.877,39.972,-1,157553-2017
290,7/6/2017 9:35,-6.291,39.779,-1,157553-2017
291,7/6/2017 10:07,-6.014,39.555,-1,157553-2017
292,7/6/2017 10:53,-6.362,39.081,-1,157553-2017
293,7/7/2017 10:31,-6.469,37.12,-1,157553-2017
294,7/7/2017 16:21,-6.521,37.138,-1,157553-2017
295,7/8/2017 14:28,-6.464,37.122,-1,157553-2017
296,7/8/2017 16:10,-6.496,37.143,-1,157553-2017
297,7/8/2017 18:24,-6.492,37.12,-1,157553-2017
298,7/8/2017 19:29,-6.554,37.084,-1,157553-2017
299,7/8/2017 21:30,-6.467,37.129,-1,157553-2017
300,7/9/2017 19:38,-6.49,37.092,-1,157553-2017
301,7/9/2017 21:08,-6.481,37.124,-1,157553-2017
302,7/9/2017 22:05,-6.478,37.127,-1,157553-2017
303,7/11/2017 4:10,-6.511,37.125,-1,157553-2017
304,7/11/2017 5:09,-6.485,37.121,-1,157553-2017
305,7/11/2017 5:48,-6.492,37.121,-1,157553-2017
306,7/11/2017 6:49,-6.535,37.127,-1,157553-2017
307,7/11/2017 7:28,-6.493,37.116,-1,157553-2017
308,7/11/2017 7:30,-6.49,37.126,-1,157553-2017
309,7/12/2017 6:19,-6.498,37.121,-1,157553-2017
310,7/12/2017 7:04,-6.532,37.134,-1,157553-2017
311,7/12/2017 7:18,-6.528,37.136,-1,157553-2017
312,7/12/2017 8:53,-6.581,37.169,-1,157553-2017
313,7/12/2017 10:28,-6.456,37.113,-1,157553-2017
314,7/13/2017 11:51,-12.933,27.934,-1,157553-2017
315,7/13/2017 15:02,-13.351,27.245,-1,157553-2017
316,7/13/2017 16:45,-14.685,26.115,-1,157553-2017
317,7/13/2017 17:51,-14.286,25.117,-1,157553-2017
318,7/13/2017 18:03,-15.245,25.229,-1,157553-2017
319,7/14/2017 16:32,-16.364,16.415,-1,157553-2017
320,7/14/2017 19:05,-16.385,16.41,-1,157553-2017
321,7/14/2017 19:16,-16.372,16.418,-1,157553-2017
322,7/14/2017 19:49,-16.06,16.307,-1,157553-2017
323,7/14/2017 20:47,-16.487,15.742,-1,157553-2017
324,7/14/2017 21:02,-16.362,15.694,-1,157553-2017
325,7/14/2017 21:32,-16.468,15.394,-1,157553-2017
326,7/14/2017 22:41,-16.376,14.743,-1,157553-2017
327,7/15/2017 22:20,-16.839,14.111,-1,157553-2017
328,7/16/2017 4:57,-16.812,14.14,-1,157553-2017
329,7/17/2017 4:44,-16.76,14.118,-1,157553-2017
330,7/17/2017 6:45,-16.766,14.117,-1,157553-2017
331,7/17/2017 6:55,-16.778,14.118,-1,157553-2017
332,7/17/2017 8:00,-16.765,14.119,-1,157553-2017
333,7/17/2017 8:24,-16.77,14.128,-1,157553-2017
334,7/18/2017 8:01,-16.795,14.115,-1,157553-2017
335,7/18/2017 10:07,-16.766,14.12,-1,157553-2017
336,7/19/2017 15:35,-16.768,14.121,-1,157553-2017
337,7/19/2017 17:16,-16.766,14.122,-1,157553-2017
338,7/19/2017 18:23,-16.772,14.123,-1,157553-2017
339,7/19/2017 18:40,-16.757,14.125,-1,157553-2017
340,7/19/2017 18:55,-16.759,14.126,-1,157553-2017
341,7/19/2017 19:56,-16.769,14.123,-1,157553-2017
342,7/19/2017 20:21,-16.777,14.12,-1,157553-2017
343,7/19/2017 20:33,-16.771,14.12,-1,157553-2017
344,7/20/2017 19:24,-16.763,14.122,-1,157553-2017
345,7/20/2017 19:54,-16.732,14.132,-1,157553-2017
346,7/20/2017 20:20,-16.764,14.119,-1,157553-2017
347,7/20/2017 22:17,-16.766,14.12,-1,157553-2017
348,7/21/2017 0:00,-16.748,14.118,-1,157553-2017
349,7/22/2017 3:51,-16.767,14.113,-1,157553-2017
350,7/22/2017 5:30,-16.764,14.119,-1,157553-2017
351,7/22/2017 5:59,-16.767,14.114,-1,157553-2017
352,7/23/2017 5:17,-16.776,14.118,-1,157553-2017
353,7/23/2017 7:06,-16.756,14.124,-1,157553-2017
354,7/23/2017 7:34,-16.795,14.126,-1,157553-2017
355,7/23/2017 8:30,-16.776,14.122,-1,157553-2017
356,7/23/2017 10:07,-16.749,14.13,-1,157553-2017
357,7/23/2017 11:46,-16.765,14.138,-1,157553-2017
358,7/24/2017 10:42,-16.758,14.116,-1,157553-2017
359,7/24/2017 11:26,-16.778,14.128,-1,157553-2017
360,7/24/2017 16:18,-16.781,14.115,-1,157553-2017
361,7/25/2017 16:06,-16.741,14.06,-1,157553-2017
362,7/25/2017 18:35,-16.763,14.038,-1,157553-2017
363,7/25/2017 19:20,-16.795,14.072,-1,157553-2017
364,7/25/2017 19:31,-16.77,14.111,-1,157553-2017
365,7/25/2017 20:15,-16.759,14.137,-1,157553-2017
366,7/25/2017 21:08,-16.749,14.1,-1,157553-2017
367,7/25/2017 22:12,-16.751,14.1,-1,157553-2017
368,7/26/2017 20:50,-16.77,14.115,-1,157553-2017
369,7/26/2017 21:52,-16.757,14.102,-1,157553-2017
370,7/26/2017 22:47,-16.756,14.102,-1,157553-2017
371,7/26/2017 23:36,-16.759,14.097,-1,157553-2017
372,7/28/2017 4:23,-16.738,14.09,-1,157553-2017
373,7/28/2017 6:02,-16.741,14.088,-1,157553-2017
374,7/28/2017 6:09,-16.746,14.087,-1,157553-2017
375,7/28/2017 7:13,-16.742,14.074,-1,157553-2017
376,7/28/2017 7:34,-16.757,14.081,-1,157553-2017
377,7/28/2017 7:50,-16.732,14.069,-1,157553-2017
378,7/29/2017 7:19,-16.768,14.12,-1,157553-2017
379,7/29/2017 8:23,-16.755,14.12,-1,157553-2017
380,7/29/2017 9:04,-16.768,14.121,-1,157553-2017
381,7/29/2017 9:41,-16.774,14.129,-1,157553-2017
382,7/29/2017 10:36,-16.776,14.123,-1,157553-2017
383,7/29/2017 11:19,-16.769,14.126,-1,157553-2017
384,7/30/2017 16:51,-16.764,14.121,-1,157553-2017
385,7/30/2017 19:05,-16.766,14.121,-1,157553-2017
386,7/31/2017 18:38,-16.757,14.117,-1,157553-2017
387,7/31/2017 18:47,-16.759,14.118,-1,157553-2017
388,7/31/2017 19:54,-16.754,14.117,-1,157553-2017
389,7/31/2017 20:28,-16.755,14.118,-1,157553-2017
390,7/31/2017 21:49,-16.756,14.117,-1,157553-2017
391,7/31/2017 22:42,-16.78,14.111,-1,157553-2017
392,7/31/2017 23:31,-16.753,14.126,-1,157553-2017
393,8/1/2017 22:21,-16.774,14.12,-1,157553-2017
394,8/1/2017 23:08,-16.767,14.116,-1,157553-2017
395,8/2/2017 5:01,-16.767,14.122,-1,157553-2017
396,8/3/2017 4:48,-16.765,14.122,-1,157553-2017
397,8/3/2017 6:24,-16.764,14.121,-1,157553-2017
398,8/3/2017 8:02,-16.755,14.113,-1,157553-2017
399,8/3/2017 8:04,-16.796,14.126,-1,157553-2017
400,8/3/2017 8:05,-16.76,14.115,-1,157553-2017
401,8/3/2017 9:41,-16.759,14.129,-1,157553-2017
402,8/3/2017 10:33,-16.756,14.111,-1,157553-2017
403,8/4/2017 10:58,-16.775,14.12,-1,157553-2017
404,8/4/2017 15:53,-16.769,14.12,-1,157553-2017
405,8/5/2017 15:41,-16.775,14.117,-1,157553-2017
406,8/5/2017 17:51,-16.764,14.119,-1,157553-2017
407,8/5/2017 18:14,-16.772,14.121,-1,157553-2017
408,8/5/2017 18:55,-16.77,14.125,-1,157553-2017
409,8/5/2017 19:31,-16.764,14.123,-1,157553-2017
410,8/5/2017 19:53,-16.769,14.125,-1,157553-2017
411,8/5/2017 20:36,-16.775,14.126,-1,157553-2017
412,8/6/2017 19:30,-16.768,14.118,-1,157553-2017
413,8/6/2017 20:24,-16.77,14.121,-1,157553-2017
414,8/6/2017 21:25,-16.767,14.119,-1,157553-2017
415,8/6/2017 22:20,-16.768,14.122,-1,157553-2017
416,8/6/2017 23:07,-16.765,14.116,-1,157553-2017
417,8/8/2017 3:57,-16.772,14.117,-1,157553-2017
418,8/8/2017 5:36,-16.77,14.118,-1,157553-2017
419,8/8/2017 7:08,-16.77,14.12,-1,157553-2017
420,8/8/2017 7:09,-16.768,14.12,-1,157553-2017
421,8/8/2017 7:33,-16.741,14.112,-1,157553-2017
422,8/9/2017 6:38,-16.764,14.128,-1,157553-2017
423,8/9/2017 7:15,-16.752,14.113,-1,157553-2017
424,8/9/2017 8:39,-16.769,14.116,-1,157553-2017
425,8/9/2017 10:52,-16.779,14.116,-1,157553-2017
426,8/10/2017 12:17,-16.775,14.114,-1,157553-2017
427,8/10/2017 16:24,-16.77,14.111,-1,157553-2017
428,8/11/2017 16:13,-16.789,14.13,-1,157553-2017
429,8/11/2017 19:06,-16.762,14.114,-1,157553-2017
430,8/11/2017 19:39,-16.76,14.112,-1,157553-2017
431,8/11/2017 21:19,-16.762,14.126,-1,157553-2017
432,8/11/2017 22:15,-16.767,14.121,-1,157553-2017
433,8/11/2017 23:04,-16.766,14.121,-1,157553-2017
434,8/12/2017 21:51,-16.767,14.124,-1,157553-2017
435,8/12/2017 22:41,-16.771,14.119,-1,157553-2017
436,8/14/2017 4:26,-16.766,14.114,-1,157553-2017
437,8/14/2017 5:46,-16.762,14.114,-1,157553-2017
438,8/14/2017 6:48,-16.734,14.105,-1,157553-2017
439,8/14/2017 7:20,-16.765,14.108,-1,157553-2017
440,8/14/2017 7:41,-16.762,14.112,-1,157553-2017
441,8/14/2017 8:24,-16.763,14.118,-1,157553-2017
442,8/14/2017 9:12,-16.759,14.116,-1,157553-2017
443,8/15/2017 7:59,-16.76,14.112,-1,157553-2017
444,8/15/2017 10:30,-16.765,14.115,-1,157553-2017
445,8/16/2017 16:56,-16.771,14.113,-1,157553-2017
446,8/17/2017 18:18,-16.753,14.124,-1,157553-2017
447,8/20/2017 4:59,-16.732,14.084,-1,157553-2017
448,8/20/2017 5:56,-16.746,14.092,-1,157553-2017
449,8/21/2017 10:08,-16.764,14.048,-1,157553-2017
450,8/22/2017 15:47,-16.751,14.068,-1,157553-2017
451,8/23/2017 19:05,-16.751,14.01,-1,157553-2017
452,8/23/2017 20:10,-16.781,14.08,-1,157553-2017
453,8/23/2017 20:30,-16.753,14.086,-1,157553-2017
454,8/26/2017 5:30,-16.731,14.088,-1,157553-2017
455,8/26/2017 6:08,-16.733,14.085,-1,157553-2017
456,8/26/2017 6:47,-16.724,14.083,-1,157553-2017
457,8/26/2017 8:27,-16.774,14.041,-1,157553-2017
458,8/26/2017 8:42,-16.759,14.033,-1,157553-2017
459,8/27/2017 10:38,-16.718,14.036,-1,157553-2017
460,8/27/2017 11:21,-16.757,14.05,-1,157553-2017
461,8/28/2017 16:19,-16.741,14.048,-1,157553-2017
462,8/29/2017 21:02,-16.762,14.082,-1,157553-2017
463,8/29/2017 21:48,-16.766,14.085,-1,157553-2017
464,8/29/2017 22:44,-16.764,14.085,-1,157553-2017
465,8/31/2017 4:30,-16.738,14.087,-1,157553-2017
