*,date_time,longitude,latitude,b,id
1,5/24/2015 2:20,5.428,52.926,4,144439-2015
2,5/24/2015 4:02,5.432,52.913,-1,144439-2015
3,5/25/2015 3:52,5.609,52.944,2,144439-2015
4,5/25/2015 3:53,5.404,52.924,-1,144439-2015
5,5/25/2015 4:30,5.416,52.924,-1,144439-2015
6,5/25/2015 4:50,5.431,52.926,4,144439-2015
7,5/25/2015 5:29,5.436,52.927,4,144439-2015
8,5/25/2015 5:33,5.432,52.926,4,144439-2015
9,5/25/2015 6:11,5.429,52.927,4,144439-2015
10,5/25/2015 7:12,5.43,52.923,4,144439-2015
11,5/25/2015 8:11,5.432,52.921,4,144439-2015
12,5/25/2015 9:03,5.426,52.925,4,144439-2015
13,5/25/2015 9:55,5.412,52.929,-1,144439-2015
14,5/25/2015 10:47,5.434,52.926,4,144439-2015
15,5/26/2015 11:49,5.428,52.926,4,144439-2015
16,5/26/2015 12:04,5.425,52.926,4,144439-2015
17,5/26/2015 13:27,5.437,52.925,4,144439-2015
18,5/26/2015 14:32,5.42,52.924,-1,144439-2015
19,5/26/2015 15:11,5.443,52.931,-1,144439-2015
20,5/26/2015 16:13,5.429,52.923,4,144439-2015
21,5/26/2015 16:33,5.435,52.926,4,144439-2015
22,5/26/2015 18:13,5.42,52.921,-1,144439-2015
23,5/27/2015 19:50,5.415,52.911,-1,144439-2015
24,5/27/2015 20:30,5.413,52.918,-1,144439-2015
25,5/27/2015 20:42,5.428,52.926,4,144439-2015
26,5/27/2015 21:31,5.43,52.924,4,144439-2015
27,5/28/2015 1:35,5.43,52.925,4,144439-2015
28,5/29/2015 3:03,5.428,52.927,4,144439-2015
29,5/29/2015 4:06,5.431,52.927,4,144439-2015
30,5/29/2015 5:34,5.432,52.926,4,144439-2015
31,5/29/2015 5:44,5.43,52.926,4,144439-2015
32,5/29/2015 5:44,5.432,52.93,4,144439-2015
33,5/29/2015 7:15,5.431,52.929,4,144439-2015
34,5/29/2015 7:23,5.427,52.931,4,144439-2015
35,5/29/2015 9:21,5.427,52.926,4,144439-2015
36,5/30/2015 10:39,5.431,52.926,4,144439-2015
37,5/30/2015 12:43,5.42,52.922,-1,144439-2015
38,5/30/2015 14:25,5.428,52.928,4,144439-2015
39,5/30/2015 14:52,5.431,52.926,4,144439-2015
40,5/30/2015 15:27,5.427,52.924,4,144439-2015
41,5/30/2015 16:35,5.437,52.926,4,144439-2015
42,5/30/2015 17:08,5.438,52.924,4,144439-2015
43,5/30/2015 17:20,5.436,52.925,4,144439-2015
44,5/31/2015 18:26,5.22,52.971,2,144439-2015
45,5/31/2015 18:29,5.425,52.934,4,144439-2015
46,5/31/2015 20:05,5.433,52.93,4,144439-2015
47,5/31/2015 20:06,5.43,52.926,4,144439-2015
48,5/31/2015 21:47,5.437,52.917,-1,144439-2015
49,6/2/2015 2:18,5.428,52.928,4,144439-2015
50,6/2/2015 3:43,5.435,52.923,4,144439-2015
51,6/2/2015 3:58,5.436,52.926,4,144439-2015
52,6/2/2015 4:59,5.428,52.926,4,144439-2015
53,6/2/2015 5:19,5.433,52.924,4,144439-2015
54,6/2/2015 5:34,5.425,52.925,4,144439-2015
55,6/2/2015 6:40,5.432,52.924,4,144439-2015
56,6/2/2015 7:12,5.424,52.922,4,144439-2015
57,6/2/2015 8:51,5.416,52.923,-1,144439-2015
58,6/2/2015 9:38,5.433,52.925,4,144439-2015
59,6/3/2015 10:04,5.474,53.013,2,144439-2015
60,6/3/2015 10:07,5.421,52.938,4,144439-2015
61,6/3/2015 10:20,5.423,52.938,4,144439-2015
62,6/3/2015 10:59,5.427,52.923,4,144439-2015
63,6/3/2015 11:58,5.426,52.925,4,144439-2015
64,6/3/2015 12:34,5.442,52.93,-1,144439-2015
65,6/3/2015 13:41,5.431,52.927,4,144439-2015
66,6/3/2015 14:40,5.436,52.913,-1,144439-2015
67,6/3/2015 14:56,5.427,52.926,4,144439-2015
68,6/3/2015 16:19,5.418,52.923,-1,144439-2015
69,6/3/2015 16:35,5.432,52.926,4,144439-2015
70,6/3/2015 16:53,5.427,52.924,4,144439-2015
71,6/4/2015 17:54,5.406,52.925,-1,144439-2015
72,6/4/2015 18:02,5.449,52.926,-1,144439-2015
73,6/4/2015 18:44,5.426,52.928,4,144439-2015
74,6/4/2015 19:32,5.412,52.918,-1,144439-2015
75,6/4/2015 19:42,5.432,52.926,4,144439-2015
76,6/4/2015 20:20,5.46,52.931,-1,144439-2015
77,6/4/2015 21:17,5.43,52.926,4,144439-2015
78,6/4/2015 22:02,5.436,52.923,4,144439-2015
79,6/6/2015 3:13,5.416,52.933,4,144439-2015
80,6/6/2015 3:15,5.419,52.936,4,144439-2015
81,6/6/2015 4:52,5.431,52.935,4,144439-2015
82,6/6/2015 5:34,5.416,52.933,4,144439-2015
83,6/6/2015 5:53,5.418,52.933,4,144439-2015
84,6/6/2015 7:10,5.422,52.932,4,144439-2015
85,6/6/2015 7:32,5.413,52.938,4,144439-2015
86,6/6/2015 8:16,5.418,52.929,4,144439-2015
87,6/7/2015 10:29,5.406,52.949,-1,144439-2015
88,6/7/2015 11:15,5.416,52.945,4,144439-2015
89,6/7/2015 11:17,5.42,52.945,4,144439-2015
90,6/7/2015 12:57,5.412,52.932,-1,144439-2015
91,6/7/2015 14:38,5.425,52.938,4,144439-2015
92,6/7/2015 14:53,5.423,52.937,4,144439-2015
93,6/7/2015 15:36,5.422,52.935,4,144439-2015
94,6/7/2015 16:36,5.415,52.945,4,144439-2015
95,6/7/2015 16:56,5.415,52.945,4,144439-2015
96,6/7/2015 17:16,5.436,52.943,-1,144439-2015
97,6/7/2015 17:41,5.435,52.947,-1,144439-2015
98,6/8/2015 17:36,5.419,52.934,-1,144439-2015
99,6/8/2015 17:49,5.42,52.934,4,144439-2015
100,6/8/2015 19:03,5.404,52.942,-1,144439-2015
101,6/8/2015 19:16,5.415,52.946,4,144439-2015
102,6/10/2015 2:30,5.403,52.944,-1,144439-2015
103,6/10/2015 4:07,5.413,52.944,4,144439-2015
104,6/10/2015 4:29,5.413,52.944,4,144439-2015
105,6/10/2015 5:07,5.418,52.943,4,144439-2015
106,6/10/2015 5:35,5.401,52.942,-1,144439-2015
107,6/10/2015 5:49,5.303,52.922,2,144439-2015
108,6/10/2015 6:09,5.416,52.945,4,144439-2015
109,6/10/2015 6:43,5.426,52.951,-1,144439-2015
110,6/10/2015 7:14,5.418,52.943,4,144439-2015
111,6/11/2015 9:53,5.406,52.96,2,144439-2015
112,6/11/2015 10:42,5.424,52.954,-1,144439-2015
113,6/11/2015 11:33,5.422,52.957,-1,144439-2015
114,6/11/2015 12:09,5.423,52.957,-1,144439-2015
115,6/11/2015 13:53,5.424,52.959,-1,144439-2015
116,6/11/2015 14:46,5.424,52.956,-1,144439-2015
117,6/11/2015 14:58,5.426,52.959,-1,144439-2015
118,6/11/2015 15:33,5.427,52.959,-1,144439-2015
119,6/12/2015 16:11,5.409,52.943,4,144439-2015
120,6/12/2015 16:16,5.404,52.945,-1,144439-2015
121,6/12/2015 17:09,5.432,52.931,4,144439-2015
122,6/12/2015 17:51,5.412,52.939,4,144439-2015
123,6/12/2015 18:51,5.412,52.944,4,144439-2015
124,6/12/2015 19:18,5.413,52.945,4,144439-2015
125,6/12/2015 20:08,5.402,52.94,-1,144439-2015
126,6/12/2015 20:29,5.41,52.943,4,144439-2015
127,6/12/2015 20:59,5.416,52.943,4,144439-2015
128,6/13/2015 22:20,5.422,52.949,-1,144439-2015
129,6/14/2015 1:44,5.414,52.943,4,144439-2015
130,6/14/2015 3:26,5.419,52.945,4,144439-2015
131,6/14/2015 4:02,5.407,52.943,4,144439-2015
132,6/14/2015 4:24,5.439,52.967,-1,144439-2015
133,6/14/2015 5:04,5.428,52.946,-1,144439-2015
134,6/14/2015 5:37,5.416,52.942,4,144439-2015
135,6/14/2015 5:40,5.414,52.942,4,144439-2015
136,6/15/2015 5:49,5.412,52.944,4,144439-2015
137,6/15/2015 6:49,5.399,52.928,-1,144439-2015
138,6/15/2015 6:51,5.405,52.948,-1,144439-2015
139,6/15/2015 7:34,5.416,52.944,4,144439-2015
140,6/15/2015 8:28,5.414,52.941,4,144439-2015
141,6/15/2015 8:29,5.414,52.941,4,144439-2015
142,6/15/2015 10:11,5.404,52.942,-1,144439-2015
143,6/15/2015 11:25,5.424,52.959,-1,144439-2015
144,6/15/2015 11:49,5.416,52.941,4,144439-2015
145,6/15/2015 13:04,5.44,52.946,-1,144439-2015
146,6/16/2015 12:51,5.418,52.943,4,144439-2015
147,6/16/2015 13:50,5.421,52.932,4,144439-2015
148,6/16/2015 14:32,5.37,52.945,2,144439-2015
149,6/16/2015 14:39,5.427,52.936,4,144439-2015
150,6/16/2015 15:30,5.413,52.939,4,144439-2015
151,6/16/2015 16:13,5.39,52.937,-1,144439-2015
152,6/16/2015 17:09,5.381,52.933,-1,144439-2015
153,6/16/2015 17:14,5.416,52.948,-1,144439-2015
154,6/16/2015 17:52,5.412,52.939,4,144439-2015
155,6/16/2015 19:31,5.419,52.94,4,144439-2015
156,6/17/2015 20:05,5.403,52.943,-1,144439-2015
157,6/17/2015 20:52,5.421,52.944,-1,144439-2015
158,6/18/2015 1:00,5.406,52.949,-1,144439-2015
159,6/19/2015 4:12,5.419,52.95,-1,144439-2015
160,6/19/2015 4:46,5.454,52.947,-1,144439-2015
161,6/19/2015 5:04,5.418,52.945,-1,144439-2015
162,6/19/2015 5:13,5.411,52.942,-1,144439-2015
163,6/19/2015 6:23,5.416,52.951,-1,144439-2015
164,6/19/2015 6:40,5.434,52.946,-1,144439-2015
165,6/19/2015 6:52,5.423,52.942,-1,144439-2015
166,6/19/2015 8:45,5.401,52.945,-1,144439-2015
167,6/19/2015 9:37,5.413,52.94,-1,144439-2015
168,6/19/2015 10:04,5.415,52.941,-1,144439-2015
169,6/19/2015 10:25,5.414,52.939,-1,144439-2015
170,6/20/2015 10:07,5.428,52.939,-1,144439-2015
171,6/20/2015 10:55,5.417,52.935,-1,144439-2015
172,6/20/2015 11:46,5.39,52.955,-1,144439-2015
173,6/20/2015 12:07,5.409,52.942,-1,144439-2015
174,6/20/2015 13:53,5.422,52.938,-1,144439-2015
175,6/20/2015 14:44,5.419,52.942,-1,144439-2015
176,6/20/2015 16:13,5.417,52.938,-1,144439-2015
177,6/20/2015 16:24,5.418,52.939,-1,144439-2015
178,6/21/2015 17:27,5.409,52.992,-1,144439-2015
179,6/21/2015 17:28,5.426,52.989,-1,144439-2015
180,6/21/2015 17:58,5.432,52.986,-1,144439-2015
181,6/21/2015 19:07,5.428,52.989,-1,144439-2015
182,6/21/2015 19:33,5.428,52.993,-1,144439-2015
183,6/21/2015 20:23,5.483,53.074,-1,144439-2015
184,6/21/2015 20:46,5.432,53.023,-1,144439-2015
185,6/21/2015 21:09,5.392,53,-1,144439-2015
186,6/23/2015 1:47,5.414,53.007,-1,144439-2015
187,6/23/2015 3:26,5.418,53.003,-1,144439-2015
188,6/23/2015 4:18,5.454,53.024,-1,144439-2015
189,6/23/2015 4:20,5.449,53.022,-1,144439-2015
190,6/23/2015 5:05,5.466,53.031,-1,144439-2015
191,6/23/2015 5:15,5.446,53.021,-1,144439-2015
192,6/23/2015 5:58,5.45,53.022,-1,144439-2015
193,6/23/2015 6:00,5.451,53.024,-1,144439-2015
194,6/23/2015 6:53,5.449,53.026,-1,144439-2015
195,6/24/2015 7:08,5.338,52.968,-1,144439-2015
196,6/24/2015 7:30,5.438,52.995,-1,144439-2015
197,6/24/2015 8:04,5.448,53.023,-1,144439-2015
198,6/24/2015 8:43,5.461,53.029,-1,144439-2015
199,6/24/2015 9:09,5.298,52.98,2,144439-2015
200,6/24/2015 9:52,5.299,53.012,2,144439-2015
