*,date_time,longitude,latitude,b,id
1,5/25/2016 7:12,5.409,52.919,-1,134747-2016
2,5/25/2016 8:15,5.44,52.921,4,134747-2016
3,5/25/2016 8:46,5.439,52.921,4,134747-2016
4,5/25/2016 9:31,5.442,52.92,4,134747-2016
5,5/25/2016 10:18,5.443,52.92,4,134747-2016
6,5/25/2016 11:13,5.445,52.922,4,134747-2016
7,5/25/2016 13:32,5.444,52.921,4,134747-2016
8,5/26/2016 15:03,5.159,53.066,2,134747-2016
9,5/26/2016 16:11,5.433,52.918,4,134747-2016
10,5/26/2016 16:29,5.306,52.898,2,134747-2016
11,5/26/2016 16:31,5.307,52.898,2,134747-2016
12,5/26/2016 17:42,5.446,52.921,4,134747-2016
13,5/26/2016 17:54,5.445,52.922,4,134747-2016
14,5/26/2016 19:22,5.443,52.921,4,134747-2016
15,5/26/2016 20:33,5.441,52.921,4,134747-2016
16,5/28/2016 3:07,5.457,52.916,4,134747-2016
17,5/28/2016 4:32,5.441,52.925,4,134747-2016
18,5/28/2016 5:55,5.444,52.922,4,134747-2016
19,5/28/2016 6:01,5.438,52.92,4,134747-2016
20,5/28/2016 6:15,5.436,52.924,4,134747-2016
21,5/29/2016 7:12,5.437,52.922,4,134747-2016
22,5/29/2016 7:29,5.434,52.923,4,134747-2016
23,5/29/2016 8:09,5.433,52.924,4,134747-2016
24,5/29/2016 8:57,5.42,52.927,-1,134747-2016
25,5/29/2016 9:47,5.443,52.921,4,134747-2016
26,5/29/2016 11:29,5.442,52.917,4,134747-2016
27,5/29/2016 12:45,5.432,52.921,4,134747-2016
28,5/29/2016 14:29,5.44,52.923,4,134747-2016
29,5/30/2016 15:27,5.47,52.905,-1,134747-2016
30,5/30/2016 16:30,5.434,52.921,4,134747-2016
31,5/30/2016 17:07,5.409,52.928,-1,134747-2016
32,5/30/2016 17:16,5.437,52.939,4,134747-2016
33,5/30/2016 17:39,5.442,52.937,4,134747-2016
34,5/30/2016 18:09,5.438,52.917,4,134747-2016
35,5/30/2016 18:56,5.438,52.921,4,134747-2016
36,5/30/2016 19:16,5.436,52.922,4,134747-2016
37,5/30/2016 20:07,5.437,52.92,4,134747-2016
38,5/30/2016 20:34,5.436,52.92,4,134747-2016
39,5/30/2016 20:55,5.438,52.92,4,134747-2016
40,6/1/2016 2:22,5.481,52.909,-1,134747-2016
41,6/1/2016 3:58,5.438,52.926,-1,134747-2016
42,6/1/2016 5:15,5.436,52.921,-1,134747-2016
43,6/1/2016 5:40,5.436,52.927,-1,134747-2016
44,6/1/2016 5:46,5.438,52.914,-1,134747-2016
45,6/1/2016 5:52,5.429,52.925,-1,134747-2016
46,6/1/2016 6:51,5.441,52.92,-1,134747-2016
47,6/2/2016 8:23,5.404,52.935,-1,134747-2016
48,6/2/2016 8:50,5.434,52.92,-1,134747-2016
49,6/2/2016 9:12,5.487,52.914,-1,134747-2016
50,6/2/2016 10:05,5.503,52.906,-1,134747-2016
51,6/2/2016 11:00,5.443,52.921,-1,134747-2016
52,6/2/2016 11:47,5.521,52.958,-1,134747-2016
53,6/2/2016 13:35,5.58,52.962,-1,134747-2016
54,6/2/2016 13:44,5.447,52.922,-1,134747-2016
55,6/2/2016 14:56,5.469,52.939,-1,134747-2016
56,6/3/2016 15:16,5.427,52.929,-1,134747-2016
57,6/3/2016 16:19,5.475,52.934,-1,134747-2016
58,6/3/2016 16:30,5.44,52.924,-1,134747-2016
59,6/3/2016 18:07,5.435,52.923,-1,134747-2016
60,6/3/2016 18:14,5.436,52.922,-1,134747-2016
61,6/3/2016 18:29,5.44,52.921,-1,134747-2016
62,6/3/2016 19:32,5.438,52.921,-1,134747-2016
63,6/3/2016 20:08,5.446,52.928,-1,134747-2016
64,6/3/2016 21:09,5.442,52.92,-1,134747-2016
65,6/5/2016 1:37,5.436,52.921,-1,134747-2016
66,6/5/2016 3:15,5.441,52.923,-1,134747-2016
67,6/5/2016 3:42,5.418,52.924,-1,134747-2016
68,6/5/2016 4:16,5.431,52.919,-1,134747-2016
69,6/5/2016 4:55,5.436,52.924,-1,134747-2016
70,6/5/2016 5:21,5.446,52.926,-1,134747-2016
71,6/5/2016 5:53,5.436,52.924,-1,134747-2016
72,6/5/2016 6:08,5.413,52.926,-1,134747-2016
73,6/5/2016 7:02,5.433,52.926,-1,134747-2016
74,6/6/2016 7:14,5.537,52.917,-1,134747-2016
75,6/6/2016 7:37,5.439,52.924,-1,134747-2016
76,6/6/2016 8:40,5.444,52.931,-1,134747-2016
77,6/6/2016 9:35,5.415,52.925,-1,134747-2016
78,6/6/2016 10:24,5.434,52.914,-1,134747-2016
79,6/6/2016 12:04,5.419,52.909,-1,134747-2016
80,6/6/2016 12:54,5.473,52.92,-1,134747-2016
81,6/6/2016 13:38,5.485,52.91,-1,134747-2016
82,6/6/2016 14:39,5.479,52.931,-1,134747-2016
83,6/7/2016 15:38,5.432,52.925,-1,134747-2016
84,6/7/2016 16:32,5.47,52.931,-1,134747-2016
85,6/7/2016 17:15,5.437,52.919,-1,134747-2016
86,6/7/2016 18:03,5.451,52.921,-1,134747-2016
87,6/7/2016 18:08,5.431,52.925,-1,134747-2016
88,6/7/2016 18:11,5.44,52.921,-1,134747-2016
89,6/7/2016 19:00,5.437,52.92,-1,134747-2016
90,6/7/2016 19:45,5.443,52.922,-1,134747-2016
91,6/7/2016 19:51,5.439,52.923,-1,134747-2016
92,6/7/2016 20:45,5.435,52.921,-1,134747-2016
93,6/7/2016 21:32,5.439,52.921,-1,134747-2016
94,6/9/2016 2:29,5.444,52.927,-1,134747-2016
95,6/9/2016 3:18,5.442,52.923,-1,134747-2016
96,6/9/2016 4:13,5.452,52.92,-1,134747-2016
97,6/9/2016 4:54,5.461,52.925,-1,134747-2016
98,6/9/2016 5:18,5.455,52.923,-1,134747-2016
99,6/9/2016 5:57,5.433,52.923,-1,134747-2016
100,6/10/2016 6:52,5.432,52.932,-1,134747-2016
101,6/10/2016 7:10,5.418,52.93,-1,134747-2016
102,6/10/2016 8:32,5.451,52.92,-1,134747-2016
103,6/10/2016 9:00,5.436,52.94,-1,134747-2016
104,6/10/2016 9:52,5.512,52.929,-1,134747-2016
105,6/10/2016 10:41,5.429,52.941,-1,134747-2016
106,6/10/2016 12:09,5.488,52.97,-1,134747-2016
107,6/10/2016 12:23,5.39,52.929,-1,134747-2016
108,6/10/2016 13:54,5.431,52.943,-1,134747-2016
109,6/11/2016 15:25,5.406,52.951,-1,134747-2016
