*,date_time,longitude,latitude,b,id
41,5/16/2015 10:33,5.411,52.929,4,144433-2015
42,5/16/2015 11:26,5.421,52.921,4,144433-2015
43,5/17/2015 11:48,5.429,52.927,4,144433-2015
44,5/17/2015 11:50,5.427,52.926,4,144433-2015
45,5/17/2015 13:28,5.43,52.925,4,144433-2015
46,5/17/2015 14:32,5.427,52.927,4,144433-2015
47,5/17/2015 15:18,5.43,52.926,4,144433-2015
48,5/17/2015 16:12,5.432,52.934,4,144433-2015
49,5/17/2015 16:56,5.426,52.925,4,144433-2015
50,5/17/2015 17:26,5.435,52.917,4,144433-2015
51,5/17/2015 17:56,5.424,52.923,4,144433-2015
52,5/17/2015 18:40,5.417,52.924,4,144433-2015
53,5/18/2015 18:35,5.4,52.938,-1,144433-2015
54,5/18/2015 19:38,5.414,52.923,4,144433-2015
55,5/18/2015 20:30,5.412,52.924,4,144433-2015
56,5/18/2015 21:18,5.428,52.925,4,144433-2015
57,5/19/2015 1:35,5.429,52.923,4,144433-2015
58,5/20/2015 3:02,5.438,52.925,4,144433-2015
59,5/20/2015 3:48,5.431,52.924,4,144433-2015
60,5/20/2015 4:42,5.452,52.923,4,144433-2015
61,5/20/2015 5:27,5.429,52.927,4,144433-2015
62,5/20/2015 5:48,5.428,52.927,4,144433-2015
63,5/20/2015 5:56,5.43,52.926,4,144433-2015
64,5/20/2015 7:29,5.427,52.925,4,144433-2015
65,5/20/2015 7:37,5.428,52.923,4,144433-2015
66,5/20/2015 10:00,5.42,52.927,4,144433-2015
67,5/21/2015 10:28,5.429,52.924,4,144433-2015
68,5/21/2015 11:07,5.421,52.926,4,144433-2015
69,5/21/2015 12:03,5.417,52.932,4,144433-2015
70,5/21/2015 12:08,5.418,52.921,4,144433-2015
71,5/21/2015 12:13,5.436,52.924,4,144433-2015
72,5/21/2015 12:49,5.443,52.929,4,144433-2015
73,5/21/2015 13:53,5.451,52.931,4,144433-2015
74,5/21/2015 14:25,5.431,52.935,4,144433-2015
75,5/21/2015 15:17,5.435,52.929,4,144433-2015
76,5/21/2015 15:29,5.429,52.925,4,144433-2015
77,5/21/2015 16:58,5.431,52.925,4,144433-2015
78,5/21/2015 17:11,5.432,52.922,4,144433-2015
79,5/22/2015 18:10,5.468,52.926,-1,144433-2015
80,5/22/2015 18:14,5.441,52.934,-1,144433-2015
81,5/22/2015 18:16,5.44,52.933,-1,144433-2015
82,5/22/2015 19:51,5.432,52.922,-1,144433-2015
83,5/22/2015 19:53,5.428,52.926,-1,144433-2015
84,5/22/2015 20:48,5.429,52.924,-1,144433-2015
85,5/22/2015 21:34,5.428,52.928,-1,144433-2015
86,5/24/2015 2:20,5.43,52.926,-1,144433-2015
87,5/24/2015 3:24,5.425,52.927,-1,144433-2015
88,5/24/2015 4:02,5.424,52.938,-1,144433-2015
89,5/24/2015 5:00,5.408,52.933,-1,144433-2015
90,5/24/2015 5:02,5.394,52.919,-1,144433-2015
91,5/24/2015 5:57,5.397,52.931,-1,144433-2015
92,5/24/2015 6:43,5.431,52.918,-1,144433-2015
93,5/24/2015 7:38,5.423,52.926,-1,144433-2015
94,5/24/2015 9:24,5.428,52.925,-1,144433-2015
95,5/25/2015 9:57,5.277,52.955,2,144433-2015
96,5/25/2015 10:46,5.428,52.926,-1,144433-2015
97,5/25/2015 12:04,5.463,52.939,-1,144433-2015
98,5/25/2015 13:39,5.431,52.925,-1,144433-2015
99,5/25/2015 14:42,5.428,52.921,-1,144433-2015
100,5/25/2015 15:19,5.427,52.924,-1,144433-2015
101,5/25/2015 16:22,5.426,52.927,-1,144433-2015
102,5/25/2015 16:56,5.438,52.924,-1,144433-2015
103,5/26/2015 18:11,5.444,52.923,-1,144433-2015
104,5/26/2015 20:10,5.44,52.929,-1,144433-2015
105,5/26/2015 21:04,5.446,52.93,-1,144433-2015
106,5/28/2015 1:35,5.433,52.927,-1,144433-2015
107,5/28/2015 3:14,5.443,52.931,-1,144433-2015
108,5/28/2015 4:17,5.448,52.931,-1,144433-2015
109,5/28/2015 4:19,5.436,52.923,-1,144433-2015
110,5/28/2015 4:37,5.432,52.922,-1,144433-2015
111,5/28/2015 5:55,5.444,52.922,-1,144433-2015
112,5/28/2015 5:58,5.447,52.922,-1,144433-2015
113,5/28/2015 6:14,5.46,52.914,-1,144433-2015
114,5/28/2015 7:34,5.454,52.916,-1,144433-2015
115,5/29/2015 9:21,5.444,52.934,-1,144433-2015
116,5/29/2015 10:11,5.471,52.917,-1,144433-2015
117,5/29/2015 11:02,5.437,52.926,-1,144433-2015
118,5/29/2015 11:13,5.442,52.925,-1,144433-2015
119,5/29/2015 12:53,5.411,52.917,-1,144433-2015
120,5/29/2015 14:38,5.422,52.919,-1,144433-2015
121,5/29/2015 15:36,5.416,52.918,-1,144433-2015
122,5/30/2015 16:35,5.396,52.895,2,144433-2015
123,5/30/2015 17:07,5.389,52.897,2,144433-2015
124,5/30/2015 17:17,5.383,52.894,2,144433-2015
125,5/30/2015 18:59,5.394,52.894,2,144433-2015
126,5/30/2015 20:28,5.45,52.934,-1,144433-2015
127,5/30/2015 20:35,5.454,52.935,-1,144433-2015
128,5/30/2015 21:20,5.473,52.94,-1,144433-2015
129,5/30/2015 22:10,5.44,52.931,-1,144433-2015
130,6/1/2015 2:28,5.43,52.933,-1,144433-2015
131,6/1/2015 4:10,5.436,52.921,-1,144433-2015
132,6/1/2015 5:51,5.431,52.931,-1,144433-2015
133,6/1/2015 5:58,5.428,52.931,-1,144433-2015
134,6/1/2015 7:36,5.429,52.929,-1,144433-2015
135,6/2/2015 9:38,5.443,52.924,-1,144433-2015
136,6/2/2015 10:34,5.456,52.918,-1,144433-2015
137,6/2/2015 11:19,5.439,52.921,-1,144433-2015
138,6/2/2015 12:09,5.436,52.925,-1,144433-2015
139,6/3/2015 18:03,5.432,52.925,-1,144433-2015
140,6/3/2015 18:15,5.438,52.923,-1,144433-2015
141,6/3/2015 18:35,5.443,52.923,-1,144433-2015
142,6/3/2015 19:07,5.438,52.924,-1,144433-2015
143,6/3/2015 19:55,5.427,52.917,-1,144433-2015
144,6/3/2015 20:40,5.44,52.931,-1,144433-2015
145,6/3/2015 22:23,5.451,52.922,-1,144433-2015
146,6/5/2015 1:44,5.413,52.98,-1,144433-2015
147,6/5/2015 3:26,5.417,52.978,-1,144433-2015
148,6/5/2015 3:45,5.417,52.975,-1,144433-2015
149,6/5/2015 4:18,5.425,52.976,-1,144433-2015
150,6/5/2015 4:26,5.436,52.98,-1,144433-2015
151,6/5/2015 5:25,5.432,52.977,-1,144433-2015
152,6/5/2015 5:59,5.383,52.992,2,144433-2015
153,6/5/2015 6:05,5.406,52.989,-1,144433-2015
154,6/5/2015 7:04,5.434,52.978,-1,144433-2015
155,6/5/2015 7:38,5.423,52.986,-1,144433-2015
156,6/5/2015 7:43,5.421,52.988,-1,144433-2015
157,6/6/2015 9:08,5.419,52.982,-1,144433-2015
158,6/6/2015 9:57,5.416,52.985,-1,144433-2015
159,6/6/2015 10:45,5.428,52.986,-1,144433-2015
160,6/6/2015 11:29,5.448,52.982,-1,144433-2015
161,6/6/2015 11:31,5.436,52.98,-1,144433-2015
162,6/6/2015 13:04,5.433,52.985,-1,144433-2015
163,6/6/2015 14:05,5.421,52.975,-1,144433-2015
164,6/6/2015 14:49,5.414,52.983,-1,144433-2015
165,6/6/2015 15:19,5.412,52.988,-1,144433-2015
166,6/7/2015 15:34,5.426,52.986,-1,144433-2015
167,6/7/2015 16:36,5.426,53,-1,144433-2015
168,6/7/2015 17:18,5.408,52.968,2,144433-2015
169,6/7/2015 18:07,5.425,52.984,-1,144433-2015
170,6/7/2015 18:14,5.43,52.985,-1,144433-2015
171,6/7/2015 19:23,5.428,52.981,-1,144433-2015
172,6/7/2015 19:47,5.427,52.98,-1,144433-2015
173,6/7/2015 20:16,5.41,52.98,-1,144433-2015
174,6/7/2015 21:03,5.406,52.98,2,144433-2015
175,6/9/2015 1:02,5.409,52.977,-1,144433-2015
176,6/9/2015 2:39,5.29,53.008,2,144433-2015
177,6/9/2015 3:27,5.282,53.012,2,144433-2015
178,6/9/2015 4:23,5.425,52.987,-1,144433-2015
179,6/9/2015 5:00,5.535,52.999,2,144433-2015
180,6/9/2015 5:16,5.428,52.986,-1,144433-2015
181,6/10/2015 5:35,5.425,52.99,-1,144433-2015
182,6/10/2015 6:09,5.415,52.992,-1,144433-2015
183,6/10/2015 6:42,5.407,52.989,-1,144433-2015
184,6/10/2015 7:11,5.419,52.989,-1,144433-2015
185,6/10/2015 8:32,5.392,52.968,2,144433-2015
186,6/10/2015 9:25,5.426,52.995,-1,144433-2015
187,6/10/2015 10:11,5.422,52.987,-1,144433-2015
188,6/10/2015 11:54,5.423,52.978,-1,144433-2015
189,6/10/2015 12:19,5.415,52.992,-1,144433-2015
190,6/11/2015 13:51,5.414,52.988,-1,144433-2015
191,6/11/2015 14:46,5.414,52.985,-1,144433-2015
192,6/11/2015 15:34,5.414,52.987,-1,144433-2015
193,6/11/2015 16:31,5.417,52.988,-1,144433-2015
194,6/11/2015 16:38,5.418,52.989,-1,144433-2015
195,6/11/2015 17:41,5.414,52.989,-1,144433-2015
196,6/11/2015 18:12,5.409,52.991,-1,144433-2015
197,6/11/2015 19:22,5.419,52.987,-1,144433-2015
198,6/11/2015 19:39,5.407,52.987,-1,144433-2015
199,6/12/2015 20:12,5.399,52.991,2,144433-2015
200,6/12/2015 20:55,5.401,52.991,2,144433-2015
201,6/13/2015 1:55,5.403,52.993,-1,144433-2015
202,6/13/2015 3:36,5.418,52.99,-1,144433-2015
203,6/14/2015 3:26,5.405,52.971,2,144433-2015
204,6/14/2015 4:02,5.423,52.987,-1,144433-2015
205,6/14/2015 5:05,5.43,52.993,-1,144433-2015
206,6/14/2015 5:37,5.415,52.987,-1,144433-2015
207,6/14/2015 5:43,5.42,52.985,-1,144433-2015
208,6/14/2015 6:02,5.426,52.987,-1,144433-2015
209,6/14/2015 7:16,5.426,52.986,-1,144433-2015
210,6/14/2015 8:48,5.415,52.989,-1,144433-2015
211,6/14/2015 9:44,5.421,52.986,-1,144433-2015
212,6/14/2015 10:31,5.431,52.985,-1,144433-2015
213,6/15/2015 11:05,5.548,53.003,2,144433-2015
214,6/15/2015 11:49,5.417,53.001,-1,144433-2015
215,6/15/2015 13:02,5.398,52.995,2,144433-2015
216,6/15/2015 14:48,5.419,52.997,-1,144433-2015
217,6/15/2015 14:57,5.418,53.001,-1,144433-2015
218,6/15/2015 15:43,5.38,52.989,2,144433-2015
219,6/15/2015 16:37,5.397,52.989,2,144433-2015
220,6/15/2015 17:17,5.422,52.985,-1,144433-2015
221,6/15/2015 17:26,5.426,52.986,-1,144433-2015
222,6/15/2015 18:18,5.426,52.983,-1,144433-2015
223,6/15/2015 18:55,5.431,52.987,-1,144433-2015
224,6/16/2015 19:36,5.421,52.985,-1,144433-2015
225,6/16/2015 20:26,5.409,52.991,-1,144433-2015
226,6/16/2015 21:12,5.402,52.99,2,144433-2015
227,6/18/2015 2:40,5.393,52.979,2,144433-2015
228,6/18/2015 5:16,5.415,52.988,-1,144433-2015
229,6/18/2015 5:34,5.418,52.986,-1,144433-2015
230,6/18/2015 6:56,5.463,52.952,-1,144433-2015
231,6/18/2015 6:57,5.429,52.987,-1,144433-2015
232,6/18/2015 7:17,5.423,52.994,-1,144433-2015
233,6/18/2015 9:07,5.42,52.986,-1,144433-2015
234,6/19/2015 9:37,5.425,52.993,-1,144433-2015
235,6/19/2015 10:25,5.423,52.99,-1,144433-2015
236,6/19/2015 12:07,5.432,53.012,-1,144433-2015
237,6/19/2015 12:23,5.43,52.99,-1,144433-2015
238,6/19/2015 14:01,5.283,52.964,2,144433-2015
239,6/19/2015 14:54,5.422,52.974,-1,144433-2015
240,6/19/2015 16:37,5.421,52.972,-1,144433-2015
241,6/19/2015 16:38,5.419,52.973,-1,144433-2015
242,6/20/2015 16:18,5.997,52.972,2,144433-2015
243,6/20/2015 16:23,5.419,52.976,-1,144433-2015
244,6/20/2015 17:53,5.386,52.978,2,144433-2015
245,6/20/2015 17:59,5.437,52.988,-1,144433-2015
246,6/20/2015 19:04,5.45,52.98,-1,144433-2015
247,6/20/2015 19:37,5.425,52.96,-1,144433-2015
248,6/20/2015 19:55,5.407,52.973,2,144433-2015
249,6/20/2015 20:45,5.408,52.986,-1,144433-2015
250,6/20/2015 21:16,5.405,52.984,-1,144433-2015
251,6/22/2015 1:56,5.4,52.987,2,144433-2015
252,6/22/2015 3:35,5.422,52.987,-1,144433-2015
253,6/22/2015 4:31,5.446,52.993,-1,144433-2015
254,6/22/2015 4:51,5.43,52.986,-1,144433-2015
255,6/22/2015 5:37,5.411,52.992,-1,144433-2015
256,6/22/2015 6:10,5.399,52.986,2,144433-2015
257,6/22/2015 6:30,5.404,53.009,-1,144433-2015
258,6/22/2015 7:16,5.417,52.98,-1,144433-2015
259,6/23/2015 7:42,5.445,52.968,-1,144433-2015
260,6/23/2015 9:03,5.421,52.986,-1,144433-2015
261,6/23/2015 9:56,5.408,52.985,-1,144433-2015
262,6/23/2015 10:45,5.419,52.986,-1,144433-2015
263,6/23/2015 13:18,5.421,52.985,-1,144433-2015
264,6/23/2015 14:59,5.419,52.984,-1,144433-2015
265,6/23/2015 15:00,5.421,52.984,-1,144433-2015
266,6/24/2015 15:39,5.415,52.98,-1,144433-2015
267,6/24/2015 16:13,5.422,52.981,-1,144433-2015
268,6/24/2015 17:21,5.433,52.981,-1,144433-2015
269,6/24/2015 17:34,5.424,52.984,-1,144433-2015
270,6/24/2015 17:53,5.428,52.983,-1,144433-2015
271,6/24/2015 19:13,5.447,52.957,-1,144433-2015
272,6/24/2015 20:03,4.982,52.92,2,144433-2015
273,6/24/2015 20:51,5.277,52.931,2,144433-2015
274,6/24/2015 21:03,5.389,53,2,144433-2015
275,6/24/2015 21:47,5.411,52.987,-1,144433-2015
276,6/26/2015 2:49,5.398,52.999,2,144433-2015
277,6/26/2015 4:24,5.421,52.976,-1,144433-2015
278,6/26/2015 5:23,5.43,52.975,-1,144433-2015
279,6/26/2015 5:37,5.419,52.976,-1,144433-2015
280,6/26/2015 6:03,5.423,52.975,-1,144433-2015
281,6/27/2015 6:54,5.419,52.975,-1,144433-2015
282,6/27/2015 6:55,5.42,52.974,-1,144433-2015
283,6/27/2015 9:20,5.435,52.973,-1,144433-2015
284,6/27/2015 10:09,5.418,52.974,-1,144433-2015
285,6/27/2015 11:01,5.418,52.975,-1,144433-2015
286,6/27/2015 12:33,5.406,52.986,-1,144433-2015
287,6/28/2015 13:52,-2.284,38.928,-1,144433-2015
288,6/28/2015 15:44,-2.714,38.714,-1,144433-2015
289,6/28/2015 16:09,-2.978,38.378,-1,144433-2015
290,6/28/2015 16:26,-3.131,38.249,-1,144433-2015
291,6/28/2015 17:17,-3.457,38.066,-1,144433-2015
292,6/28/2015 17:44,-4.001,37.899,-1,144433-2015
293,6/28/2015 18:17,-4.125,37.856,-1,144433-2015
294,6/28/2015 18:50,-6.337,38.067,-1,144433-2015
295,6/28/2015 19:35,-6.328,38.079,-1,144433-2015
296,6/28/2015 20:17,-5.277,37.379,-1,144433-2015
297,6/28/2015 20:28,-5.32,37.328,-1,144433-2015
298,6/28/2015 21:11,-1.222,38.112,-1,144433-2015
299,6/29/2015 21:03,-6.625,37.399,-1,144433-2015
300,6/29/2015 21:37,-6.728,37.958,-1,144433-2015
301,6/29/2015 22:31,-7.423,38.28,-1,144433-2015
302,6/29/2015 23:20,-7.744,38.489,-1,144433-2015
303,6/30/2015 2:06,-9.07,38.861,-1,144433-2015
304,6/30/2015 3:51,-8.976,38.746,-1,144433-2015
305,7/1/2015 5:05,-8.911,38.729,-1,144433-2015
306,7/1/2015 6:14,-8.936,38.73,-1,144433-2015
307,7/1/2015 6:44,-8.909,38.728,-1,144433-2015
308,7/1/2015 6:55,-8.905,38.729,-1,144433-2015
309,7/1/2015 7:51,-8.925,38.746,-1,144433-2015
310,7/1/2015 9:38,-8.916,38.739,-1,144433-2015
311,7/1/2015 10:35,-8.913,38.739,-1,144433-2015
312,7/1/2015 11:20,-8.921,38.743,-1,144433-2015
313,7/2/2015 13:14,-8.908,38.744,-1,144433-2015
314,7/2/2015 14:57,-8.914,38.737,-1,144433-2015
315,7/2/2015 16:12,-8.914,38.742,-1,144433-2015
316,7/2/2015 17:22,-8.9,38.73,-1,144433-2015
317,7/2/2015 17:53,-8.899,38.728,-1,144433-2015
318,7/2/2015 18:26,-8.914,38.73,-1,144433-2015
319,7/2/2015 19:33,-8.926,38.73,-1,144433-2015
320,7/3/2015 19:33,-8.893,38.727,-1,144433-2015
321,7/3/2015 20:18,-8.901,38.721,-1,144433-2015
322,7/3/2015 21:11,-8.9,38.728,-1,144433-2015
323,7/3/2015 21:57,-8.898,38.731,-1,144433-2015
324,7/4/2015 3:05,-8.905,38.728,-1,144433-2015
325,7/5/2015 2:55,-8.9,38.731,-1,144433-2015
326,7/5/2015 4:35,-8.899,38.727,-1,144433-2015
327,7/5/2015 5:18,-8.866,38.73,-1,144433-2015
328,7/5/2015 5:21,-8.898,38.729,-1,144433-2015
329,7/5/2015 6:13,-8.887,38.733,-1,144433-2015
330,7/5/2015 6:57,-8.906,38.725,-1,144433-2015
331,7/5/2015 7:09,-8.901,38.726,-1,144433-2015
332,7/5/2015 9:58,-8.917,38.739,-1,144433-2015
333,7/6/2015 10:32,-8.919,38.74,-1,144433-2015
334,7/6/2015 11:14,-8.918,38.754,-1,144433-2015
335,7/6/2015 12:29,-8.914,38.752,-1,144433-2015
336,7/6/2015 14:10,-8.914,38.737,-1,144433-2015
337,7/6/2015 15:53,-8.913,38.739,-1,144433-2015
338,7/6/2015 16:40,-8.916,38.737,-1,144433-2015
339,7/6/2015 17:54,-8.9,38.729,-1,144433-2015
340,7/6/2015 17:59,-8.913,38.72,-1,144433-2015
341,7/7/2015 18:09,-8.909,38.734,-1,144433-2015
342,7/7/2015 19:08,-8.894,38.722,-1,144433-2015
343,7/7/2015 19:09,-8.891,38.722,-1,144433-2015
344,7/7/2015 20:36,-8.895,38.726,-1,144433-2015
345,7/7/2015 20:47,-8.893,38.73,-1,144433-2015
346,7/7/2015 21:28,-8.896,38.729,-1,144433-2015
347,7/7/2015 22:13,-8.892,38.729,-1,144433-2015
348,7/9/2015 2:12,-8.916,38.878,-1,144433-2015
349,7/9/2015 3:48,-8.913,38.877,-1,144433-2015
350,7/9/2015 4:43,-8.911,38.878,-1,144433-2015
351,7/9/2015 5:20,-8.91,38.875,-1,144433-2015
352,7/9/2015 6:18,-8.918,38.881,-1,144433-2015
353,7/9/2015 6:56,-8.927,38.882,-1,144433-2015
354,7/9/2015 7:32,-9.036,38.968,-1,144433-2015
355,7/10/2015 9:56,-8.975,38.932,-1,144433-2015
356,7/10/2015 10:46,-8.964,38.929,-1,144433-2015
357,7/10/2015 11:36,-8.96,38.926,-1,144433-2015
358,7/10/2015 13:23,-8.965,38.928,-1,144433-2015
359,7/10/2015 15:06,-8.962,38.928,-1,144433-2015
360,7/10/2015 15:55,-8.967,38.933,-1,144433-2015
361,7/11/2015 17:25,-8.955,38.928,-1,144433-2015
362,7/11/2015 17:28,-8.966,38.929,-1,144433-2015
363,7/11/2015 18:41,-8.968,38.928,-1,144433-2015
364,7/11/2015 19:05,-8.968,38.928,-1,144433-2015
365,7/11/2015 20:12,-8.972,38.932,-1,144433-2015
366,7/11/2015 20:21,-8.957,38.906,-1,144433-2015
367,7/11/2015 20:53,-8.973,38.925,-1,144433-2015
368,7/11/2015 21:49,-8.968,38.926,-1,144433-2015
369,7/11/2015 22:32,-8.968,38.925,-1,144433-2015
370,7/13/2015 3:06,-8.971,38.926,-1,144433-2015
371,7/13/2015 4:45,-8.962,38.935,-1,144433-2015
372,7/13/2015 5:19,-8.967,38.926,-1,144433-2015
373,7/13/2015 5:28,-8.967,38.924,-1,144433-2015
374,7/13/2015 5:31,-8.968,38.926,-1,144433-2015
375,7/13/2015 6:58,-8.966,38.928,-1,144433-2015
376,7/13/2015 7:06,-8.965,38.93,-1,144433-2015
377,7/13/2015 7:15,-8.964,38.927,-1,144433-2015
378,7/14/2015 7:04,-8.966,38.926,-1,144433-2015
379,7/14/2015 8:12,-8.969,38.927,-1,144433-2015
380,7/14/2015 10:11,-8.967,38.929,-1,144433-2015
381,7/14/2015 11:09,-8.964,38.929,-1,144433-2015
382,7/14/2015 11:53,-8.964,38.923,-1,144433-2015
383,7/14/2015 14:20,-8.908,38.939,-1,144433-2015
384,7/15/2015 16:38,-8.925,38.761,-1,144433-2015
385,7/15/2015 17:30,-8.926,38.761,-1,144433-2015
386,7/15/2015 18:17,-8.992,38.851,-1,144433-2015
387,7/15/2015 18:20,-8.992,38.852,-1,144433-2015
388,7/15/2015 19:55,-8.918,38.879,-1,144433-2015
389,7/15/2015 21:10,-8.931,38.873,-1,144433-2015
390,7/15/2015 22:05,-8.925,38.874,-1,144433-2015
391,7/16/2015 22:28,-9.645,34.547,-1,144433-2015
392,7/16/2015 23:30,-9.88,34.045,-1,144433-2015
393,7/17/2015 2:22,-10.82,31.527,-1,144433-2015
394,7/17/2015 4:02,-10.929,30.076,-1,144433-2015
395,7/17/2015 4:51,-11.493,29.499,-1,144433-2015
396,7/17/2015 5:21,-11.554,29.124,-1,144433-2015
397,7/18/2015 6:03,-15.908,16.503,-1,144433-2015
398,7/18/2015 6:21,-15.895,16.413,-1,144433-2015
399,7/18/2015 6:46,-15.894,16.415,-1,144433-2015
400,7/18/2015 7:41,-15.919,16.423,-1,144433-2015
401,7/18/2015 10:31,-15.922,16.425,-1,144433-2015
402,7/18/2015 11:30,-15.925,16.425,-1,144433-2015
403,7/19/2015 14:56,-15.927,16.426,-1,144433-2015
404,7/19/2015 16:39,-15.933,16.422,-1,144433-2015
405,7/19/2015 17:23,-15.924,16.43,-1,144433-2015
406,7/19/2015 17:24,-15.924,16.427,-1,144433-2015
407,7/19/2015 19:05,-15.925,16.426,-1,144433-2015
408,7/19/2015 19:09,-15.925,16.427,-1,144433-2015
409,7/19/2015 19:34,-15.959,16.392,-1,144433-2015
410,7/20/2015 21:56,-15.965,16.396,-1,144433-2015
411,7/20/2015 22:43,-15.964,16.396,-1,144433-2015
412,7/21/2015 3:19,-15.967,16.396,-1,144433-2015
413,7/22/2015 5:41,-15.964,16.397,-1,144433-2015
414,7/22/2015 5:43,-15.964,16.396,-1,144433-2015
415,7/22/2015 6:41,-15.956,16.413,-1,144433-2015
416,7/22/2015 7:15,-15.933,16.409,-1,144433-2015
417,7/22/2015 7:16,-15.95,16.407,-1,144433-2015
418,7/22/2015 9:13,-15.91,16.413,-1,144433-2015
419,7/22/2015 10:49,-15.935,16.412,-1,144433-2015
420,7/23/2015 14:17,-15.942,16.418,-1,144433-2015
421,7/23/2015 15:57,-15.934,16.411,-1,144433-2015
422,7/23/2015 18:23,-15.949,16.412,-1,144433-2015
423,7/23/2015 19:08,-15.946,16.412,-1,144433-2015
424,7/24/2015 21:19,-15.963,16.395,-1,144433-2015
425,7/24/2015 22:15,-15.965,16.396,-1,144433-2015
426,7/24/2015 23:01,-15.962,16.398,-1,144433-2015
427,7/25/2015 2:39,-15.965,16.397,-1,144433-2015
428,7/25/2015 4:18,-15.964,16.395,-1,144433-2015
429,7/26/2015 6:34,-15.966,16.394,-1,144433-2015
430,7/26/2015 6:42,-15.964,16.397,-1,144433-2015
431,7/26/2015 6:48,-15.967,16.412,-1,144433-2015
432,7/26/2015 9:31,-15.978,16.373,-1,144433-2015
433,7/26/2015 10:22,-15.964,16.393,-1,144433-2015
434,7/26/2015 11:05,-15.972,16.403,-1,144433-2015
435,7/27/2015 15:12,-15.955,16.395,-1,144433-2015
436,7/27/2015 17:30,-15.946,16.414,-1,144433-2015
437,7/27/2015 17:33,-15.947,16.415,-1,144433-2015
438,7/27/2015 18:40,-15.962,16.406,-1,144433-2015
439,7/27/2015 19:06,-15.95,16.412,-1,144433-2015
440,7/27/2015 19:18,-15.952,16.407,-1,144433-2015
441,7/27/2015 20:25,-15.962,16.398,-1,144433-2015
442,7/28/2015 21:37,-16.194,16.409,-1,144433-2015
443,7/28/2015 22:31,-16.192,16.41,-1,144433-2015
444,7/28/2015 23:18,-16.194,16.41,-1,144433-2015
445,7/29/2015 3:31,-16.192,16.41,-1,144433-2015
446,7/29/2015 5:28,-16.194,16.409,-1,144433-2015
447,7/30/2015 5:50,-16.197,16.406,-1,144433-2015
448,7/30/2015 6:25,-16.198,16.405,-1,144433-2015
449,7/30/2015 6:39,-16.198,16.405,-1,144433-2015
450,7/30/2015 7:24,-16.247,16.456,-1,144433-2015
451,7/30/2015 8:06,-16.236,16.439,-1,144433-2015
452,7/30/2015 9:46,-16.252,16.452,-1,144433-2015
453,7/30/2015 10:41,-16.2,16.486,-1,144433-2015
454,7/30/2015 11:27,-16.175,16.482,-1,144433-2015
455,7/31/2015 14:28,-16.159,16.513,-1,144433-2015
456,7/31/2015 16:03,-16.162,16.512,-1,144433-2015
457,7/31/2015 16:50,-16.159,16.511,-1,144433-2015
458,7/31/2015 17:23,-16.182,16.483,-1,144433-2015
459,7/31/2015 18:18,-16.18,16.481,-1,144433-2015
460,7/31/2015 18:30,-16.178,16.481,-1,144433-2015
461,7/31/2015 19:03,-16.177,16.481,-1,144433-2015
462,7/31/2015 19:56,-16.181,16.471,-1,144433-2015
463,8/1/2015 22:48,-16.182,16.472,-1,144433-2015
