*,date_time,longitude,latitude,b,id
192,6/15/2015 13:20,5.705,52.869,2,144440-2015
193,6/15/2015 14:07,5.704,52.878,2,144440-2015
194,6/16/2015 14:37,5.377,52.873,2,144440-2015
195,6/16/2015 15:31,5.385,52.872,-1,144440-2015
196,6/16/2015 16:11,5.386,52.871,-1,144440-2015
197,6/16/2015 17:13,5.385,52.868,2,144440-2015
198,6/16/2015 17:52,5.372,52.874,2,144440-2015
199,6/16/2015 19:35,5.379,52.874,-1,144440-2015
200,6/16/2015 20:25,5.391,52.873,-1,144440-2015
201,6/16/2015 21:12,5.39,52.871,-1,144440-2015
202,6/18/2015 2:40,5.413,52.915,-1,144440-2015
203,6/18/2015 4:19,5.388,52.881,-1,144440-2015
204,6/18/2015 5:16,5.387,52.883,2,144440-2015
205,6/18/2015 5:36,5.387,52.883,2,144440-2015
206,6/19/2015 6:46,5.394,52.87,-1,144440-2015
207,6/19/2015 6:51,5.381,52.877,-1,144440-2015
208,6/19/2015 8:45,5.373,52.874,2,144440-2015
209,6/19/2015 10:25,5.385,52.876,-1,144440-2015
210,6/19/2015 12:07,5.391,52.874,-1,144440-2015
211,6/19/2015 12:18,5.365,52.877,2,144440-2015
212,6/20/2015 14:47,5.389,52.879,-1,144440-2015
213,6/20/2015 16:13,5.381,52.876,-1,144440-2015
214,6/20/2015 16:26,5.392,52.877,-1,144440-2015
215,6/20/2015 17:52,5.396,52.872,-1,144440-2015
216,6/20/2015 17:59,5.383,52.878,-1,144440-2015
217,6/20/2015 19:38,5.203,52.913,2,144440-2015
218,6/20/2015 19:54,5.451,52.93,-1,144440-2015
219,6/20/2015 20:48,5.441,52.931,-1,144440-2015
220,6/20/2015 21:35,5.441,52.931,-1,144440-2015
221,6/22/2015 1:56,5.403,52.987,-1,144440-2015
222,6/22/2015 3:14,5.385,52.988,2,144440-2015
223,6/22/2015 3:36,5.436,52.981,-1,144440-2015
224,6/22/2015 4:33,5.417,52.979,-1,144440-2015
225,6/22/2015 4:51,5.438,52.993,-1,144440-2015
226,6/22/2015 5:15,5.431,52.994,-1,144440-2015
227,6/22/2015 5:38,5.422,52.991,-1,144440-2015
228,6/23/2015 6:01,5.454,52.995,-1,144440-2015
229,6/23/2015 6:02,5.451,52.994,-1,144440-2015
230,6/23/2015 6:53,5.452,52.994,-1,144440-2015
231,6/23/2015 9:03,5.448,52.995,-1,144440-2015
232,6/23/2015 9:56,5.425,53,-1,144440-2015
233,6/23/2015 10:45,5.451,52.994,-1,144440-2015
234,6/23/2015 11:38,5.446,52.997,-1,144440-2015
235,6/23/2015 12:24,5.452,53.001,-1,144440-2015
236,6/23/2015 13:17,5.454,52.994,-1,144440-2015
237,6/24/2015 14:48,5.432,52.983,-1,144440-2015
238,6/24/2015 15:39,5.42,52.982,-1,144440-2015
239,6/24/2015 16:13,5.417,52.981,-1,144440-2015
240,6/24/2015 17:21,5.423,52.986,-1,144440-2015
241,6/24/2015 17:33,5.421,52.982,-1,144440-2015
242,6/24/2015 17:54,5.421,52.985,-1,144440-2015
243,6/24/2015 18:32,5.427,52.981,-1,144440-2015
244,6/24/2015 19:12,5.406,52.983,-1,144440-2015
245,6/24/2015 20:04,5.351,52.982,2,144440-2015
246,6/24/2015 20:51,5.383,52.991,2,144440-2015
247,6/24/2015 21:52,5.401,52.99,-1,144440-2015
248,6/26/2015 2:53,5.394,53,2,144440-2015
249,6/26/2015 3:47,5.432,52.967,-1,144440-2015
250,6/26/2015 4:26,5.422,52.975,-1,144440-2015
251,6/26/2015 4:33,5.423,52.975,-1,144440-2015
252,6/26/2015 5:24,5.422,52.975,-1,144440-2015
253,6/26/2015 5:38,5.419,52.975,-1,144440-2015
254,6/26/2015 6:04,5.427,52.975,-1,144440-2015
255,6/27/2015 6:52,5.415,52.975,-1,144440-2015
256,6/27/2015 6:56,5.42,52.973,-1,144440-2015
257,6/27/2015 7:15,5.42,52.974,-1,144440-2015
258,6/27/2015 9:20,5.417,52.973,-1,144440-2015
259,6/27/2015 10:10,5.414,52.974,-1,144440-2015
260,6/27/2015 11:01,5.421,52.975,-1,144440-2015
261,6/27/2015 12:34,5.419,52.974,-1,144440-2015
262,6/27/2015 12:37,5.419,52.975,-1,144440-2015
263,6/27/2015 14:13,5.405,52.973,2,144440-2015
264,6/28/2015 15:42,-4.664,41.926,-1,144440-2015
265,6/28/2015 16:11,-4.637,41.763,-1,144440-2015
266,6/28/2015 16:27,-5.08,41.636,-1,144440-2015
267,6/28/2015 17:12,-4.967,41.558,-1,144440-2015
268,6/28/2015 17:50,-5.346,41.232,-1,144440-2015
269,6/28/2015 18:19,-5.514,41.074,-1,144440-2015
270,6/28/2015 18:48,-5.473,40.799,-1,144440-2015
271,6/28/2015 19:33,-5.928,40.645,-1,144440-2015
272,6/28/2015 20:19,-6.204,40.136,-1,144440-2015
273,6/28/2015 20:28,-6.219,40.043,-1,144440-2015
274,6/28/2015 21:13,-6.424,39.782,-1,144440-2015
275,6/28/2015 21:57,-7.023,39.475,-1,144440-2015
276,6/29/2015 23:24,-9.031,38.821,-1,144440-2015
277,6/30/2015 2:12,-9.068,38.656,-1,144440-2015
278,6/30/2015 3:52,-8.994,38.734,-1,144440-2015
279,6/30/2015 4:48,-9.017,38.726,-1,144440-2015
280,6/30/2015 5:36,-8.999,38.725,-1,144440-2015
281,6/30/2015 5:45,-9.01,38.725,-1,144440-2015
282,6/30/2015 6:22,-9.002,38.729,-1,144440-2015
283,7/1/2015 6:46,-8.997,38.733,-1,144440-2015
284,7/1/2015 6:57,-9.007,38.73,-1,144440-2015
285,7/1/2015 9:39,-9.005,38.727,-1,144440-2015
286,7/1/2015 10:31,-9.006,38.731,-1,144440-2015
287,7/1/2015 11:21,-8.995,38.72,-1,144440-2015
288,7/1/2015 13:25,-9.012,38.73,-1,144440-2015
289,7/1/2015 15:00,-9.015,38.728,-1,144440-2015
290,7/2/2015 16:13,-8.806,38.531,-1,144440-2015
291,7/2/2015 17:29,-8.798,38.538,-1,144440-2015
292,7/2/2015 17:54,-8.736,38.571,-1,144440-2015
293,7/2/2015 18:24,-8.739,38.573,-1,144440-2015
294,7/2/2015 20:03,-8.746,38.572,-1,144440-2015
295,7/2/2015 21:32,-8.751,38.57,-1,144440-2015
296,7/2/2015 22:18,-8.738,38.573,-1,144440-2015
297,7/4/2015 3:06,-8.785,38.413,-1,144440-2015
298,7/4/2015 5:07,-8.78,38.413,-1,144440-2015
299,7/4/2015 5:39,-8.759,38.409,-1,144440-2015
300,7/4/2015 5:46,-8.757,38.409,-1,144440-2015
301,7/4/2015 6:49,-8.768,38.418,-1,144440-2015
302,7/4/2015 7:19,-8.786,38.396,-1,144440-2015
303,7/4/2015 7:24,-8.792,38.388,-1,144440-2015
304,7/5/2015 9:57,-8.61,38.408,-1,144440-2015
305,7/5/2015 10:52,-8.606,38.403,-1,144440-2015
306,7/5/2015 11:37,-8.62,38.413,-1,144440-2015
307,7/5/2015 14:22,-8.576,38.416,-1,144440-2015
308,7/6/2015 16:14,-8.614,38.388,-1,144440-2015
309,7/6/2015 16:40,-8.578,38.407,-1,144440-2015
310,7/6/2015 17:53,-8.572,38.408,-1,144440-2015
311,7/6/2015 18:24,-8.637,38.352,-1,144440-2015
312,7/6/2015 19:39,-8.539,38.369,-1,144440-2015
313,7/6/2015 20:56,-8.575,38.406,-1,144440-2015
314,7/6/2015 21:52,-8.575,38.407,-1,144440-2015
315,7/6/2015 22:37,-8.576,38.41,-1,144440-2015
316,7/8/2015 2:23,-8.575,38.408,-1,144440-2015
317,7/8/2015 4:04,-8.582,38.412,-1,144440-2015
318,7/8/2015 4:54,-8.573,38.409,-1,144440-2015
319,7/8/2015 5:42,-8.544,38.376,-1,144440-2015
320,7/8/2015 6:24,-8.536,38.371,-1,144440-2015
321,7/8/2015 6:31,-8.539,38.371,-1,144440-2015
322,7/8/2015 7:22,-8.613,38.412,-1,144440-2015
323,7/9/2015 10:14,-8.616,38.407,-1,144440-2015
324,7/9/2015 11:55,-8.608,38.404,-1,144440-2015
325,7/9/2015 13:35,-8.608,38.407,-1,144440-2015
326,7/9/2015 15:20,-8.608,38.404,-1,144440-2015
327,7/9/2015 16:07,-8.61,38.406,-1,144440-2015
328,7/9/2015 16:37,-8.607,38.408,-1,144440-2015
329,7/10/2015 17:35,-8.607,38.406,-1,144440-2015
330,7/10/2015 17:55,-8.607,38.406,-1,144440-2015
331,7/10/2015 19:13,-8.538,38.37,-1,144440-2015
332,7/10/2015 20:49,-8.597,38.395,-1,144440-2015
333,7/10/2015 21:11,-8.556,38.407,-1,144440-2015
334,7/10/2015 22:08,-8.553,38.407,-1,144440-2015
335,7/10/2015 22:53,-8.552,38.404,-1,144440-2015
336,7/12/2015 1:37,-8.554,38.407,-1,144440-2015
337,7/12/2015 3:13,-8.558,38.408,-1,144440-2015
338,7/12/2015 4:08,-8.558,38.402,-1,144440-2015
339,7/12/2015 4:56,-8.541,38.375,-1,144440-2015
340,7/12/2015 5:44,-8.54,38.371,-1,144440-2015
341,7/12/2015 5:49,-8.536,38.369,-1,144440-2015
342,7/12/2015 5:54,-8.541,38.371,-1,144440-2015
343,7/12/2015 7:24,-8.496,38.471,-1,144440-2015
344,7/12/2015 7:25,-8.421,38.523,-1,144440-2015
345,7/12/2015 7:38,-8.369,38.52,-1,144440-2015
346,7/13/2015 8:55,-5.816,37.23,-1,144440-2015
347,7/13/2015 9:48,-6.182,37.105,-1,144440-2015
348,7/13/2015 10:32,-6.263,37.023,-1,144440-2015
349,7/13/2015 14:32,-6.24,37.016,-1,144440-2015
350,7/13/2015 16:13,-6.36,36.951,-1,144440-2015
351,7/13/2015 16:39,-6.239,37.013,-1,144440-2015
352,7/14/2015 17:55,-6.149,37.085,-1,144440-2015
353,7/14/2015 18:32,-6.152,37.085,-1,144440-2015
354,7/14/2015 18:50,-6.188,37.09,-1,144440-2015
355,7/14/2015 21:28,-6.219,37.017,-1,144440-2015
356,7/16/2015 2:33,-6.234,37.014,-1,144440-2015
357,7/16/2015 5:33,-6.151,37.088,-1,144440-2015
358,7/16/2015 5:46,-6.148,37.088,-1,144440-2015
359,7/16/2015 6:39,-6.153,37.093,-1,144440-2015
360,7/16/2015 7:10,-6.155,37.085,-1,144440-2015
361,7/16/2015 7:23,-6.152,37.086,-1,144440-2015
362,7/16/2015 9:28,-6.158,37.087,-1,144440-2015
363,7/17/2015 10:50,-6.162,37.088,-1,144440-2015
364,7/17/2015 13:45,-6.162,37.087,-1,144440-2015
365,7/17/2015 15:28,-6.119,37.088,-1,144440-2015
366,7/17/2015 16:14,-6.156,37.088,-1,144440-2015
367,7/17/2015 16:38,-6.163,37.091,-1,144440-2015
368,7/17/2015 17:59,-6.15,37.088,-1,144440-2015
369,7/17/2015 18:20,-6.152,37.083,-1,144440-2015
370,7/17/2015 18:52,-6.155,37.083,-1,144440-2015
371,7/18/2015 19:36,-6.09,37.249,-1,144440-2015
372,7/18/2015 20:01,-6.236,36.991,-1,144440-2015
373,7/18/2015 21:00,-6.24,36.99,-1,144440-2015
374,7/18/2015 21:45,-6.238,36.991,-1,144440-2015
375,7/19/2015 2:01,-6.237,36.984,-1,144440-2015
376,7/20/2015 5:10,-6.207,36.944,-1,144440-2015
377,7/20/2015 5:41,-6.075,36.971,-1,144440-2015
378,7/20/2015 5:54,-5.97,37.048,-1,144440-2015
379,7/20/2015 6:46,-6.146,37.085,-1,144440-2015
380,7/20/2015 7:27,-6.153,37.085,-1,144440-2015
381,7/20/2015 9:49,-6.152,37.081,-1,144440-2015
382,7/20/2015 10:38,-6.115,37.074,-1,144440-2015
383,7/20/2015 11:28,-6.147,37.078,-1,144440-2015
384,7/21/2015 14:43,-6.337,36.859,-1,144440-2015
385,7/21/2015 16:41,-6.345,36.865,-1,144440-2015
386,7/21/2015 17:04,-6.293,36.895,-1,144440-2015
387,7/21/2015 18:22,-6.335,36.89,-1,144440-2015
388,7/21/2015 18:29,-6.342,36.886,-1,144440-2015
389,7/22/2015 21:21,-6.23,36.962,-1,144440-2015
390,7/22/2015 22:02,-6.241,36.956,-1,144440-2015
391,7/23/2015 2:54,-6.242,36.958,-1,144440-2015
392,7/23/2015 4:32,-6.241,36.96,-1,144440-2015
393,7/24/2015 5:44,-6.187,37.205,-1,144440-2015
394,7/24/2015 6:22,-6.182,37.207,-1,144440-2015
395,7/24/2015 6:50,-6.182,37.208,-1,144440-2015
396,7/24/2015 7:24,-6.184,37.207,-1,144440-2015
397,7/24/2015 10:06,-6.186,37.202,-1,144440-2015
398,7/24/2015 11:01,-6.178,37.2,-1,144440-2015
399,7/24/2015 11:45,-6.183,37.199,-1,144440-2015
400,7/25/2015 15:40,-6.18,37.206,-1,144440-2015
401,7/25/2015 16:24,-6.182,37.205,-1,144440-2015
402,7/25/2015 16:40,-6.188,37.211,-1,144440-2015
403,7/25/2015 18:01,-6.198,37.206,-1,144440-2015
404,7/25/2015 18:04,-6.181,37.208,-1,144440-2015
405,7/25/2015 18:18,-6.18,37.207,-1,144440-2015
406,7/25/2015 19:42,-6.183,37.204,-1,144440-2015
407,7/25/2015 21:00,-6.184,37.204,-1,144440-2015
408,7/27/2015 3:50,-6.185,37.205,-1,144440-2015
409,7/27/2015 6:12,-6.181,37.205,-1,144440-2015
410,7/27/2015 6:12,-6.183,37.203,-1,144440-2015
411,7/27/2015 6:28,-6.176,37.205,-1,144440-2015
412,7/28/2015 10:23,-6.174,37.199,-1,144440-2015
413,7/28/2015 12:03,-6.183,37.206,-1,144440-2015
414,7/28/2015 13:23,-6.184,37.207,-1,144440-2015
415,7/28/2015 15:07,-6.18,37.204,-1,144440-2015
416,7/29/2015 17:19,-6.184,37.205,-1,144440-2015
417,7/29/2015 18:23,-6.179,37.204,-1,144440-2015
418,7/29/2015 19:18,-6.181,37.2,-1,144440-2015
419,7/29/2015 21:19,-6.179,37.205,-1,144440-2015
420,7/31/2015 3:05,-6.273,37.22,-1,144440-2015
421,7/31/2015 5:31,-6.188,37.205,-1,144440-2015
422,7/31/2015 5:55,-6.196,37.155,-1,144440-2015
423,7/31/2015 6:09,-6.194,37.161,-1,144440-2015
424,7/31/2015 7:38,-6.121,37.201,-1,144440-2015
425,7/31/2015 9:21,-6.185,37.198,-1,144440-2015
426,7/31/2015 10:16,-6.179,37.201,-1,144440-2015
427,8/1/2015 14:20,-6.142,37.204,-1,144440-2015
428,8/1/2015 16:37,-6.185,37.21,-1,144440-2015
429,8/1/2015 17:10,-6.182,37.207,-1,144440-2015
430,8/1/2015 18:43,-6.178,37.209,-1,144440-2015
431,8/1/2015 19:22,-6.184,37.199,-1,144440-2015
432,8/2/2015 20:54,-6.175,37.208,-1,144440-2015
433,8/2/2015 21:35,-6.176,37.205,-1,144440-2015
434,8/3/2015 2:32,-6.178,37.204,-1,144440-2015
435,8/3/2015 4:11,-6.176,37.205,-1,144440-2015
436,8/4/2015 5:36,-6.21,37.12,-1,144440-2015
437,8/4/2015 6:12,-6.19,37.166,-1,144440-2015
438,8/4/2015 6:21,-6.181,37.155,-1,144440-2015
439,8/4/2015 7:14,-6.185,37.157,-1,144440-2015
440,8/4/2015 9:37,-6.185,37.204,-1,144440-2015
441,8/4/2015 11:18,-6.175,37.194,-1,144440-2015
442,8/4/2015 13:44,-6.186,37.203,-1,144440-2015
443,8/5/2015 15:17,-6.181,37.201,-1,144440-2015
444,8/5/2015 17:09,-6.185,37.201,-1,144440-2015
445,8/5/2015 17:40,-6.178,37.174,-1,144440-2015
446,8/5/2015 18:49,-6.171,37.162,-1,144440-2015
447,8/5/2015 18:58,-6.181,37.182,-1,144440-2015
448,8/5/2015 19:21,-6.185,37.178,-1,144440-2015
449,8/5/2015 20:36,-6.177,37.208,-1,144440-2015
450,8/5/2015 21:31,-6.173,37.205,-1,144440-2015
451,8/5/2015 22:15,-6.18,37.205,-1,144440-2015
452,8/7/2015 3:27,-6.179,37.204,-1,144440-2015
453,8/7/2015 5:37,-6.084,37.217,-1,144440-2015
454,8/7/2015 5:50,-6.188,37.163,-1,144440-2015
455,8/7/2015 6:38,-6.182,37.161,-1,144440-2015
456,8/8/2015 9:53,-6.187,37.16,-1,144440-2015
457,8/8/2015 10:51,-6.179,37.154,-1,144440-2015
458,8/8/2015 11:36,-6.187,37.202,-1,144440-2015
459,8/8/2015 12:58,-6.182,37.22,-1,144440-2015
460,8/8/2015 14:42,-6.182,37.2,-1,144440-2015
461,8/8/2015 17:03,-6.188,37.197,-1,144440-2015
