*,date_time,longitude,latitude,b,id
85,6/6/2015 20:36,5.445,52.924,-1,144443-2015
86,6/6/2015 21:24,5.441,52.925,-1,144443-2015
87,6/8/2015 2:50,5.455,52.921,-1,144443-2015
88,6/8/2015 3:50,5.442,52.924,-1,144443-2015
89,6/8/2015 3:51,5.436,52.925,-1,144443-2015
90,6/8/2015 4:31,5.438,52.919,-1,144443-2015
91,6/8/2015 4:45,5.437,52.919,-1,144443-2015
92,6/8/2015 5:30,5.448,52.928,-1,144443-2015
93,6/8/2015 5:30,5.444,52.925,-1,144443-2015
94,6/8/2015 6:25,5.441,52.922,-1,144443-2015
95,6/8/2015 7:07,5.42,52.912,-1,144443-2015
96,6/8/2015 7:12,5.441,52.935,-1,144443-2015
97,6/8/2015 7:35,5.439,52.933,-1,144443-2015
98,6/8/2015 8:06,5.395,52.989,2,144443-2015
99,6/8/2015 8:51,5.437,52.974,-1,144443-2015
100,6/8/2015 9:12,5.434,52.927,-1,144443-2015
101,6/8/2015 10:04,5.463,52.923,-1,144443-2015
102,6/9/2015 10:32,5.478,52.91,2,144443-2015
103,6/9/2015 10:51,5.484,52.909,2,144443-2015
104,6/9/2015 12:11,5.468,52.903,2,144443-2015
105,6/9/2015 12:33,5.481,52.91,2,144443-2015
106,6/9/2015 14:15,5.479,52.909,2,144443-2015
107,6/9/2015 15:12,5.478,52.91,2,144443-2015
108,6/9/2015 15:47,5.474,52.908,2,144443-2015
109,6/9/2015 16:52,5.476,52.906,2,144443-2015
110,6/9/2015 17:26,5.47,52.911,2,144443-2015
111,6/10/2015 18:14,5.478,52.909,2,144443-2015
112,6/10/2015 19:18,5.475,52.909,2,144443-2015
113,6/10/2015 19:52,5.477,52.907,2,144443-2015
114,6/10/2015 19:56,5.474,52.909,2,144443-2015
115,6/10/2015 20:51,5.441,52.932,-1,144443-2015
116,6/10/2015 21:37,5.433,52.935,-1,144443-2015
117,6/11/2015 2:18,5.42,52.937,-1,144443-2015
118,6/12/2015 3:29,5.499,52.948,-1,144443-2015
119,6/12/2015 3:44,5.477,52.937,-1,144443-2015
120,6/12/2015 4:43,5.461,52.949,-1,144443-2015
121,6/12/2015 4:47,5.503,52.952,-1,144443-2015
122,6/12/2015 5:04,5.567,52.918,2,144443-2015
123,6/12/2015 5:30,5.566,52.917,2,144443-2015
124,6/12/2015 6:25,5.479,52.909,2,144443-2015
125,6/12/2015 6:26,5.476,52.909,2,144443-2015
126,6/12/2015 7:49,5.445,52.909,-1,144443-2015
127,6/12/2015 8:43,5.442,52.905,-1,144443-2015
128,6/12/2015 9:32,5.466,52.908,2,144443-2015
129,6/12/2015 10:24,5.476,52.903,2,144443-2015
130,6/13/2015 10:51,5.48,52.921,2,144443-2015
131,6/13/2015 11:46,5.475,52.922,-1,144443-2015
132,6/13/2015 11:47,5.473,52.924,-1,144443-2015
133,6/13/2015 12:31,5.474,52.923,-1,144443-2015
134,6/13/2015 13:31,5.473,52.923,-1,144443-2015
135,6/13/2015 14:25,5.476,52.918,2,144443-2015
136,6/13/2015 15:48,5.472,52.922,-1,144443-2015
137,6/13/2015 16:05,5.475,52.922,-1,144443-2015
138,6/13/2015 17:24,5.471,52.923,-1,144443-2015
139,6/13/2015 17:27,5.467,52.918,-1,144443-2015
140,6/13/2015 17:48,5.474,52.922,-1,144443-2015
141,6/13/2015 18:17,5.468,52.924,-1,144443-2015
142,6/14/2015 18:39,5.447,52.928,-1,144443-2015
143,6/14/2015 19:26,5.44,52.937,-1,144443-2015
144,6/14/2015 19:28,5.441,52.935,-1,144443-2015
145,6/14/2015 20:13,5.433,52.93,-1,144443-2015
146,6/14/2015 21:08,5.429,52.931,-1,144443-2015
147,6/15/2015 1:32,5.439,52.932,-1,144443-2015
148,6/16/2015 3:01,5.419,52.998,2,144443-2015
149,6/16/2015 3:02,5.419,52.998,2,144443-2015
150,6/16/2015 4:38,5.469,52.987,-1,144443-2015
151,6/16/2015 4:41,5.472,52.988,-1,144443-2015
152,6/16/2015 4:47,5.456,52.981,-1,144443-2015
153,6/16/2015 5:37,5.472,52.986,-1,144443-2015
154,6/16/2015 6:19,5.461,52.985,-1,144443-2015
155,6/16/2015 6:24,5.467,52.987,-1,144443-2015
156,6/16/2015 8:07,5.457,52.984,-1,144443-2015
157,6/16/2015 9:49,5.454,52.99,-1,144443-2015
158,6/17/2015 10:20,5.477,52.989,-1,144443-2015
159,6/17/2015 11:07,5.475,52.993,-1,144443-2015
160,6/17/2015 11:09,5.471,52.989,-1,144443-2015
161,6/17/2015 11:59,5.468,52.991,-1,144443-2015
162,6/17/2015 12:42,5.464,52.987,-1,144443-2015
163,6/17/2015 12:45,5.464,52.987,-1,144443-2015
164,6/17/2015 14:23,5.466,52.987,-1,144443-2015
165,6/17/2015 15:18,5.465,52.986,-1,144443-2015
166,6/17/2015 15:46,5.464,52.986,-1,144443-2015
167,6/17/2015 17:00,5.466,52.987,-1,144443-2015
168,6/17/2015 17:29,5.469,52.987,-1,144443-2015
169,6/18/2015 19:00,5.58,52.995,2,144443-2015
170,6/18/2015 19:49,5.57,53.003,2,144443-2015
171,6/18/2015 20:35,5.569,53.003,2,144443-2015
172,6/20/2015 2:16,5.568,53.004,2,144443-2015
173,6/20/2015 3:55,5.466,52.986,-1,144443-2015
174,6/20/2015 4:13,5.469,52.988,-1,144443-2015
175,6/20/2015 4:48,5.464,52.988,-1,144443-2015
176,6/20/2015 4:55,5.471,52.987,-1,144443-2015
177,6/20/2015 5:52,5.466,52.986,-1,144443-2015
178,6/20/2015 6:27,5.468,52.989,-1,144443-2015
179,6/20/2015 6:34,5.466,52.976,-1,144443-2015
180,6/20/2015 8:04,5.463,52.989,-1,144443-2015
181,6/20/2015 9:16,5.46,52.985,-1,144443-2015
182,6/21/2015 9:45,5.463,52.987,-1,144443-2015
183,6/21/2015 10:34,5.461,52.988,-1,144443-2015
184,6/21/2015 11:19,5.45,53.033,2,144443-2015
185,6/21/2015 11:57,5.469,52.994,-1,144443-2015
186,6/21/2015 12:35,5.475,52.987,-1,144443-2015
187,6/21/2015 13:37,5.424,52.981,-1,144443-2015
188,6/21/2015 15:23,5.429,52.978,-1,144443-2015
189,6/21/2015 15:50,5.462,52.994,-1,144443-2015
190,6/21/2015 16:14,5.467,52.996,-1,144443-2015
191,6/21/2015 17:28,5.532,53.047,2,144443-2015
192,6/21/2015 17:28,5.533,53.053,2,144443-2015
193,6/22/2015 17:46,5.549,53.055,2,144443-2015
194,6/22/2015 18:25,5.75,52.956,2,144443-2015
195,6/22/2015 18:35,5.606,52.996,2,144443-2015
196,6/22/2015 19:11,5.565,52.998,2,144443-2015
197,6/22/2015 20:04,5.583,53.003,2,144443-2015
198,6/22/2015 20:13,5.552,52.995,2,144443-2015
199,6/22/2015 20:53,5.575,53.003,2,144443-2015
200,6/24/2015 1:33,4.688,52.656,5,144443-2015
201,6/24/2015 3:13,4.956,52.383,5,144443-2015
202,6/24/2015 3:48,5.006,52.378,5,144443-2015
203,6/24/2015 4:50,5.038,52.436,5,144443-2015
204,6/24/2015 4:56,5.04,52.437,5,144443-2015
205,6/24/2015 5:27,5.043,52.443,5,144443-2015
206,6/24/2015 5:48,5.042,52.442,5,144443-2015
207,6/24/2015 6:28,5.043,52.445,5,144443-2015
208,6/24/2015 7:08,5.053,52.442,5,144443-2015
209,6/24/2015 7:25,5.045,52.44,5,144443-2015
210,6/24/2015 8:05,5.011,52.533,5,144443-2015
211,6/25/2015 10:03,-0.493,45.796,-1,144443-2015
212,6/25/2015 10:59,-0.984,45.811,-1,144443-2015
213,6/25/2015 11:45,-0.991,45.817,-1,144443-2015
214,6/25/2015 14:34,-1.013,45.826,-1,144443-2015
215,6/25/2015 15:28,-1.017,45.832,-1,144443-2015
216,6/25/2015 15:49,-1.016,45.832,-1,144443-2015
217,6/25/2015 17:07,-1.015,45.828,-1,144443-2015
218,6/26/2015 18:12,-0.999,45.828,-1,144443-2015
219,6/26/2015 18:39,-1.201,45.782,-1,144443-2015
220,6/26/2015 18:42,-0.996,45.825,-1,144443-2015
221,6/26/2015 18:44,-1.108,45.764,-1,144443-2015
222,6/26/2015 19:29,-1.003,45.765,-1,144443-2015
223,6/26/2015 19:52,-1.034,45.833,-1,144443-2015
224,6/26/2015 20:19,-1.026,45.82,-1,144443-2015
225,6/26/2015 21:03,-1.015,45.822,-1,144443-2015
226,6/26/2015 22:50,-1.023,45.823,-1,144443-2015
227,6/28/2015 2:29,-1.034,45.817,-1,144443-2015
228,6/28/2015 4:11,-1.03,45.821,-1,144443-2015
229,6/28/2015 4:59,-1.034,45.818,-1,144443-2015
230,6/28/2015 5:01,-1.033,45.818,-1,144443-2015
231,6/28/2015 6:29,-1.105,45.832,-1,144443-2015
232,6/28/2015 6:41,-1.099,45.848,-1,144443-2015
233,6/28/2015 6:44,-1.098,45.849,-1,144443-2015
234,6/28/2015 9:01,-1.092,45.818,-1,144443-2015
235,6/29/2015 10:18,-0.999,45.735,-1,144443-2015
236,6/29/2015 12:02,-0.986,45.737,-1,144443-2015
237,6/29/2015 13:46,-0.999,45.733,-1,144443-2015
238,6/29/2015 14:41,-0.994,45.733,-1,144443-2015
239,6/29/2015 15:49,-1.002,45.739,-1,144443-2015
240,6/29/2015 16:20,-1.002,45.731,-1,144443-2015
241,6/29/2015 16:39,-1.002,45.732,-1,144443-2015
242,6/29/2015 17:28,-0.966,45.802,-1,144443-2015
243,6/30/2015 18:44,-0.987,45.786,-1,144443-2015
244,6/30/2015 19:27,-0.968,45.807,-1,144443-2015
245,6/30/2015 20:35,-0.972,45.807,-1,144443-2015
246,6/30/2015 21:22,-0.971,45.808,-1,144443-2015
247,6/30/2015 22:16,-0.968,45.815,-1,144443-2015
248,7/1/2015 1:58,-0.974,45.808,-1,144443-2015
249,7/2/2015 3:24,-1.032,45.82,-1,144443-2015
250,7/2/2015 4:21,-1.032,45.818,-1,144443-2015
251,7/2/2015 4:34,-1.022,45.822,-1,144443-2015
252,7/2/2015 4:52,-1.021,45.822,-1,144443-2015
253,7/2/2015 5:07,-1.019,45.826,-1,144443-2015
254,7/2/2015 5:56,-0.969,45.808,-1,144443-2015
255,7/2/2015 6:15,-0.966,45.808,-1,144443-2015
256,7/2/2015 6:31,-0.966,45.808,-1,144443-2015
257,7/2/2015 8:30,-0.946,45.808,-1,144443-2015
258,7/2/2015 9:15,-0.984,45.806,-1,144443-2015
259,7/2/2015 10:11,-0.988,45.806,-1,144443-2015
260,7/3/2015 10:40,-0.974,45.804,-1,144443-2015
261,7/3/2015 11:31,-0.976,45.801,-1,144443-2015
262,7/3/2015 12:19,-0.993,45.797,-1,144443-2015
263,7/3/2015 13:03,-0.988,45.801,-1,144443-2015
264,7/3/2015 14:45,-0.988,45.807,-1,144443-2015
265,7/3/2015 15:36,-0.993,45.806,-1,144443-2015
266,7/3/2015 15:49,-0.99,45.81,-1,144443-2015
267,7/3/2015 17:17,-0.966,45.807,-1,144443-2015
268,7/3/2015 17:30,-0.978,45.805,-1,144443-2015
269,7/3/2015 17:53,-0.964,45.804,-1,144443-2015
270,7/4/2015 20:01,-0.97,45.808,-1,144443-2015
271,7/4/2015 20:38,-0.97,45.807,-1,144443-2015
272,7/4/2015 20:53,-0.977,45.806,-1,144443-2015
273,7/4/2015 21:39,-1.236,45.36,-1,144443-2015
274,7/4/2015 23:21,-1.43,44.125,-1,144443-2015
275,7/5/2015 1:14,-1.286,43.106,-1,144443-2015
276,7/5/2015 2:55,-1.327,42.332,-1,144443-2015
277,7/6/2015 4:55,-0.298,39.285,-1,144443-2015
278,7/6/2015 5:16,-0.317,39.235,-1,144443-2015
279,7/6/2015 5:47,-0.305,39.232,-1,144443-2015
280,7/6/2015 6:33,-0.291,39.229,-1,144443-2015
281,7/6/2015 6:55,-0.296,39.234,-1,144443-2015
282,7/6/2015 7:57,-0.269,39.177,-1,144443-2015
283,7/6/2015 8:11,-0.41,39.363,-1,144443-2015
284,7/6/2015 9:38,-0.372,39.289,-1,144443-2015
285,7/6/2015 10:35,-0.355,39.243,-1,144443-2015
286,7/6/2015 11:19,-0.296,39.228,-1,144443-2015
287,7/7/2015 13:59,-0.351,39.3,-1,144443-2015
288,7/7/2015 15:47,-0.359,39.294,-1,144443-2015
289,7/7/2015 16:29,-0.353,39.289,-1,144443-2015
290,7/7/2015 17:28,-0.365,39.274,-1,144443-2015
291,7/7/2015 17:30,-0.361,39.277,-1,144443-2015
292,7/7/2015 18:11,-0.381,39.366,-1,144443-2015
293,7/7/2015 19:07,-0.36,39.277,-1,144443-2015
294,7/8/2015 21:08,-0.346,39.275,-1,144443-2015
295,7/8/2015 21:53,-0.34,39.277,-1,144443-2015
296,7/9/2015 2:09,-0.342,39.274,-1,144443-2015
297,7/9/2015 3:52,-0.341,39.274,-1,144443-2015
298,7/9/2015 4:39,-0.34,39.274,-1,144443-2015
299,7/10/2015 5:20,-0.355,39.309,-1,144443-2015
300,7/10/2015 6:05,-0.353,39.308,-1,144443-2015
301,7/10/2015 6:33,-0.358,39.308,-1,144443-2015
302,7/10/2015 9:54,-0.362,39.31,-1,144443-2015
303,7/10/2015 10:50,-0.343,39.277,-1,144443-2015
304,7/10/2015 11:32,-0.348,39.279,-1,144443-2015
305,7/10/2015 13:18,-0.32,39.371,-1,144443-2015
306,7/11/2015 14:56,-0.376,39.328,-1,144443-2015
307,7/11/2015 15:43,-0.362,39.309,-1,144443-2015
308,7/11/2015 15:46,-0.361,39.307,-1,144443-2015
309,7/11/2015 17:25,-0.351,39.309,-1,144443-2015
310,7/11/2015 17:29,-0.352,39.309,-1,144443-2015
311,7/11/2015 18:43,-0.349,39.308,-1,144443-2015
312,7/11/2015 20:20,-0.353,39.309,-1,144443-2015
313,7/11/2015 20:50,-0.356,39.308,-1,144443-2015
314,7/11/2015 21:46,-0.347,39.308,-1,144443-2015
315,7/13/2015 3:06,-0.355,39.309,-1,144443-2015
316,7/13/2015 5:21,-0.349,39.306,-1,144443-2015
317,7/13/2015 5:27,-0.352,39.309,-1,144443-2015
318,7/13/2015 5:32,-0.351,39.309,-1,144443-2015
319,7/14/2015 9:24,-0.304,39.285,-1,144443-2015
320,7/14/2015 10:10,-0.335,39.363,-1,144443-2015
321,7/14/2015 11:52,-0.322,39.385,-1,144443-2015
322,7/14/2015 12:41,-0.32,39.389,-1,144443-2015
323,7/14/2015 14:22,-0.341,39.362,-1,144443-2015
324,7/15/2015 15:52,-6.327,36.881,-1,144443-2015
325,7/15/2015 16:36,-6.341,36.889,-1,144443-2015
326,7/15/2015 17:22,-6.041,36.97,-1,144443-2015
327,7/15/2015 18:13,-6.247,36.972,-1,144443-2015
328,7/15/2015 18:17,-6.249,36.998,-1,144443-2015
329,7/15/2015 19:09,-6.256,37.033,-1,144443-2015
330,7/15/2015 19:56,-6.227,36.997,-1,144443-2015
331,7/15/2015 21:11,-6.235,37.005,-1,144443-2015
332,7/15/2015 22:04,-6.236,37.002,-1,144443-2015
333,7/17/2015 2:22,-6.098,37.211,-1,144443-2015
334,7/17/2015 3:59,-6.095,37.21,-1,144443-2015
335,7/17/2015 4:52,-6.092,37.212,-1,144443-2015
336,7/17/2015 5:00,-6.106,37.2,-1,144443-2015
337,7/17/2015 5:21,-6.097,37.209,-1,144443-2015
338,7/17/2015 6:27,-6.095,37.21,-1,144443-2015
339,7/17/2015 6:41,-6.096,37.21,-1,144443-2015
340,7/17/2015 6:59,-6.178,37.207,-1,144443-2015
341,7/18/2015 10:29,-6.18,37.206,-1,144443-2015
342,7/18/2015 12:12,-6.189,37.199,-1,144443-2015
343,7/18/2015 13:31,-6.183,37.207,-1,144443-2015
344,7/18/2015 15:18,-6.181,37.205,-1,144443-2015
345,7/18/2015 16:13,-6.182,37.204,-1,144443-2015
346,7/19/2015 17:29,-6.093,37.21,-1,144443-2015
347,7/19/2015 17:36,-6.096,37.211,-1,144443-2015
348,7/19/2015 17:51,-6.098,37.211,-1,144443-2015
349,7/19/2015 19:09,-6.1,37.211,-1,144443-2015
350,7/19/2015 19:31,-6.095,37.209,-1,144443-2015
351,7/19/2015 19:47,-6.097,37.211,-1,144443-2015
352,7/19/2015 21:26,-6.085,37.211,-1,144443-2015
353,7/19/2015 23:09,-6.083,37.224,-1,144443-2015
354,7/21/2015 3:17,-6.094,37.21,-1,144443-2015
355,7/21/2015 5:21,-6.173,37.197,-1,144443-2015
356,7/21/2015 5:44,-6.185,37.206,-1,144443-2015
357,7/21/2015 6:16,-6.182,37.209,-1,144443-2015
358,7/21/2015 7:00,-6.182,37.208,-1,144443-2015
359,7/21/2015 7:22,-6.184,37.205,-1,144443-2015
360,7/21/2015 9:27,-6.19,37.207,-1,144443-2015
361,7/22/2015 10:45,-6.18,37.207,-1,144443-2015
362,7/22/2015 12:48,-6.179,37.211,-1,144443-2015
363,7/22/2015 14:31,-6.183,37.207,-1,144443-2015
364,7/22/2015 16:13,-6.186,37.199,-1,144443-2015
365,7/22/2015 16:59,-6.113,37.218,-1,144443-2015
366,7/22/2015 17:55,-6.096,37.212,-1,144443-2015
367,7/22/2015 17:58,-6.097,37.21,-1,144443-2015
368,7/23/2015 19:05,-6.097,37.209,-1,144443-2015
369,7/23/2015 20:08,-6.1,37.21,-1,144443-2015
370,7/23/2015 20:57,-6.102,37.212,-1,144443-2015
371,7/23/2015 21:41,-6.097,37.21,-1,144443-2015
372,7/23/2015 23:27,-6.072,37.211,-1,144443-2015
373,7/24/2015 2:43,-6.097,37.21,-1,144443-2015
374,7/25/2015 4:11,-6.096,37.209,-1,144443-2015
375,7/25/2015 5:23,-6.101,37.208,-1,144443-2015
376,7/25/2015 5:45,-6.101,37.208,-1,144443-2015
377,7/25/2015 6:36,-6.098,37.209,-1,144443-2015
378,7/25/2015 7:02,-6.098,37.207,-1,144443-2015
379,7/25/2015 7:29,-6.077,37.211,-1,144443-2015
380,7/25/2015 9:45,-6.182,37.206,-1,144443-2015
381,7/25/2015 10:40,-6.184,37.207,-1,144443-2015
382,7/26/2015 13:47,-6.182,37.207,-1,144443-2015
383,7/26/2015 15:28,-6.174,37.209,-1,144443-2015
384,7/26/2015 16:13,-6.183,37.204,-1,144443-2015
385,7/26/2015 17:51,-6.281,37.109,-1,144443-2015
386,7/26/2015 17:55,-6.285,37.076,-1,144443-2015
387,7/26/2015 19:10,-6.236,36.94,-1,144443-2015
388,7/27/2015 20:18,-6.104,36.168,-1,144443-2015
389,7/27/2015 20:21,-6.09,36.15,-1,144443-2015
390,7/27/2015 21:11,-5.973,35.528,-1,144443-2015
391,7/27/2015 22:03,-6.353,35.033,-1,144443-2015
392,7/27/2015 23:43,-6.78,33.999,-1,144443-2015
393,7/28/2015 1:59,-7.379,32.875,-1,144443-2015
394,7/28/2015 3:39,-7.602,32.003,-1,144443-2015
395,7/29/2015 5:13,-15.234,19.189,-1,144443-2015
396,7/29/2015 5:31,-15.777,19.195,-1,144443-2015
397,7/29/2015 5:56,-16.112,18.773,-1,144443-2015
398,7/29/2015 7:40,-15.985,17.165,-1,144443-2015
399,7/29/2015 8:39,-16.399,16.26,-1,144443-2015
400,7/29/2015 10:05,-16.167,16.313,-1,144443-2015
401,7/29/2015 11:47,-16.022,16.275,-1,144443-2015
402,7/30/2015 14:37,-16.585,13.993,-1,144443-2015
403,7/30/2015 16:19,-16.591,13.999,-1,144443-2015
404,7/30/2015 17:52,-16.591,13.995,-1,144443-2015
405,7/30/2015 18:42,-16.59,13.992,-1,144443-2015
406,7/30/2015 18:54,-16.587,13.991,-1,144443-2015
407,7/31/2015 22:15,-16.583,13.996,-1,144443-2015
408,8/1/2015 2:57,-16.579,14.005,-1,144443-2015
409,8/2/2015 5:14,-16.74,13.994,-1,144443-2015
410,8/2/2015 5:29,-16.738,13.994,-1,144443-2015
411,8/2/2015 6:30,-16.743,13.995,-1,144443-2015
412,8/2/2015 6:55,-16.743,14.001,-1,144443-2015
413,8/2/2015 7:07,-16.744,14.002,-1,144443-2015
414,8/2/2015 8:11,-16.744,13.997,-1,144443-2015
415,8/2/2015 10:22,-16.743,13.997,-1,144443-2015
416,8/2/2015 11:18,-16.746,13.996,-1,144443-2015
417,8/3/2015 15:30,-16.731,14.002,-1,144443-2015
418,8/3/2015 17:51,-16.734,14.002,-1,144443-2015
419,8/3/2015 17:52,-16.737,14,-1,144443-2015
420,8/3/2015 18:29,-16.733,14.006,-1,144443-2015
421,8/3/2015 19:31,-16.729,14.002,-1,144443-2015
422,8/3/2015 20:08,-16.737,13.992,-1,144443-2015
423,8/3/2015 21:13,-16.739,14,-1,144443-2015
424,8/4/2015 22:31,-16.741,13.996,-1,144443-2015
425,8/5/2015 2:13,-16.727,13.989,-1,144443-2015
426,8/5/2015 3:52,-16.739,13.997,-1,144443-2015
427,8/5/2015 5:51,-16.742,13.996,-1,144443-2015
428,8/6/2015 7:08,-16.572,13.989,-1,144443-2015
429,8/6/2015 7:44,-16.564,14.005,-1,144443-2015
430,8/6/2015 7:46,-16.572,13.985,-1,144443-2015
431,8/6/2015 10:42,-16.569,13.987,-1,144443-2015
432,8/7/2015 16:28,-16.558,14.018,-1,144443-2015
433,8/7/2015 17:07,-16.568,13.993,-1,144443-2015
434,8/7/2015 17:51,-16.569,13.988,-1,144443-2015
435,8/7/2015 18:49,-16.57,13.991,-1,144443-2015
436,8/7/2015 19:34,-16.569,13.99,-1,144443-2015
437,8/7/2015 19:37,-16.586,13.991,-1,144443-2015
438,8/7/2015 21:27,-16.575,14.004,-1,144443-2015
439,8/7/2015 22:23,-16.578,14.003,-1,144443-2015
440,8/7/2015 23:11,-16.573,14.003,-1,144443-2015
441,8/9/2015 3:12,-16.578,14.004,-1,144443-2015
442,8/9/2015 4:50,-16.577,14.002,-1,144443-2015
443,8/9/2015 5:35,-16.576,14.003,-1,144443-2015
444,8/9/2015 5:53,-16.577,14.005,-1,144443-2015
445,8/9/2015 6:09,-16.574,13.999,-1,144443-2015
446,8/9/2015 7:12,-16.568,13.987,-1,144443-2015
447,8/9/2015 7:33,-16.567,13.987,-1,144443-2015
448,8/10/2015 10:15,-16.604,13.999,-1,144443-2015
449,8/10/2015 10:57,-16.573,13.99,-1,144443-2015
450,8/10/2015 14:16,-16.551,13.972,-1,144443-2015
451,8/10/2015 15:51,-16.571,13.995,-1,144443-2015
452,8/11/2015 17:52,-16.572,13.99,-1,144443-2015
453,8/11/2015 18:02,-16.552,13.99,-1,144443-2015
454,8/11/2015 19:31,-16.573,13.992,-1,144443-2015
455,8/11/2015 21:45,-16.575,14,-1,144443-2015
456,8/11/2015 22:40,-16.575,14.002,-1,144443-2015
457,8/11/2015 23:27,-16.575,14.003,-1,144443-2015
458,8/13/2015 2:23,-16.574,14.018,-1,144443-2015
459,8/13/2015 4:02,-16.576,14.006,-1,144443-2015
460,8/13/2015 6:00,-16.576,14.005,-1,144443-2015
